team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Brigham Young,23.0,11.0,0.676,21.04,12.45,2853.0,2561.0,2026
Brown,9.0,18.0,0.333,-9.9,-4.66,1900.0,1892.0,2026
Bryant,9.0,22.0,0.29,-18.19,-7.92,2010.0,2246.0,2026
Bucknell,10.0,23.0,0.303,-14.38,-5.44,2223.0,2518.0,2026
Buffalo,17.0,15.0,0.531,-3.52,-3.99,2497.0,2438.0,2026
Butler,16.0,16.0,0.5,10.47,8.63,2540.0,2481.0,2026
Cal Poly,14.0,19.0,0.424,-4.17,-0.2,2710.0,2805.0,2026
Cal State Bakersfield,8.0,24.0,0.25,-12.69,-1.26,2339.0,2629.0,2026
Cal State Fullerton,18.0,16.0,0.529,-1.75,0.12,2822.0,2778.0,2026
Cal State Northridge,20.0,14.0,0.588,-1.96,-1.27,2767.0,2713.0,2026
California,21.0,11.0,0.656,11.67,7.61,2492.0,2344.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
California Baptist,25.0,8.0,0.758,2.52,-2.93,2410.0,2230.0,2026
Campbell,16.0,18.0,0.471,-2.85,-0.1,2691.0,2639.0,2026
Canisius,10.0,21.0,0.323,-16.98,-7.85,1951.0,2184.0,2026
Central Arkansas,22.0,12.0,0.647,-1.34,-4.66,2749.0,2541.0,2026
Central Connecticut State,18.0,12.0,0.6,-11.33,-9.94,2215.0,2127.0,2026
Central Michigan,10.0,21.0,0.323,-8.48,-2.48,2275.0,2384.0,2026
Charleston Southern,15.0,17.0,0.469,-6.7,-6.66,2670.0,2563.0,2026
Charlotte,17.0,17.0,0.5,-0.2,1.08,2492.0,2530.0,2026
Chattanooga,13.0,19.0,0.406,-10.89,-6.96,2454.0,2408.0,2026
Chicago State,7.0,25.0,0.219,-16.28,-4.93,2105.0,2434.0,2026
Cincinnati,18.0,15.0,0.545,15.5,9.95,2413.0,2230.0,2026
Clemson,24.0,10.0,0.706,16.99,9.57,2521.0,2269.0,2026
Cleveland State,11.0,22.0,0.333,-13.07,-3.04,2633.0,2836.0,2026
Coastal Carolina,19.0,13.0,0.594,-7.52,-5.78,2346.0,2323.0,2026
Colgate,18.0,15.0,0.545,-5.99,-5.38,2522.0,2462.0,2026
College of Charleston,21.0,11.0,0.656,-1.17,-2.59,2413.0,2348.0,2026
Colorado,17.0,15.0,0.531,10.89,10.36,2559.0,2542.0,2026
Colorado State,21.0,12.0,0.636,8.56,5.03,2510.0,2347.0,2026
Columbia,16.0,12.0,0.571,-2.56,-3.95,2146.0,2007.0,2026
Connecticut,29.0,5.0,0.853,22.92,10.53,2635.0,2214.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
Coppin State,7.0,24.0,0.226,-24.84,-8.11,2032.0,2493.0,2026
Cornell,15.0,13.0,0.536,-1.67,-2.83,2477.0,2335.0,2026
Creighton,15.0,17.0,0.469,10.57,10.47,2404.0,2401.0,2026
Dartmouth,11.0,16.0,0.407,-8.24,-2.92,2047.0,2071.0,2026
Davidson,20.0,13.0,0.606,4.27,2.76,2367.0,2225.0,2026
Dayton,23.0,11.0,0.676,8.85,4.37,2528.0,2376.0,2026
Delaware,10.0,21.0,0.323,-8.65,-2.45,2098.0,2293.0,2026
Delaware State,8.0,23.0,0.258,-22.55,-10.81,1896.0,2185.0,2026
Denver,15.0,17.0,0.469,-5.76,-2.04,2650.0,2650.0,2026
DePaul,16.0,16.0,0.5,7.45,6.76,2248.0,2226.0,2026
Detroit Mercy,17.0,15.0,0.531,-5.62,-3.19,2471.0,2475.0,2026
Drake,14.0,20.0,0.412,-0.93,1.44,2552.0,2544.0,2026
Drexel,17.0,16.0,0.515,-4.73,-4.48,2247.0,2221.0,2026
Duke,32.0,2.0,0.941,31.55,12.41,2798.0,2147.0,2026
Duquesne,18.0,15.0,0.545,3.38,2.34,2584.0,2481.0,2026
East Carolina,11.0,20.0,0.355,-5.73,0.43,2217.0,2401.0,2026
East Tennessee State,23.0,11.0,0.676,-0.64,-7.33,2638.0,2356.0,2026
East Texas A&M,11.0,21.0,0.344,-11.01,-2.05,2246.0,2385.0,2026
Eastern Illinois,13.0,20.0,0.394,-13.46,-5.83,2214.0,2321.0,2026
Eastern Kentucky,11.0,21.0,0.344,-10.18,-4.58,2568.0,2619.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
Eastern Michigan,10.0,21.0,0.323,-5.71,-1.51,2191.0,2279.0,2026
Eastern Washington,14.0,19.0,0.424,-1.98,-0.48,2576.0,2606.0,2026
Elon,14.0,18.0,0.438,-5.48,-3.01,2500.0,2492.0,2026
Evansville,7.0,25.0,0.219,-8.81,3.69,2143.0,2447.0,2026
Fairfield,21.0,13.0,0.618,-8.06,-9.06,2528.0,2432.0,2026
FDU,11.0,21.0,0.344,-14.99,-7.43,2150.0,2245.0,2026
Florida,26.0,7.0,0.788,27.9,13.11,2864.0,2376.0,2026
Florida A&M,15.0,16.0,0.484,-14.02,-8.95,2183.0,2312.0,2026
Florida Atlantic,18.0,15.0,0.545,3.77,1.93,2596.0,2453.0,2026
Florida Gulf Coast,16.0,18.0,0.471,-6.41,-5.03,2631.0,2598.0,2026
Florida International,15.0,17.0,0.469,-1.82,-0.47,2580.0,2492.0,2026
Florida State,18.0,15.0,0.545,11.66,9.24,2652.0,2572.0,2026
Fordham,17.0,15.0,0.531,0.25,-0.96,2235.0,2095.0,2026
Fresno State,13.0,19.0,0.406,3.5,4.66,2331.0,2330.0,2026
Furman,22.0,12.0,0.647,-3.24,-6.14,2600.0,2397.0,2026
Gardner-Webb,4.0,29.0,0.121,-22.36,-1.86,2248.0,2820.0,2026
George Mason,23.0,9.0,0.719,6.45,1.19,2347.0,2160.0,2026
George Washington,18.0,15.0,0.545,9.05,2.24,2708.0,2433.0,2026
Georgetown,16.0,18.0,0.471,9.22,8.51,2503.0,2479.0,2026
Georgia,22.0,10.0,0.688,19.57,8.91,2874.0,2533.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
Georgia Southern,21.0,16.0,0.568,-6.48,-6.02,2994.0,2949.0,2026
Georgia State,10.0,22.0,0.313,-11.59,-4.59,2253.0,2391.0,2026
Georgia Tech,11.0,20.0,0.355,3.1,6.74,2287.0,2400.0,2026
Gonzaga,30.0,3.0,0.909,25.11,5.98,2809.0,2178.0,2026
Grambling,14.0,19.0,0.424,-12.21,-9.99,2321.0,2314.0,2026
Grand Canyon,20.0,12.0,0.625,11.03,4.06,2420.0,2197.0,2026
Green Bay,18.0,15.0,0.545,-5.0,-3.04,2469.0,2470.0,2026
Hampton,13.0,19.0,0.406,-8.65,-4.55,2237.0,2264.0,2026
Harvard,17.0,12.0,0.586,-1.61,-4.08,2032.0,1934.0,2026
Hawaii,24.0,8.0,0.75,4.85,-3.59,2548.0,2231.0,2026
High Point,30.0,4.0,0.882,6.76,-7.89,3059.0,2389.0,2026
Hofstra,24.0,10.0,0.706,4.48,-2.46,2571.0,2246.0,2026
Holy Cross,11.0,22.0,0.333,-13.67,-6.8,2251.0,2418.0,2026
Houston,28.0,6.0,0.824,26.23,11.93,2623.0,2137.0,2026
Houston Christian,12.0,20.0,0.375,-9.76,-3.63,2147.0,2309.0,2026
Howard,23.0,10.0,0.697,-4.64,-11.85,2556.0,2236.0,2026
Idaho,21.0,14.0,0.6,-0.05,-2.7,2753.0,2540.0,2026
Idaho State,13.0,20.0,0.394,-5.54,-1.61,2459.0,2513.0,2026
Illinois,24.0,8.0,0.75,26.45,11.89,2700.0,2234.0,2026
Illinois State,20.0,12.0,0.625,6.3,0.85,2404.0,2190.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
Illinois-Chicago,19.0,15.0,0.559,3.81,0.46,2567.0,2379.0,2026
Incarnate Word,12.0,19.0,0.387,-7.09,-2.51,2302.0,2285.0,2026
Indiana,18.0,14.0,0.563,16.7,10.7,2501.0,2309.0,2026
Indiana State,11.0,21.0,0.344,-2.7,0.7,2354.0,2383.0,2026
Iona,18.0,14.0,0.563,-7.27,-7.99,2363.0,2340.0,2026
Iowa,21.0,12.0,0.636,19.0,9.76,2482.0,2177.0,2026
Iowa State,27.0,7.0,0.794,27.15,10.5,2781.0,2215.0,2026
IU Indy,7.0,25.0,0.219,-12.45,-4.15,2673.0,2825.0,2026
Jackson State,12.0,21.0,0.364,-19.48,-5.96,2318.0,2764.0,2026
Jacksonville,12.0,20.0,0.375,-10.72,-5.05,2339.0,2349.0,2026
Jacksonville State,15.0,17.0,0.469,-3.46,-2.8,2325.0,2188.0,2026
James Madison,18.0,15.0,0.545,-4.96,-5.24,2460.0,2437.0,2026
Kansas,23.0,10.0,0.697,21.1,14.86,2496.0,2290.0,2026
Kansas City,4.0,27.0,0.129,-19.67,-1.92,2149.0,2600.0,2026
Kansas State,12.0,20.0,0.375,8.58,10.86,2546.0,2619.0,2026
Kennesaw State,21.0,13.0,0.618,0.13,-2.0,2834.0,2586.0,2026
Kent State,24.0,9.0,0.727,-0.1,-2.45,2808.0,2628.0,2026
Kentucky,21.0,13.0,0.618,19.8,12.86,2746.0,2510.0,2026
La Salle,9.0,23.0,0.281,-4.1,4.0,2148.0,2370.0,2026
Lafayette,11.0,21.0,0.344,-12.84,-6.58,2222.0,2381.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
Lamar,12.0,19.0,0.387,-5.73,-3.66,2167.0,2143.0,2026
Le Moyne,15.0,17.0,0.469,-10.89,-9.31,2336.0,2341.0,2026
Lehigh,18.0,16.0,0.529,-9.32,-7.04,2490.0,2515.0,2026
Liberty,25.0,7.0,0.781,2.47,-1.57,2501.0,2253.0,2026
Lindenwood,18.0,15.0,0.545,-9.11,-8.44,2566.0,2398.0,2026
Lipscomb,19.0,13.0,0.594,-4.18,-4.78,2549.0,2423.0,2026
Little Rock,12.0,20.0,0.375,-12.97,-7.71,2257.0,2372.0,2026
Long Beach State,10.0,22.0,0.313,-5.51,0.26,2396.0,2489.0,2026
Long Island University,24.0,10.0,0.706,-4.96,-7.93,2519.0,2418.0,2026
Longwood,16.0,16.0,0.5,-8.22,-7.88,2486.0,2370.0,2026
Louisiana,11.0,22.0,0.333,-12.03,-5.03,2101.0,2332.0,2026
Louisiana State,15.0,17.0,0.469,12.69,9.75,2606.0,2512.0,2026
Louisiana Tech,20.0,14.0,0.588,-2.92,-2.98,2375.0,2210.0,2026
Louisiana-Monroe,4.0,28.0,0.125,-18.52,-4.86,2318.0,2685.0,2026
Louisville,23.0,10.0,0.697,23.41,10.83,2797.0,2382.0,2026
Loyola (IL),9.0,24.0,0.273,-6.13,2.84,2204.0,2500.0,2026
Loyola (MD),12.0,20.0,0.375,-13.33,-8.49,2407.0,2466.0,2026
Loyola Marymount,15.0,17.0,0.469,1.08,1.5,2376.0,2306.0,2026
Maine,8.0,24.0,0.25,-16.91,-9.59,2001.0,2190.0,2026
Manhattan,12.0,20.0,0.375,-15.1,-7.9,2369.0,2526.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
Marist,19.0,12.0,0.613,-3.63,-8.6,2160.0,1979.0,2026
Marquette,12.0,20.0,0.375,9.22,9.84,2405.0,2425.0,2026
Marshall,19.0,13.0,0.594,-2.83,-4.41,2596.0,2497.0,2026
Maryland,12.0,21.0,0.364,4.8,11.68,2300.0,2527.0,2026
Maryland-Baltimore County,24.0,8.0,0.75,-4.4,-11.86,2439.0,2144.0,2026
Maryland-Eastern Shore,9.0,23.0,0.281,-17.48,-8.35,2060.0,2265.0,2026
Massachusetts,17.0,16.0,0.515,-2.14,-3.23,2648.0,2562.0,2026
Massachusetts-Lowell,15.0,18.0,0.455,-14.12,-8.42,2471.0,2518.0,2026
McNeese,28.0,5.0,0.848,7.74,-2.06,2641.0,2193.0,2026
Memphis,13.0,19.0,0.406,3.95,5.42,2407.0,2454.0,2026
Mercer,19.0,13.0,0.594,-2.87,-5.21,2646.0,2416.0,2026
Mercyhurst,17.0,17.0,0.5,-9.86,-9.46,2358.0,2291.0,2026
Merrimack,23.0,11.0,0.676,-4.27,-6.33,2330.0,2260.0,2026
Miami (FL),25.0,8.0,0.758,18.04,7.28,2704.0,2349.0,2026
Miami (OH),31.0,1.0,0.969,5.37,-5.49,2902.0,2409.0,2026
Michigan,31.0,3.0,0.912,32.48,14.86,2952.0,2353.0,2026
Michigan State,25.0,7.0,0.781,23.44,12.91,2526.0,2189.0,2026
Middle Tennessee,17.0,15.0,0.531,0.23,1.36,2414.0,2329.0,2026
Milwaukee,12.0,20.0,0.375,-7.52,-2.26,2440.0,2548.0,2026
Minnesota,15.0,17.0,0.469,10.45,8.95,2241.0,2193.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
Mississippi,15.0,20.0,0.429,11.13,11.36,2656.0,2664.0,2026
Mississippi State,13.0,19.0,0.406,7.27,11.46,2484.0,2618.0,2026
Mississippi Valley State,3.0,30.0,0.091,-28.36,-7.89,2120.0,2739.0,2026
Missouri,20.0,12.0,0.625,13.08,8.77,2549.0,2411.0,2026
Missouri State,16.0,18.0,0.471,-2.67,-1.41,2551.0,2502.0,2026
Monmouth,19.0,15.0,0.559,-2.11,-3.14,2471.0,2409.0,2026
Montana,18.0,16.0,0.529,-2.33,-0.47,2627.0,2535.0,2026
Montana State,18.0,14.0,0.563,1.09,-1.05,2493.0,2285.0,2026
Morehead State,20.0,13.0,0.606,-11.13,-7.56,2484.0,2466.0,2026
Morgan State,14.0,16.0,0.467,-19.26,-10.93,2258.0,2347.0,2026
Mount St. Mary's,15.0,17.0,0.469,-10.35,-7.22,2178.0,2244.0,2026
Murray State,20.0,12.0,0.625,3.9,0.49,2667.0,2558.0,2026
Navy,26.0,7.0,0.788,-0.87,-9.9,2465.0,2105.0,2026
NC State,20.0,13.0,0.606,18.02,10.83,2762.0,2525.0,2026
Nebraska,26.0,6.0,0.813,21.54,10.48,2473.0,2119.0,2026
Nevada,22.0,12.0,0.647,10.17,5.81,2582.0,2434.0,2026
Nevada-Las Vegas,17.0,16.0,0.515,5.63,6.1,2620.0,2593.0,2026
New Hampshire,9.0,21.0,0.3,-16.98,-7.26,2076.0,2238.0,2026
New Haven,14.0,17.0,0.452,-13.65,-7.69,2013.0,2055.0,2026
New Mexico,23.0,10.0,0.697,13.52,5.05,2658.0,2337.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
New Mexico State,16.0,16.0,0.5,-1.29,-1.35,2403.0,2303.0,2026
New Orleans,15.0,18.0,0.455,-3.96,-0.81,2459.0,2563.0,2026
Niagara,8.0,22.0,0.267,-16.27,-7.85,1916.0,2137.0,2026
Nicholls State,14.0,19.0,0.424,-6.77,-2.05,2388.0,2471.0,2026
NJIT,16.0,17.0,0.485,-15.76,-8.26,2212.0,2417.0,2026
Norfolk State,15.0,17.0,0.469,-13.57,-10.53,2445.0,2362.0,2026
North Alabama,9.0,21.0,0.3,-15.65,-5.51,2082.0,2328.0,2026
North Carolina,24.0,8.0,0.75,19.39,10.92,2553.0,2282.0,2026
North Carolina A&T,11.0,19.0,0.367,-9.56,-4.96,2252.0,2335.0,2026
North Carolina Central,14.0,18.0,0.438,-18.15,-8.5,2299.0,2415.0,2026
North Dakota,18.0,17.0,0.514,-8.93,-3.52,2680.0,2705.0,2026
North Dakota State,27.0,7.0,0.794,2.5,-5.79,2745.0,2366.0,2026
North Florida,7.0,25.0,0.219,-15.41,-2.98,2547.0,2821.0,2026
North Texas,19.0,14.0,0.576,2.08,1.14,2341.0,2225.0,2026
Northeastern,7.0,24.0,0.226,-8.88,-2.82,2322.0,2510.0,2026
Northern Arizona,10.0,22.0,0.313,-10.73,-1.22,2282.0,2445.0,2026
Northern Colorado,20.0,12.0,0.625,0.3,-2.46,2640.0,2449.0,2026
Northern Illinois,9.0,21.0,0.3,-14.77,-2.24,2086.0,2334.0,2026
Northern Iowa,23.0,12.0,0.657,8.49,1.49,2447.0,2144.0,2026
Northern Kentucky,20.0,14.0,0.588,-2.45,-4.67,2827.0,2634.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
Northwestern,15.0,19.0,0.441,12.61,11.43,2487.0,2447.0,2026
Northwestern State,10.0,22.0,0.313,-9.31,-2.47,2185.0,2317.0,2026
Notre Dame,13.0,18.0,0.419,9.05,9.93,2308.0,2335.0,2026
Oakland,16.0,16.0,0.5,-1.35,-0.12,2642.0,2614.0,2026
Ohio,15.0,17.0,0.469,-4.65,-1.35,2492.0,2515.0,2026
Ohio State,21.0,12.0,0.636,19.06,12.06,2633.0,2402.0,2026
Oklahoma,19.0,15.0,0.559,15.02,9.37,2813.0,2621.0,2026
Oklahoma State,19.0,14.0,0.576,11.93,10.57,2781.0,2736.0,2026
Old Dominion,12.0,21.0,0.364,-7.19,-4.19,2514.0,2570.0,2026
Omaha,16.0,17.0,0.485,-7.25,-3.49,2507.0,2522.0,2026
Oral Roberts,10.0,23.0,0.303,-10.11,-2.21,2420.0,2558.0,2026
Oregon,12.0,20.0,0.375,8.95,12.04,2267.0,2366.0,2026
Oregon State,17.0,16.0,0.515,0.78,3.81,2347.0,2447.0,2026
Pacific,18.0,15.0,0.545,4.34,2.83,2399.0,2271.0,2026
Penn State,12.0,20.0,0.375,3.98,9.64,2358.0,2539.0,2026
Pennsylvania,18.0,11.0,0.621,-0.5,-1.72,2207.0,2126.0,2026
Pepperdine,9.0,23.0,0.281,-5.86,3.44,2312.0,2546.0,2026
Pittsburgh,13.0,20.0,0.394,8.58,9.88,2327.0,2370.0,2026
Portland,15.0,19.0,0.441,-2.08,3.95,2530.0,2669.0,2026
Portland State,20.0,11.0,0.645,0.06,-2.66,2376.0,2179.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
Prairie View A&M,18.0,17.0,0.514,-12.74,-9.93,2761.0,2662.0,2026
Presbyterian,15.0,18.0,0.455,-8.31,-5.21,2388.0,2382.0,2026
Princeton,9.0,20.0,0.31,-6.92,-1.95,1989.0,2087.0,2026
Providence,15.0,18.0,0.455,10.84,9.53,2815.0,2772.0,2026
Purdue,27.0,8.0,0.771,25.64,14.13,2858.0,2455.0,2026
Purdue Fort Wayne,17.0,15.0,0.531,-7.27,-2.72,2499.0,2467.0,2026
Queens (NC),21.0,13.0,0.618,-3.3,-4.97,2886.0,2820.0,2026
Quinnipiac,19.0,13.0,0.594,-5.48,-7.03,2411.0,2303.0,2026
Radford,16.0,16.0,0.5,-7.12,-6.19,2604.0,2523.0,2026
Rhode Island,16.0,16.0,0.5,2.43,0.74,2236.0,2182.0,2026
Rice,13.0,18.0,0.419,-4.48,0.28,2291.0,2311.0,2026
Richmond,15.0,17.0,0.469,2.26,0.29,2455.0,2366.0,2026
Rider,4.0,25.0,0.138,-19.14,-5.0,1840.0,2204.0,2026
Robert Morris,22.0,11.0,0.667,-1.29,-4.71,2555.0,2379.0,2026
Rutgers,14.0,19.0,0.424,4.91,9.46,2329.0,2479.0,2026
Sacramento State,10.0,21.0,0.323,-7.79,-0.08,2408.0,2542.0,2026
Sacred Heart,14.0,19.0,0.424,-11.27,-8.05,2482.0,2528.0,2026
Saint Francis (PA),7.0,24.0,0.226,-18.86,-5.83,2216.0,2510.0,2026
Saint Joseph's,22.0,11.0,0.667,2.65,0.98,2419.0,2306.0,2026
Saint Louis,28.0,5.0,0.848,17.27,1.52,2879.0,2294.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
Saint Mary's,27.0,5.0,0.844,17.87,5.54,2502.0,2066.0,2026
Saint Peter's,17.0,12.0,0.586,-7.45,-7.59,2054.0,1984.0,2026
Sam Houston,22.0,11.0,0.667,3.57,-0.43,2714.0,2447.0,2026
Samford,18.0,14.0,0.563,-5.26,-6.09,2525.0,2409.0,2026
San Diego,12.0,21.0,0.364,-3.48,2.56,2458.0,2570.0,2026
San Diego State,22.0,11.0,0.667,13.62,8.12,2580.0,2342.0,2026
San Francisco,17.0,16.0,0.515,4.39,4.23,2464.0,2414.0,2026
San Jose State,9.0,24.0,0.273,-1.99,6.41,2376.0,2591.0,2026
Santa Clara,26.0,8.0,0.765,15.88,6.06,2817.0,2463.0,2026
Seattle,20.0,13.0,0.606,4.42,2.71,2373.0,2211.0,2026
Seton Hall,21.0,12.0,0.636,13.45,8.45,2321.0,2156.0,2026
Siena,23.0,11.0,0.676,-4.34,-9.19,2398.0,2233.0,2026
South Alabama,21.0,11.0,0.656,-4.39,-6.76,2387.0,2234.0,2026
South Carolina,13.0,19.0,0.406,7.62,9.16,2398.0,2447.0,2026
South Carolina State,10.0,22.0,0.313,-21.79,-8.63,2147.0,2522.0,2026
South Carolina Upstate,13.0,19.0,0.406,-10.24,-5.55,2376.0,2357.0,2026
South Dakota,16.0,16.0,0.5,-8.6,-4.88,2547.0,2566.0,2026
South Dakota State,14.0,18.0,0.438,-3.09,-2.95,2413.0,2331.0,2026
South Florida,25.0,8.0,0.758,13.29,2.6,2895.0,2492.0,2026
Southeast Missouri State,20.0,13.0,0.606,-6.85,-7.82,2460.0,2331.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
Southeastern Louisiana,9.0,22.0,0.29,-9.31,-2.84,2016.0,2184.0,2026
Southern,17.0,17.0,0.5,-10.98,-6.95,2707.0,2650.0,2026
Southern California,18.0,14.0,0.563,10.58,11.16,2515.0,2494.0,2026
Southern Illinois,16.0,16.0,0.5,3.09,0.86,2336.0,2226.0,2026
SIU Edwardsville,19.0,13.0,0.594,-8.46,-10.25,2271.0,2070.0,2026
Southern Indiana,7.0,23.0,0.233,-16.23,-8.98,2061.0,2210.0,2026
Southern Methodist,20.0,13.0,0.606,17.27,10.66,2779.0,2561.0,2026
Southern Mississippi,19.0,16.0,0.543,-5.39,-4.51,2615.0,2585.0,2026
Southern Utah,10.0,22.0,0.313,-9.19,-0.22,2442.0,2544.0,2026
St. Bonaventure,17.0,17.0,0.5,2.4,1.67,2596.0,2532.0,2026
St. John's (NY),28.0,6.0,0.824,22.42,10.83,2773.0,2379.0,2026
St. Thomas,24.0,9.0,0.727,3.27,-5.3,2728.0,2366.0,2026
Stanford,20.0,12.0,0.625,12.55,9.27,2431.0,2326.0,2026
Stephen F. Austin,28.0,5.0,0.848,4.06,-4.62,2520.0,2176.0,2026
Stetson,12.0,21.0,0.364,-12.7,-4.7,2431.0,2631.0,2026
Stonehill,12.0,21.0,0.364,-14.6,-9.28,2191.0,2263.0,2026
Stony Brook,17.0,15.0,0.531,-5.46,-3.69,2295.0,2277.0,2026
Syracuse,15.0,17.0,0.469,10.28,9.53,2400.0,2376.0,2026
Tarleton State,14.0,18.0,0.438,-4.76,-1.48,2385.0,2349.0,2026
Temple,16.0,16.0,0.5,1.04,-0.76,2366.0,2264.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
Tennessee,22.0,11.0,0.667,22.08,11.99,2622.0,2289.0,2026
Tennessee State,23.0,9.0,0.719,-4.54,-8.68,2577.0,2347.0,2026
Tennessee Tech,13.0,18.0,0.419,-13.25,-7.89,2272.0,2308.0,2026
Tennessee-Martin,22.0,11.0,0.667,-5.92,-9.06,2303.0,2085.0,2026
Texas,18.0,14.0,0.563,16.17,10.3,2681.0,2458.0,2026
Texas A&M,21.0,11.0,0.656,16.76,8.6,2807.0,2546.0,2026
Texas A&M-Corpus Christi,18.0,15.0,0.545,-2.48,-1.62,2393.0,2234.0,2026
Texas Christian,22.0,11.0,0.667,15.75,9.51,2584.0,2378.0,2026
Texas Southern,12.0,18.0,0.4,-14.05,-7.98,2251.0,2339.0,2026
Texas State,19.0,13.0,0.594,-7.26,-6.69,2365.0,2271.0,2026
Texas Tech,22.0,10.0,0.688,21.95,14.17,2573.0,2324.0,2026
Texas-Rio Grande Valley,19.0,14.0,0.576,0.93,-2.2,2505.0,2293.0,2026
The Citadel,11.0,22.0,0.333,-16.51,-5.91,2322.0,2558.0,2026
Toledo,19.0,15.0,0.559,0.78,-1.57,2755.0,2603.0,2026
Towson,19.0,15.0,0.559,-0.82,-1.44,2354.0,2248.0,2026
Troy,22.0,11.0,0.667,-0.76,-4.57,2649.0,2412.0,2026
Tulane,18.0,15.0,0.545,-2.5,1.13,2389.0,2493.0,2026
Tulsa,26.0,7.0,0.788,11.14,0.78,2824.0,2409.0,2026
UAB,20.0,12.0,0.625,3.56,-0.24,2535.0,2361.0,2026
UC Davis,19.0,14.0,0.576,-1.09,-1.13,2562.0,2478.0,2026
nan,,,,,,,,2026
School,,,,,,,,2026
UC Irvine,23.0,11.0,0.676,3.65,-1.42,2632.0,2327.0,2026
UC Riverside,10.0,22.0,0.313,-7.76,-0.3,2334.0,2492.0,2026
UC San Diego,23.0,11.0,0.676,2.32,-1.68,2573.0,2390.0,2026
UC Santa Barbara,18.0,14.0,0.563,1.15,-1.82,2483.0,2328.0,2026
UCF,21.0,11.0,0.656,13.3,10.8,2591.0,2511.0,2026
UCLA,23.0,11.0,0.676,18.28,11.55,2643.0,2414.0,2026
UNC Asheville,15.0,17.0,0.469,-6.17,-3.89,2349.0,2334.0,2026
UNC Greensboro,15.0,19.0,0.441,-11.31,-6.02,2673.0,2736.0,2026
UNC Wilmington,26.0,6.0,0.813,2.5,-5.04,2465.0,2166.0,2026
UT Arlington,18.0,14.0,0.563,-1.74,-1.7,2240.0,2134.0,2026
Utah,10.0,22.0,0.313,6.19,10.94,2379.0,2531.0,2026
Utah State,28.0,6.0,0.824,17.36,6.51,2806.0,2392.0,2026
