team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Chicago State,13.0,19.0,0.406,-10.47,-2.44,2232.0,2439.0,2014
Cincinnati,27.0,7.0,0.794,15.26,5.28,2325.0,1986.0,2014
Clemson,23.0,13.0,0.639,11.08,5.97,2287.0,2103.0,2014
Cleveland State,21.0,12.0,0.636,4.38,-0.52,2410.0,2186.0,2014
Coastal Carolina,21.0,13.0,0.618,-5.21,-6.31,2458.0,2326.0,2014
Colgate,13.0,18.0,0.419,-2.51,-4.08,2158.0,2083.0,2014
College of Charleston,14.0,18.0,0.438,-2.02,-1.89,2016.0,2006.0,2014
Colorado,23.0,12.0,0.657,10.8,8.8,2457.0,2387.0,2014
Colorado State,16.0,16.0,0.5,3.29,2.16,2347.0,2230.0,2014
Columbia,21.0,13.0,0.618,2.21,-1.92,2313.0,2151.0,2014
Connecticut,32.0,8.0,0.8,17.23,8.63,2873.0,2529.0,2014
Coppin State,12.0,20.0,0.375,-11.09,-4.99,2231.0,2403.0,2014
Cornell,2.0,26.0,0.071,-15.6,0.03,1795.0,2195.0,2014
nan,,,,,,,,2014
School,,,,,,,,2014
Creighton,27.0,8.0,0.771,18.03,7.17,2756.0,2376.0,2014
Dartmouth,12.0,16.0,0.429,-4.85,-3.24,1905.0,1864.0,2014
Davidson,20.0,13.0,0.606,0.81,-3.73,2591.0,2404.0,2014
Dayton,26.0,11.0,0.703,10.55,5.34,2671.0,2478.0,2014
Delaware,25.0,10.0,0.714,2.73,-1.1,2782.0,2648.0,2014
Delaware State,9.0,21.0,0.3,-12.64,-6.11,1847.0,1946.0,2014
Denver,16.0,15.0,0.516,0.84,-0.42,2044.0,1999.0,2014
DePaul,12.0,21.0,0.364,1.5,7.47,2290.0,2487.0,2014
Detroit Mercy,13.0,19.0,0.406,-3.25,-0.25,2275.0,2267.0,2014
Drake,15.0,16.0,0.484,-0.77,1.03,2116.0,2115.0,2014
Drexel,16.0,14.0,0.533,1.23,-0.24,2064.0,2020.0,2014
Duke,26.0,9.0,0.743,19.51,8.48,2745.0,2359.0,2014
Duquesne,13.0,17.0,0.433,0.66,1.03,2200.0,2211.0,2014
East Carolina,17.0,17.0,0.5,-4.08,-2.41,2477.0,2411.0,2014
East Tennessee State,19.0,16.0,0.543,-5.93,-6.08,2689.0,2663.0,2014
Eastern Illinois,11.0,19.0,0.367,-11.53,-4.21,2030.0,2206.0,2014
Eastern Kentucky,24.0,10.0,0.706,0.6,-4.34,2677.0,2411.0,2014
Eastern Michigan,22.0,15.0,0.595,1.79,0.67,2423.0,2270.0,2014
Eastern Washington,15.0,16.0,0.484,-5.32,-4.15,2362.0,2329.0,2014
Elon,18.0,14.0,0.563,-4.02,-4.5,2392.0,2281.0,2014
nan,,,,,,,,2014
School,,,,,,,,2014
Evansville,14.0,19.0,0.424,-3.12,1.2,2290.0,2383.0,2014
Fairfield,7.0,25.0,0.219,-7.37,-0.81,2030.0,2240.0,2014
FDU,10.0,21.0,0.323,-11.24,-4.07,2157.0,2358.0,2014
Florida,36.0,3.0,0.923,20.69,8.54,2727.0,2253.0,2014
Florida A&M,14.0,18.0,0.438,-12.31,-7.58,2281.0,2370.0,2014
Florida Atlantic,10.0,22.0,0.313,-5.12,-0.42,2120.0,2192.0,2014
Florida Gulf Coast,22.0,13.0,0.629,-1.97,-5.76,2504.0,2339.0,2014
Florida International,15.0,16.0,0.484,-5.4,-1.58,2128.0,2170.0,2014
Florida State,22.0,14.0,0.611,12.63,8.13,2554.0,2392.0,2014
Fordham,10.0,21.0,0.323,-3.16,3.14,2224.0,2419.0,2014
Fresno State,21.0,18.0,0.538,3.59,3.75,2837.0,2749.0,2014
Furman,9.0,21.0,0.3,-17.44,-7.4,1955.0,2196.0,2014
Gardner-Webb,18.0,15.0,0.545,-7.33,-6.9,2425.0,2309.0,2014
George Mason,11.0,20.0,0.355,2.03,4.58,2154.0,2233.0,2014
George Washington,24.0,9.0,0.727,10.6,4.42,2415.0,2211.0,2014
Georgetown,18.0,15.0,0.545,10.96,8.27,2344.0,2255.0,2014
Georgia,20.0,14.0,0.588,7.9,5.78,2343.0,2271.0,2014
Georgia Southern,15.0,19.0,0.441,-11.44,-8.6,2406.0,2395.0,2014
Georgia State,25.0,9.0,0.735,6.04,-2.56,2641.0,2330.0,2014
Georgia Tech,16.0,17.0,0.485,5.12,5.24,2200.0,2204.0,2014
nan,,,,,,,,2014
School,,,,,,,,2014
Gonzaga,29.0,7.0,0.806,15.56,5.36,2761.0,2372.0,2014
Grambling,5.0,24.0,0.172,-24.61,-9.05,1903.0,2316.0,2014
Grand Canyon,15.0,15.0,0.5,-6.4,-3.51,2163.0,2152.0,2014
Green Bay,24.0,7.0,0.774,7.18,0.11,2304.0,1999.0,2014
Hampton,18.0,13.0,0.581,-5.17,-7.91,2262.0,2177.0,2014
Hartford,17.0,16.0,0.515,-6.63,-6.18,2162.0,2177.0,2014
Harvard,27.0,5.0,0.844,10.79,-0.47,2343.0,1952.0,2014
Hawaii,20.0,11.0,0.645,3.43,-1.68,2479.0,2270.0,2014
High Point,16.0,15.0,0.516,-8.23,-5.23,2203.0,2253.0,2014
Hofstra,10.0,23.0,0.303,-6.56,-1.89,2260.0,2414.0,2014
Holy Cross,20.0,14.0,0.588,-1.58,-3.28,2277.0,2219.0,2014
Houston,17.0,16.0,0.515,2.68,4.62,2345.0,2409.0,2014
Houston Christian,6.0,25.0,0.194,-17.39,-5.39,2091.0,2373.0,2014
Howard,8.0,25.0,0.242,-16.77,-5.22,2020.0,2344.0,2014
Idaho,16.0,18.0,0.471,-6.42,-3.72,2461.0,2536.0,2014
Idaho State,11.0,18.0,0.379,-6.42,-4.72,2054.0,2036.0,2014
Illinois,20.0,15.0,0.571,10.33,8.28,2248.0,2176.0,2014
Illinois State,18.0,16.0,0.529,1.08,1.77,2323.0,2329.0,2014
Illinois-Chicago,6.0,25.0,0.194,-7.17,0.63,2071.0,2248.0,2014
Incarnate Word,21.0,6.0,0.778,-8.47,-10.74,2216.0,1935.0,2014
nan,,,,,,,,2014
School,,,,,,,,2014
Indiana,17.0,15.0,0.531,11.32,6.64,2312.0,2162.0,2014
Indiana State,23.0,11.0,0.676,3.29,1.19,2416.0,2328.0,2014
Iona,22.0,11.0,0.667,5.96,-0.1,2760.0,2560.0,2014
Iowa,20.0,13.0,0.606,18.58,7.43,2689.0,2321.0,2014
Iowa State,28.0,8.0,0.778,18.52,9.88,2989.0,2678.0,2014
IU Indy,6.0,26.0,0.188,-14.33,-1.36,2126.0,2383.0,2014
Jackson State,11.0,20.0,0.355,-11.62,-8.72,2041.0,2131.0,2014
Jacksonville,12.0,18.0,0.4,-11.86,-4.86,2231.0,2385.0,2014
Jacksonville State,10.0,21.0,0.323,-11.97,-5.14,2014.0,2176.0,2014
James Madison,11.0,20.0,0.355,-7.65,-2.2,1961.0,2130.0,2014
Kansas,25.0,10.0,0.714,20.25,11.4,2764.0,2454.0,2014
Kansas City,10.0,20.0,0.333,-9.0,-1.93,2085.0,2295.0,2014
Kansas State,20.0,13.0,0.606,12.14,8.47,2280.0,2159.0,2014
Kennesaw State,6.0,25.0,0.194,-16.16,-4.05,2016.0,2304.0,2014
Kent State,16.0,16.0,0.5,-1.81,-1.94,2228.0,2188.0,2014
Kentucky,29.0,11.0,0.725,18.07,9.9,2992.0,2665.0,2014
La Salle,15.0,16.0,0.484,4.1,4.75,2100.0,2120.0,2014
Lafayette,11.0,20.0,0.355,-7.64,-3.38,2212.0,2315.0,2014
Lamar,4.0,26.0,0.133,-16.61,-6.04,2001.0,2318.0,2014
Lehigh,14.0,18.0,0.438,-6.52,-3.83,2121.0,2207.0,2014
nan,,,,,,,,2014
School,,,,,,,,2014
Liberty,11.0,21.0,0.344,-10.26,-7.47,2250.0,2234.0,2014
Lipscomb,15.0,15.0,0.5,-8.2,-5.13,2276.0,2355.0,2014
Little Rock,15.0,17.0,0.469,-5.39,-1.09,2288.0,2371.0,2014
Long Beach State,15.0,17.0,0.469,1.44,2.71,2236.0,2255.0,2014
Long Island University,9.0,20.0,0.31,-13.66,-5.55,2080.0,2315.0,2014
Longwood,8.0,24.0,0.25,-20.31,-5.56,2235.0,2570.0,2014
Louisiana,23.0,12.0,0.657,2.91,-0.28,2835.0,2633.0,2014
Louisiana State,20.0,14.0,0.588,10.05,6.61,2540.0,2423.0,2014
Louisiana Tech,29.0,8.0,0.784,12.44,-1.2,2998.0,2460.0,2014
Louisiana-Monroe,10.0,17.0,0.37,-5.21,0.02,1738.0,1851.0,2014
Louisville,31.0,6.0,0.838,24.69,4.8,2998.0,2262.0,2014
Loyola (IL),10.0,22.0,0.313,-4.75,-1.14,2105.0,2199.0,2014
Loyola (MD),11.0,19.0,0.367,-10.58,-3.23,1957.0,2158.0,2014
Loyola Marymount,13.0,19.0,0.406,-0.49,4.03,2345.0,2468.0,2014
Maine,6.0,23.0,0.207,-17.58,-4.72,2091.0,2404.0,2014
Manhattan,25.0,8.0,0.758,6.04,-0.9,2540.0,2311.0,2014
Marist,12.0,19.0,0.387,-4.94,-1.27,2119.0,2233.0,2014
Marquette,17.0,15.0,0.531,10.08,6.61,2310.0,2199.0,2014
Marshall,11.0,22.0,0.333,-4.42,-1.32,2385.0,2375.0,2014
Maryland,17.0,15.0,0.531,11.33,8.08,2270.0,2166.0,2014
nan,,,,,,,,2014
School,,,,,,,,2014
Maryland-Baltimore County,9.0,21.0,0.3,-14.21,-6.55,1968.0,2185.0,2014
Maryland-Eastern Shore,6.0,24.0,0.2,-17.03,-6.61,1996.0,2251.0,2014
Massachusetts,24.0,9.0,0.727,10.61,6.0,2502.0,2350.0,2014
Massachusetts-Lowell,10.0,18.0,0.357,-13.71,-4.53,1718.0,1938.0,2014
McNeese State,11.0,20.0,0.355,-13.15,-4.01,2111.0,2358.0,2014
Memphis,24.0,10.0,0.706,13.02,7.14,2614.0,2397.0,2014
Mercer,27.0,9.0,0.75,5.33,-3.42,2836.0,2410.0,2014
Miami (FL),17.0,16.0,0.515,7.6,5.63,2029.0,1964.0,2014
Miami (OH),13.0,18.0,0.419,-4.37,0.13,2023.0,2160.0,2014
Michigan,28.0,9.0,0.757,18.52,9.65,2736.0,2408.0,2014
Michigan State,29.0,9.0,0.763,19.35,9.38,2870.0,2491.0,2014
Middle Tennessee,24.0,9.0,0.727,4.77,-0.78,2339.0,2067.0,2014
Milwaukee,21.0,14.0,0.6,-1.53,-0.44,2465.0,2469.0,2014
Minnesota,25.0,13.0,0.658,11.75,8.34,2715.0,2574.0,2014
Mississippi,19.0,14.0,0.576,7.84,5.36,2482.0,2400.0,2014
Mississippi State,14.0,19.0,0.424,-0.86,2.75,2234.0,2353.0,2014
Mississippi Valley State,9.0,23.0,0.281,-21.08,-8.35,2293.0,2582.0,2014
Missouri,23.0,12.0,0.657,10.06,6.86,2553.0,2441.0,2014
Missouri State,20.0,13.0,0.606,0.81,1.22,2262.0,2251.0,2014
Monmouth,11.0,21.0,0.344,-6.96,-2.9,2208.0,2338.0,2014
nan,,,,,,,,2014
School,,,,,,,,2014
Montana,17.0,13.0,0.567,-4.52,-5.23,2123.0,2070.0,2014
Montana State,14.0,17.0,0.452,-10.7,-5.83,2109.0,2165.0,2014
Morehead State,20.0,14.0,0.588,-1.88,-3.1,2603.0,2483.0,2014
Morgan State,15.0,16.0,0.484,-5.81,-5.03,2215.0,2239.0,2014
Mount St. Mary's,16.0,17.0,0.485,-6.32,-4.44,2504.0,2566.0,2014
Murray State,23.0,11.0,0.676,0.98,-3.58,2647.0,2446.0,2014
Navy,9.0,21.0,0.3,-11.95,-5.46,1820.0,1957.0,2014
NC State,22.0,14.0,0.611,9.02,7.44,2561.0,2504.0,2014
Nebraska,19.0,13.0,0.594,10.13,8.5,2137.0,2085.0,2014
Nevada,15.0,17.0,0.469,1.98,3.48,2316.0,2364.0,2014
Nevada-Las Vegas,20.0,13.0,0.606,8.55,2.76,2355.0,2164.0,2014
New Hampshire,6.0,24.0,0.2,-13.97,-5.9,1735.0,1945.0,2014
New Mexico,27.0,7.0,0.794,12.72,4.84,2516.0,2248.0,2014
New Mexico State,26.0,10.0,0.722,6.16,-2.58,2771.0,2415.0,2014
New Orleans,11.0,15.0,0.423,-15.03,-5.53,1858.0,1987.0,2014
Niagara,7.0,26.0,0.212,-8.16,-1.34,2484.0,2709.0,2014
Nicholls State,14.0,15.0,0.483,-13.13,-7.67,1986.0,2114.0,2014
NJIT,13.0,16.0,0.448,-12.52,-7.48,2109.0,2061.0,2014
Norfolk State,19.0,15.0,0.559,-7.82,-7.17,2428.0,2398.0,2014
North Carolina,24.0,10.0,0.706,15.24,8.42,2604.0,2372.0,2014
nan,,,,,,,,2014
School,,,,,,,,2014
North Carolina A&T,9.0,23.0,0.281,-16.43,-7.4,2089.0,2342.0,2014
North Carolina Central,28.0,6.0,0.824,3.97,-8.03,2513.0,2023.0,2014
North Dakota,17.0,17.0,0.5,-6.84,-3.78,2526.0,2537.0,2014
North Dakota State,26.0,7.0,0.788,6.31,-0.02,2492.0,2164.0,2014
North Florida,16.0,16.0,0.5,-7.52,-3.32,2318.0,2377.0,2014
North Texas,16.0,16.0,0.5,-4.67,-1.53,2228.0,2313.0,2014
Northeastern,11.0,21.0,0.344,-3.11,-0.3,2109.0,2199.0,2014
Northern Arizona,15.0,17.0,0.469,-6.6,-4.37,2144.0,2189.0,2014
Northern Colorado,18.0,14.0,0.563,-4.33,-6.09,2364.0,2248.0,2014
Northern Illinois,15.0,17.0,0.469,-3.54,-1.28,1992.0,2012.0,2014
Northern Iowa,16.0,15.0,0.516,5.29,2.85,2256.0,2149.0,2014
Northern Kentucky,9.0,21.0,0.3,-10.53,-4.97,2044.0,2211.0,2014
Northwestern,14.0,19.0,0.424,4.72,8.57,1964.0,2091.0,2014
Northwestern State,17.0,14.0,0.548,-3.59,-4.66,2686.0,2599.0,2014
Notre Dame,15.0,17.0,0.469,8.19,6.78,2303.0,2258.0,2014
Oakland,13.0,20.0,0.394,-2.23,2.78,2455.0,2554.0,2014
Ohio,25.0,12.0,0.676,2.7,-1.17,2647.0,2480.0,2014
Ohio State,25.0,10.0,0.714,17.84,8.12,2432.0,2092.0,2014
Oklahoma,23.0,10.0,0.697,14.91,8.97,2704.0,2508.0,2014
Oklahoma State,21.0,13.0,0.618,19.02,8.34,2728.0,2365.0,2014
nan,,,,,,,,2014
School,,,,,,,,2014
Old Dominion,18.0,18.0,0.5,-1.12,-0.81,2311.0,2322.0,2014
Omaha,17.0,15.0,0.531,-1.19,-2.78,2558.0,2404.0,2014
Oral Roberts,17.0,16.0,0.515,-2.94,-4.43,2357.0,2287.0,2014
Oregon,24.0,10.0,0.706,15.75,8.05,2783.0,2521.0,2014
Oregon State,16.0,16.0,0.5,6.03,5.87,2425.0,2420.0,2014
Pacific,18.0,16.0,0.529,1.74,3.25,2484.0,2523.0,2014
Penn State,16.0,18.0,0.471,7.68,7.06,2409.0,2388.0,2014
Pennsylvania,8.0,20.0,0.286,-6.59,-0.01,1911.0,2095.0,2014
Pepperdine,15.0,16.0,0.484,0.8,2.6,2206.0,2247.0,2014
Pittsburgh,26.0,10.0,0.722,17.46,7.54,2586.0,2229.0,2014
Portland,15.0,16.0,0.484,4.77,1.73,2327.0,2233.0,2014
Portland State,17.0,15.0,0.531,-7.59,-5.59,2320.0,2311.0,2014
Prairie View,11.0,23.0,0.324,-16.72,-7.99,2362.0,2623.0,2014
Presbyterian,6.0,26.0,0.188,-20.71,-7.51,2092.0,2445.0,2014
Princeton,21.0,9.0,0.7,3.01,-2.4,2118.0,1931.0,2014
Providence,23.0,12.0,0.657,11.37,7.85,2566.0,2443.0,2014
Purdue,15.0,17.0,0.469,8.21,7.62,2312.0,2293.0,2014
Purdue Fort Wayne,25.0,11.0,0.694,-0.2,-3.87,2774.0,2555.0,2014
Quinnipiac,20.0,12.0,0.625,-0.13,-2.41,2521.0,2448.0,2014
Radford,22.0,13.0,0.629,-7.9,-8.31,2729.0,2600.0,2014
nan,,,,,,,,2014
School,,,,,,,,2014
Rhode Island,14.0,18.0,0.438,2.87,3.26,2169.0,2178.0,2014
Rice,7.0,23.0,0.233,-9.43,-0.43,1853.0,2083.0,2014
Richmond,19.0,14.0,0.576,5.7,4.3,2196.0,2150.0,2014
Rider,14.0,17.0,0.452,-4.34,-1.69,2292.0,2374.0,2014
Robert Morris,22.0,14.0,0.611,-3.52,-3.79,2593.0,2583.0,2014
Rutgers,12.0,21.0,0.364,-0.29,5.8,2347.0,2515.0,2014
Sacramento State,14.0,16.0,0.467,-8.04,-5.54,2070.0,2079.0,2014
Sacred Heart,5.0,26.0,0.161,-12.93,-5.97,2162.0,2378.0,2014
Saint Francis (PA),10.0,21.0,0.323,-13.2,-5.65,1916.0,2150.0,2014
Saint Joseph's,24.0,10.0,0.706,9.05,5.08,2433.0,2298.0,2014
Saint Louis,27.0,7.0,0.794,11.63,4.24,2374.0,2105.0,2014
Saint Mary's (CA),23.0,12.0,0.657,9.35,4.29,2502.0,2292.0,2014
Saint Peter's,14.0,17.0,0.452,-5.88,-3.27,1961.0,2042.0,2014
Sam Houston,24.0,11.0,0.686,-4.45,-7.6,2647.0,2431.0,2014
Samford,13.0,20.0,0.394,-14.91,-7.41,2327.0,2521.0,2014
San Diego,18.0,17.0,0.514,2.16,1.97,2362.0,2283.0,2014
San Diego State,31.0,5.0,0.861,14.95,4.86,2530.0,2052.0,2014
San Francisco,21.0,12.0,0.636,5.92,4.28,2469.0,2357.0,2014
San Jose State,7.0,24.0,0.226,-7.96,3.05,1938.0,2222.0,2014
Santa Clara,14.0,19.0,0.424,0.88,3.01,2340.0,2325.0,2014
nan,,,,,,,,2014
School,,,,,,,,2014
Savannah State,13.0,19.0,0.406,-9.57,-5.37,1968.0,2057.0,2014
Seattle,13.0,17.0,0.433,-5.86,-4.11,2139.0,2119.0,2014
Seton Hall,17.0,17.0,0.5,7.53,5.56,2442.0,2375.0,2014
Siena,20.0,18.0,0.526,-0.86,-0.15,2635.0,2662.0,2014
South Alabama,11.0,20.0,0.355,-5.08,-0.51,2136.0,2182.0,2014
South Carolina,14.0,20.0,0.412,5.41,6.96,2323.0,2376.0,2014
South Carolina State,9.0,21.0,0.3,-17.21,-5.96,1883.0,2180.0,2014
South Carolina Upstate,19.0,15.0,0.559,-2.02,-4.61,2492.0,2349.0,2014
South Dakota,12.0,18.0,0.4,-7.07,-0.81,2084.0,2152.0,2014
South Dakota State,19.0,13.0,0.594,-0.17,-1.93,2315.0,2198.0,2014
South Florida,12.0,20.0,0.375,-0.52,4.6,2100.0,2264.0,2014
Southeast Missouri State,18.0,14.0,0.563,-5.49,-6.59,2654.0,2514.0,2014
Southeastern Louisiana,12.0,18.0,0.4,-13.06,-7.67,2085.0,2172.0,2014
Southern,19.0,13.0,0.594,-4.22,-7.95,2278.0,2006.0,2014
Southern California,11.0,21.0,0.344,2.6,8.02,2258.0,2410.0,2014
Southern Illinois,14.0,19.0,0.424,-0.46,0.23,2208.0,2208.0,2014
SIU Edwardsville,11.0,20.0,0.355,-10.61,-5.33,2264.0,2364.0,2014
Southern Methodist,27.0,10.0,0.73,13.73,4.97,2627.0,2303.0,2014
Southern Mississippi,29.0,7.0,0.806,6.84,-0.08,2596.0,2280.0,2014
Southern Utah,2.0,27.0,0.069,-19.9,-3.19,1710.0,2171.0,2014
nan,,,,,,,,2014
School,,,,,,,,2014
St. Bonaventure,18.0,15.0,0.545,5.92,2.64,2421.0,2313.0,2014
St. Francis (NY),18.0,14.0,0.563,-4.64,-5.9,2207.0,2139.0,2014
St. John's (NY),20.0,13.0,0.606,11.68,6.56,2403.0,2234.0,2014
Stanford,23.0,13.0,0.639,13.42,9.0,2616.0,2457.0,2014
Stephen F. Austin,32.0,3.0,0.914,4.82,-6.76,2661.0,2219.0,2014
Stetson,7.0,24.0,0.226,-15.81,-4.97,1916.0,2252.0,2014
Stony Brook,23.0,11.0,0.676,-1.71,-6.47,2426.0,2253.0,2014
Syracuse,28.0,6.0,0.824,16.05,7.25,2311.0,2012.0,2014
TCU,9.0,22.0,0.29,-1.33,7.9,1973.0,2247.0,2014
Temple,9.0,22.0,0.29,2.69,6.88,2291.0,2421.0,2014
Tennessee,24.0,13.0,0.649,17.34,7.84,2672.0,2283.0,2014
Tennessee State,5.0,25.0,0.167,-9.82,-1.99,2061.0,2265.0,2014
Tennessee Tech,17.0,16.0,0.515,-8.09,-4.57,2376.0,2376.0,2014
Tennessee-Martin,8.0,23.0,0.258,-13.45,-4.82,2304.0,2526.0,2014
Texas,24.0,11.0,0.686,12.67,9.15,2598.0,2475.0,2014
Texas A&M,18.0,16.0,0.529,5.5,3.62,2199.0,2135.0,2014
Texas A&M-Corpus Christi,18.0,16.0,0.529,-6.41,-6.69,2350.0,2312.0,2014
Texas Southern,19.0,15.0,0.559,-8.41,-10.07,2584.0,2512.0,2014
Texas State,8.0,23.0,0.258,-7.74,-1.4,1903.0,2047.0,2014
Texas Tech,14.0,18.0,0.438,8.61,8.61,2190.0,2190.0,2014
nan,,,,,,,,2014
School,,,,,,,,2014
Texas-Rio Grande Valley,9.0,23.0,0.281,-10.65,-4.42,2101.0,2262.0,2014
The Citadel,7.0,26.0,0.212,-17.61,-6.75,2211.0,2453.0,2014
Toledo,27.0,7.0,0.794,3.3,-1.46,2694.0,2490.0,2014
Towson,25.0,11.0,0.694,0.55,-3.06,2633.0,2477.0,2014
Troy,11.0,20.0,0.355,-6.17,-2.9,2121.0,2171.0,2014
Tulane,17.0,17.0,0.5,-7.89,-1.73,2164.0,2357.0,2014
Tulsa,21.0,13.0,0.618,6.23,1.17,2471.0,2299.0,2014
UAB,18.0,13.0,0.581,0.78,-0.77,2266.0,2180.0,2014
UC Davis,9.0,22.0,0.29,-11.55,-1.76,2174.0,2408.0,2014
UC Irvine,23.0,12.0,0.657,4.35,-0.65,2468.0,2231.0,2014
UC Riverside,10.0,21.0,0.323,-7.64,-2.33,2117.0,2214.0,2014
UC Santa Barbara,21.0,9.0,0.7,4.23,-0.13,2137.0,1960.0,2014
UCF,13.0,18.0,0.419,2.35,5.14,2253.0,2281.0,2014
UCLA,28.0,9.0,0.757,18.4,7.62,3003.0,2604.0,2014
UNC Asheville,17.0,15.0,0.531,-6.81,-5.5,2486.0,2424.0,2014
UNC Greensboro,14.0,18.0,0.438,-12.33,-6.12,2267.0,2373.0,2014
UNC Wilmington,9.0,23.0,0.281,-8.75,-0.78,2018.0,2221.0,2014
UT Arlington,15.0,17.0,0.469,-4.92,-0.92,2443.0,2488.0,2014
Utah,21.0,12.0,0.636,12.66,6.21,2479.0,2122.0,2014
Utah State,18.0,14.0,0.563,4.77,3.09,2215.0,2132.0,2014
nan,,,,,,,,2014
School,,,,,,,,2014
Utah Valley,20.0,12.0,0.625,-4.42,-3.65,2161.0,2093.0,2014
UTEP,23.0,11.0,0.676,4.39,0.05,2347.0,2152.0,2014
UTSA,8.0,22.0,0.267,-11.1,-1.03,2066.0,2304.0,2014
Valparaiso,18.0,16.0,0.529,0.21,-0.24,2439.0,2283.0,2014
Vanderbilt,15.0,16.0,0.484,5.52,6.49,2002.0,2032.0,2014
Vermont,22.0,11.0,0.667,4.52,-4.57,2334.0,2000.0,2014
Villanova,29.0,5.0,0.853,18.97,7.5,2651.0,2261.0,2014
Virginia,30.0,7.0,0.811,18.38,7.86,2449.0,2060.0,2014
Virginia Commonwealth,26.0,9.0,0.743,14.55,4.78,2624.0,2282.0,2014
VMI,22.0,13.0,0.629,-5.53,-6.33,3089.0,2891.0,2014
Virginia Tech,9.0,22.0,0.29,1.9,5.99,1950.0,2077.0,2014
Wagner,19.0,12.0,0.613,-3.83,-6.73,2217.0,2122.0,2014
Wake Forest,17.0,16.0,0.515,5.49,6.73,2300.0,2341.0,2014
