team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Louisiana State,22.0,11.0,0.667,11.39,5.63,2423.0,2233.0,2015
Louisiana Tech,27.0,9.0,0.75,5.75,-1.34,2632.0,2362.0,2015
Louisiana-Monroe,24.0,14.0,0.632,-1.99,-2.88,2454.0,2299.0,2015
Louisville,27.0,9.0,0.75,18.12,8.98,2483.0,2154.0,2015
Loyola (IL),24.0,13.0,0.649,2.35,0.46,2324.0,2235.0,2015
Loyola (MD),11.0,19.0,0.367,-10.75,-3.38,1764.0,1985.0,2015
Loyola Marymount,8.0,23.0,0.258,-4.13,5.28,1928.0,2188.0,2015
Maine,3.0,27.0,0.1,-17.8,-3.4,1812.0,2244.0,2015
Manhattan,19.0,14.0,0.576,-1.34,-3.34,2300.0,2234.0,2015
Marist,7.0,25.0,0.219,-10.55,-2.93,1957.0,2201.0,2015
Marquette,13.0,19.0,0.406,7.08,9.02,2083.0,2145.0,2015
Marshall,11.0,21.0,0.344,-6.45,-0.22,2137.0,2288.0,2015
Maryland,28.0,7.0,0.8,13.32,7.63,2417.0,2218.0,2015
nan,,,,,,,,2015
School,,,,,,,,2015
Maryland-Baltimore County,4.0,26.0,0.133,-16.17,-5.14,1682.0,2013.0,2015
Maryland-Eastern Shore,18.0,15.0,0.545,-6.55,-6.94,2229.0,2216.0,2015
Massachusetts,17.0,15.0,0.531,3.59,4.69,2220.0,2255.0,2015
Massachusetts-Lowell,12.0,17.0,0.414,-11.21,-4.32,1780.0,1928.0,2015
McNeese State,15.0,16.0,0.484,-10.05,-5.42,2154.0,2210.0,2015
Memphis,18.0,14.0,0.563,7.15,2.9,2155.0,2019.0,2015
Mercer,19.0,16.0,0.543,-2.01,-4.1,2334.0,2196.0,2015
Miami (FL),25.0,13.0,0.658,12.0,7.05,2592.0,2404.0,2015
Miami (OH),13.0,19.0,0.406,-3.75,0.31,2123.0,2226.0,2015
Michigan,16.0,16.0,0.5,9.56,9.59,2071.0,2048.0,2015
Michigan State,27.0,12.0,0.692,17.46,10.0,2773.0,2482.0,2015
Middle Tennessee,19.0,17.0,0.528,0.21,-0.39,2285.0,2247.0,2015
Milwaukee,14.0,16.0,0.467,-4.85,0.15,1963.0,2077.0,2015
Minnesota,18.0,15.0,0.545,12.34,7.21,2449.0,2233.0,2015
Mississippi,21.0,13.0,0.618,11.39,7.01,2475.0,2326.0,2015
Mississippi State,13.0,19.0,0.406,2.53,4.72,1977.0,2032.0,2015
Mississippi Valley State,6.0,26.0,0.188,-23.94,-7.78,2045.0,2562.0,2015
Missouri,9.0,23.0,0.281,1.13,9.26,1935.0,2173.0,2015
Missouri State,11.0,20.0,0.355,-4.92,1.67,1850.0,1989.0,2015
Monmouth,18.0,15.0,0.545,-2.18,-2.91,2134.0,2110.0,2015
nan,,,,,,,,2015
School,,,,,,,,2015
Montana,20.0,13.0,0.606,-1.75,-3.78,2347.0,2219.0,2015
Montana State,7.0,23.0,0.233,-12.91,-3.5,1917.0,2152.0,2015
Morehead State,17.0,17.0,0.5,-0.66,-3.31,2420.0,2255.0,2015
Morgan State,7.0,24.0,0.226,-16.19,-6.48,1898.0,2199.0,2015
Mount St. Mary's,15.0,15.0,0.5,-6.14,-4.4,1893.0,1945.0,2015
Murray State,29.0,6.0,0.829,7.13,-2.81,2764.0,2367.0,2015
Navy,13.0,19.0,0.406,-7.87,-3.61,1952.0,2059.0,2015
NC State,22.0,14.0,0.611,14.11,9.72,2525.0,2367.0,2015
Nebraska,13.0,18.0,0.419,5.9,7.58,1905.0,1957.0,2015
Nevada,9.0,22.0,0.29,-6.03,1.08,1874.0,2061.0,2015
Nevada-Las Vegas,18.0,15.0,0.545,5.41,3.38,2250.0,2125.0,2015
New Hampshire,19.0,13.0,0.594,-3.76,-6.29,2148.0,1973.0,2015
New Mexico,15.0,16.0,0.484,2.8,1.03,1921.0,1866.0,2015
New Mexico State,23.0,11.0,0.676,3.71,-3.67,2316.0,2033.0,2015
New Orleans,11.0,18.0,0.379,-11.86,-6.36,2062.0,2133.0,2015
Niagara,8.0,22.0,0.267,-9.27,-1.8,1930.0,2154.0,2015
Nicholls State,10.0,19.0,0.345,-15.84,-5.3,1885.0,2117.0,2015
NJIT,21.0,12.0,0.636,-3.21,-4.07,2368.0,2229.0,2015
Norfolk State,20.0,14.0,0.588,-4.66,-6.35,2385.0,2254.0,2015
North Carolina,26.0,12.0,0.684,20.63,11.76,2953.0,2616.0,2015
nan,,,,,,,,2015
School,,,,,,,,2015
North Carolina A&T,9.0,23.0,0.281,-16.76,-8.02,1884.0,2112.0,2015
North Carolina Central,25.0,8.0,0.758,0.66,-8.67,2278.0,1821.0,2015
North Dakota,8.0,22.0,0.267,-12.16,-3.73,2032.0,2201.0,2015
North Dakota State,23.0,10.0,0.697,-1.72,-3.63,2141.0,2057.0,2015
North Florida,23.0,12.0,0.657,-0.82,-5.94,2651.0,2385.0,2015
North Texas,14.0,17.0,0.452,-4.95,-0.71,2025.0,2113.0,2015
Northeastern,23.0,12.0,0.657,2.03,-1.34,2397.0,2279.0,2015
Northern Arizona,23.0,15.0,0.605,-3.48,-4.13,2606.0,2556.0,2015
Northern Colorado,15.0,15.0,0.5,-6.82,-6.21,2242.0,2203.0,2015
Northern Illinois,14.0,16.0,0.467,-1.79,-0.14,1971.0,1989.0,2015
Northern Iowa,31.0,4.0,0.886,12.54,2.0,2281.0,1912.0,2015
Northern Kentucky,13.0,17.0,0.433,-6.85,-4.49,2117.0,2079.0,2015
Northwestern,15.0,17.0,0.469,6.11,7.2,2031.0,2066.0,2015
Northwestern State,19.0,13.0,0.594,-5.48,-4.52,2687.0,2656.0,2015
Notre Dame,32.0,6.0,0.842,19.23,7.02,2963.0,2499.0,2015
Oakland,16.0,17.0,0.485,-1.28,1.27,2450.0,2482.0,2015
Ohio,10.0,20.0,0.333,-4.15,0.45,2028.0,2166.0,2015
Ohio State,24.0,11.0,0.686,19.68,7.37,2635.0,2204.0,2015
Oklahoma,24.0,11.0,0.686,18.65,9.94,2501.0,2196.0,2015
Oklahoma State,18.0,14.0,0.563,12.95,9.63,2160.0,2011.0,2015
nan,,,,,,,,2015
School,,,,,,,,2015
Old Dominion,27.0,8.0,0.771,7.68,-0.15,2273.0,1999.0,2015
Omaha,12.0,17.0,0.414,-7.18,-5.14,2226.0,2256.0,2015
Oral Roberts,19.0,15.0,0.559,-3.83,-1.99,2377.0,2343.0,2015
Oregon,26.0,10.0,0.722,11.43,7.65,2713.0,2550.0,2015
Oregon State,17.0,14.0,0.548,5.93,4.97,1887.0,1834.0,2015
Pacific,12.0,19.0,0.387,-3.19,3.31,1996.0,2115.0,2015
Penn State,18.0,16.0,0.529,7.77,7.1,2273.0,2250.0,2015
Pennsylvania,9.0,19.0,0.321,-8.32,-1.36,1687.0,1882.0,2015
Pepperdine,18.0,14.0,0.563,3.86,2.8,2020.0,1972.0,2015
Pittsburgh,19.0,15.0,0.559,8.45,7.36,2279.0,2230.0,2015
Portland,17.0,16.0,0.515,3.06,2.67,2315.0,2253.0,2015
Portland State,15.0,14.0,0.517,-7.75,-4.86,2083.0,2098.0,2015
Prairie View,15.0,18.0,0.455,-10.86,-8.2,2211.0,2280.0,2015
Presbyterian,10.0,22.0,0.313,-16.26,-4.51,1978.0,2214.0,2015
Princeton,16.0,14.0,0.533,-1.34,-2.92,2066.0,1972.0,2015
Providence,22.0,12.0,0.647,13.71,9.5,2370.0,2227.0,2015
Purdue,21.0,13.0,0.618,12.93,7.64,2375.0,2195.0,2015
Purdue Fort Wayne,16.0,15.0,0.516,-3.13,-3.41,2171.0,2081.0,2015
Quinnipiac,15.0,15.0,0.5,-1.46,-3.66,2092.0,2026.0,2015
Radford,22.0,12.0,0.647,-3.89,-5.53,2476.0,2301.0,2015
nan,,,,,,,,2015
School,,,,,,,,2015
Rhode Island,23.0,10.0,0.697,9.31,2.87,2232.0,1986.0,2015
Rice,12.0,20.0,0.375,-2.86,-0.79,2052.0,2107.0,2015
Richmond,21.0,14.0,0.6,8.65,3.77,2313.0,2142.0,2015
Rider,21.0,12.0,0.636,-1.6,-3.11,2153.0,2103.0,2015
Robert Morris,20.0,15.0,0.571,-3.02,-3.5,2414.0,2397.0,2015
Rutgers,10.0,22.0,0.313,0.23,8.11,1898.0,2150.0,2015
Sacramento State,21.0,12.0,0.636,-4.62,-5.45,2342.0,2250.0,2015
Sacred Heart,15.0,17.0,0.469,-7.36,-5.97,2360.0,2367.0,2015
Saint Francis (PA),16.0,16.0,0.5,-5.68,-4.97,2061.0,2050.0,2015
Saint Joseph's,13.0,18.0,0.419,-0.23,2.58,1912.0,1999.0,2015
Saint Louis,11.0,21.0,0.344,-5.38,2.43,1912.0,2122.0,2015
Saint Mary's (CA),21.0,10.0,0.677,8.68,3.78,2141.0,1984.0,2015
Saint Peter's,16.0,18.0,0.471,-2.95,-3.92,2081.0,2048.0,2015
Sam Houston,26.0,9.0,0.743,2.97,-6.03,2592.0,2101.0,2015
Samford,13.0,19.0,0.406,-9.41,-5.57,2216.0,2301.0,2015
San Diego,15.0,16.0,0.484,5.03,3.47,2006.0,1949.0,2015
San Diego State,27.0,9.0,0.75,11.81,4.24,2226.0,1939.0,2015
San Francisco,14.0,18.0,0.438,3.08,2.83,2215.0,2167.0,2015
San Jose State,2.0,28.0,0.067,-16.22,1.92,1612.0,2086.0,2015
Santa Clara,14.0,18.0,0.438,-0.38,4.12,2027.0,2136.0,2015
nan,,,,,,,,2015
School,,,,,,,,2015
Savannah State,9.0,22.0,0.29,-18.17,-6.27,1758.0,2072.0,2015
Seattle,18.0,16.0,0.529,-5.85,-4.69,2123.0,2095.0,2015
Seton Hall,16.0,15.0,0.516,7.95,7.56,2119.0,2107.0,2015
Siena,11.0,20.0,0.355,-6.93,-2.9,2164.0,2289.0,2015
South Alabama,12.0,21.0,0.364,-9.46,-3.04,2275.0,2438.0,2015
South Carolina,17.0,16.0,0.515,10.55,8.24,2146.0,2046.0,2015
South Carolina State,11.0,22.0,0.333,-17.37,-7.46,1965.0,2203.0,2015
South Carolina Upstate,24.0,12.0,0.667,-2.28,-7.5,2579.0,2198.0,2015
South Dakota,17.0,16.0,0.515,-4.9,-3.48,2309.0,2312.0,2015
South Dakota State,24.0,11.0,0.686,3.32,-3.23,2572.0,2277.0,2015
South Florida,9.0,23.0,0.281,-4.96,2.56,1970.0,2189.0,2015
Southeast Missouri State,13.0,17.0,0.433,-5.23,-3.73,2087.0,2064.0,2015
Southeastern Louisiana,9.0,23.0,0.281,-10.97,-6.14,2186.0,2324.0,2015
Southern,18.0,17.0,0.514,-9.95,-8.23,2259.0,2226.0,2015
Southern California,12.0,20.0,0.375,2.15,6.15,2143.0,2271.0,2015
Southern Illinois,12.0,21.0,0.364,-3.48,-0.6,1968.0,2044.0,2015
SIU Edwardsville,12.0,16.0,0.429,-7.28,-4.54,1909.0,1884.0,2015
Southern Methodist,27.0,7.0,0.794,12.94,3.57,2350.0,2032.0,2015
Southern Mississippi,9.0,20.0,0.31,-10.03,-0.06,1742.0,1978.0,2015
Southern Utah,10.0,19.0,0.345,-11.98,-5.48,2011.0,2146.0,2015
nan,,,,,,,,2015
School,,,,,,,,2015
St. Bonaventure,18.0,13.0,0.581,3.93,1.34,2085.0,2005.0,2015
St. Francis (NY),23.0,12.0,0.657,-2.14,-6.2,2418.0,2262.0,2015
St. John's (NY),21.0,12.0,0.636,11.85,9.04,2343.0,2240.0,2015
Stanford,24.0,13.0,0.649,12.33,7.33,2676.0,2491.0,2015
Stephen F. Austin,29.0,5.0,0.853,8.61,-4.2,2672.0,2188.0,2015
Stetson,9.0,22.0,0.29,-16.22,-6.68,2064.0,2290.0,2015
Stony Brook,23.0,12.0,0.657,-0.03,-4.03,2290.0,2102.0,2015
Syracuse,18.0,13.0,0.581,11.91,7.68,2096.0,1965.0,2015
TCU,18.0,15.0,0.545,11.1,5.32,2249.0,2058.0,2015
Temple,26.0,11.0,0.703,8.2,3.52,2436.0,2263.0,2015
Tennessee,16.0,16.0,0.5,7.23,8.16,2025.0,2055.0,2015
Tennessee State,5.0,26.0,0.161,-14.93,-2.38,1793.0,2111.0,2015
Tennessee Tech,12.0,18.0,0.4,-6.49,-3.99,2118.0,2095.0,2015
Tennessee-Martin,21.0,13.0,0.618,-2.12,-3.9,2390.0,2224.0,2015
Texas,20.0,14.0,0.588,16.16,9.07,2290.0,2049.0,2015
Texas A&M,21.0,12.0,0.636,10.73,5.91,2236.0,2077.0,2015
Texas A&M-Corpus Christi,20.0,14.0,0.588,-5.58,-6.43,2266.0,2192.0,2015
Texas Southern,22.0,13.0,0.629,-5.98,-6.09,2390.0,2386.0,2015
Texas State,14.0,17.0,0.452,-5.25,-3.36,1905.0,1854.0,2015
Texas Tech,13.0,19.0,0.406,3.77,7.2,1949.0,2059.0,2015
nan,,,,,,,,2015
School,,,,,,,,2015
Texas-Rio Grande Valley,10.0,21.0,0.323,-14.46,-4.68,1927.0,2179.0,2015
The Citadel,11.0,19.0,0.367,-12.91,-4.68,1919.0,2058.0,2015
Toledo,20.0,13.0,0.606,4.86,0.62,2483.0,2343.0,2015
Towson,12.0,20.0,0.375,-7.02,-3.8,2034.0,2080.0,2015
Troy,10.0,19.0,0.345,-8.72,-5.09,1946.0,2013.0,2015
Tulane,15.0,16.0,0.484,-1.51,0.32,1973.0,1984.0,2015
Tulsa,23.0,11.0,0.676,6.66,2.81,2188.0,2064.0,2015
UAB,20.0,16.0,0.556,1.94,1.62,2476.0,2452.0,2015
UC Davis,25.0,7.0,0.781,2.19,-2.58,2263.0,2068.0,2015
UC Irvine,21.0,13.0,0.618,3.63,0.45,2295.0,2113.0,2015
UC Riverside,14.0,17.0,0.452,-4.65,-1.16,2025.0,2050.0,2015
UC Santa Barbara,19.0,14.0,0.576,3.47,0.98,2258.0,2112.0,2015
UCF,12.0,18.0,0.4,-5.73,0.78,1981.0,2153.0,2015
UCLA,22.0,14.0,0.611,12.07,8.27,2590.0,2453.0,2015
UNC Asheville,15.0,16.0,0.484,-7.19,-5.65,2242.0,2183.0,2015
UNC Greensboro,11.0,22.0,0.333,-7.99,-4.36,2290.0,2337.0,2015
UNC Wilmington,18.0,14.0,0.563,-2.53,-1.92,2239.0,2200.0,2015
UT Arlington,16.0,15.0,0.516,-3.59,-2.76,2220.0,2206.0,2015
Utah,26.0,9.0,0.743,20.98,7.42,2496.0,1999.0,2015
Utah State,18.0,13.0,0.581,2.92,0.28,2064.0,1973.0,2015
nan,,,,,,,,2015
School,,,,,,,,2015
Utah Valley,11.0,19.0,0.367,-12.72,-4.87,1758.0,1923.0,2015
UTEP,22.0,11.0,0.667,4.89,-0.51,2282.0,2104.0,2015
UTSA,14.0,16.0,0.467,-3.33,-2.61,2120.0,2111.0,2015
Valparaiso,28.0,6.0,0.824,6.29,-2.0,2366.0,2021.0,2015
Vanderbilt,21.0,14.0,0.6,11.89,6.22,2472.0,2252.0,2015
Vermont,20.0,14.0,0.588,1.21,-5.52,2279.0,2012.0,2015
Villanova,33.0,3.0,0.917,23.13,7.55,2754.0,2193.0,2015
Virginia,30.0,4.0,0.882,21.73,7.81,2224.0,1751.0,2015
Virginia Commonwealth,26.0,10.0,0.722,12.79,6.1,2609.0,2368.0,2015
VMI,11.0,19.0,0.367,-9.85,-3.92,2415.0,2428.0,2015
Virginia Tech,11.0,22.0,0.333,1.29,5.32,2156.0,2289.0,2015
Wagner,10.0,20.0,0.333,-11.47,-4.99,2052.0,2206.0,2015
Wake Forest,13.0,19.0,0.406,4.62,7.68,2209.0,2307.0,2015
