team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Houston Christian,6.0,23.0,0.207,-19.37,-3.89,2074.0,2420.0,2024
Howard,18.0,17.0,0.514,-8.69,-8.02,2623.0,2600.0,2024
Idaho,11.0,21.0,0.344,-11.29,-4.69,2170.0,2278.0,2024
Idaho State,14.0,20.0,0.412,-7.49,-5.11,2397.0,2383.0,2024
Illinois,29.0,9.0,0.763,19.56,9.54,3168.0,2787.0,2024
Illinois State,15.0,17.0,0.469,-1.38,0.43,2128.0,2165.0,2024
nan,,,,,,,,2024
School,,,,,,,,2024
Illinois-Chicago,12.0,21.0,0.364,-1.61,1.3,2319.0,2361.0,2024
Incarnate Word,8.0,23.0,0.258,-16.4,-7.92,2240.0,2436.0,2024
Indiana,19.0,14.0,0.576,7.74,9.74,2386.0,2452.0,2024
Indiana State,32.0,7.0,0.821,13.44,2.26,3309.0,2854.0,2024
Iona,16.0,17.0,0.485,-5.19,-5.95,2354.0,2329.0,2024
Iowa,19.0,15.0,0.559,13.0,9.26,2827.0,2700.0,2024
Iowa State,29.0,8.0,0.784,22.3,8.51,2787.0,2277.0,2024
IU Indy,6.0,26.0,0.188,-21.31,-4.62,2108.0,2554.0,2024
Jackson State,15.0,17.0,0.469,-11.5,-7.15,2279.0,2418.0,2024
Jacksonville,16.0,17.0,0.485,-9.84,-4.87,2371.0,2389.0,2024
Jacksonville State,14.0,18.0,0.438,-3.55,-3.14,2240.0,2126.0,2024
James Madison,32.0,4.0,0.889,8.19,-3.75,2995.0,2506.0,2024
Kansas,23.0,11.0,0.676,16.35,11.32,2569.0,2376.0,2024
Kansas City,16.0,16.0,0.5,-5.32,-4.5,2300.0,2217.0,2024
Kansas State,19.0,15.0,0.559,11.06,9.97,2454.0,2417.0,2024
Kennesaw State,15.0,16.0,0.484,-8.02,-5.84,2568.0,2504.0,2024
Kent State,17.0,17.0,0.5,-0.76,-2.54,2544.0,2424.0,2024
Kentucky,23.0,10.0,0.697,16.79,7.46,2938.0,2630.0,2024
La Salle,16.0,17.0,0.485,-1.62,0.85,2398.0,2411.0,2024
Lafayette,11.0,21.0,0.344,-11.17,-6.01,2010.0,2154.0,2024
nan,,,,,,,,2024
School,,,,,,,,2024
Lamar,19.0,14.0,0.576,-5.47,-8.28,2568.0,2406.0,2024
Le Moyne,15.0,17.0,0.469,-11.07,-9.55,2318.0,2245.0,2024
Lehigh,14.0,18.0,0.438,-7.47,-6.6,2326.0,2272.0,2024
Liberty,18.0,14.0,0.563,1.58,-1.56,2362.0,2096.0,2024
Lindenwood,9.0,22.0,0.29,-18.73,-7.23,2019.0,2266.0,2024
Lipscomb,20.0,12.0,0.625,-1.94,-5.04,2626.0,2448.0,2024
Little Rock,21.0,13.0,0.618,-3.42,-8.24,2628.0,2464.0,2024
Long Beach State,21.0,15.0,0.583,-1.19,-1.19,2786.0,2735.0,2024
Long Island University,7.0,22.0,0.241,-17.86,-7.58,1929.0,2227.0,2024
Longwood,21.0,14.0,0.6,-2.04,-4.76,2615.0,2396.0,2024
Louisiana,19.0,14.0,0.576,-0.6,-2.67,2504.0,2365.0,2024
Louisiana State,17.0,16.0,0.515,8.14,6.75,2520.0,2474.0,2024
Louisiana Tech,22.0,10.0,0.688,4.83,-1.69,2392.0,2065.0,2024
Louisiana-Monroe,11.0,19.0,0.367,-10.05,-2.44,2096.0,2233.0,2024
Louisville,8.0,24.0,0.25,0.45,7.51,2304.0,2530.0,2024
Loyola (IL),23.0,10.0,0.697,6.57,2.42,2412.0,2228.0,2024
Loyola (MD),7.0,25.0,0.219,-16.17,-6.94,2049.0,2301.0,2024
Loyola Marymount,12.0,19.0,0.387,-0.06,0.31,2244.0,2214.0,2024
Maine,15.0,17.0,0.469,-6.39,-4.87,2164.0,2159.0,2024
Manhattan,7.0,23.0,0.233,-15.28,-4.86,1985.0,2275.0,2024
nan,,,,,,,,2024
School,,,,,,,,2024
Marist,18.0,13.0,0.581,-5.64,-8.09,2004.0,1928.0,2024
Marquette,27.0,10.0,0.73,19.27,11.02,2888.0,2583.0,2024
Marshall,13.0,20.0,0.394,-5.42,-1.39,2435.0,2531.0,2024
Maryland,16.0,17.0,0.485,10.6,7.44,2278.0,2174.0,2024
Maryland-Baltimore County,11.0,21.0,0.344,-8.67,-5.93,2517.0,2583.0,2024
Maryland-Eastern Shore,9.0,20.0,0.31,-17.33,-6.33,1890.0,2046.0,2024
Massachusetts,20.0,11.0,0.645,7.59,0.88,2401.0,2193.0,2024
Massachusetts-Lowell,22.0,10.0,0.688,-1.28,-6.07,2561.0,2261.0,2024
McNeese State,30.0,4.0,0.882,6.42,-6.81,2719.0,2116.0,2024
Memphis,22.0,10.0,0.688,9.0,4.25,2576.0,2424.0,2024
Mercer,16.0,17.0,0.485,-4.65,-2.55,2348.0,2371.0,2024
Merrimack,21.0,12.0,0.636,-5.24,-8.43,2283.0,2159.0,2024
Miami (FL),15.0,17.0,0.469,9.59,7.46,2424.0,2356.0,2024
Miami (OH),15.0,17.0,0.469,-6.45,-4.08,2259.0,2241.0,2024
Michigan,8.0,24.0,0.25,5.28,11.34,2334.0,2528.0,2024
Michigan State,20.0,15.0,0.571,17.72,10.89,2551.0,2312.0,2024
Middle Tennessee,14.0,19.0,0.424,-7.45,-0.52,2167.0,2319.0,2024
Milwaukee,20.0,15.0,0.571,-5.01,-4.47,2782.0,2753.0,2024
Minnesota,19.0,15.0,0.559,9.51,6.4,2550.0,2444.0,2024
Mississippi,20.0,12.0,0.625,8.3,7.27,2398.0,2365.0,2024
nan,,,,,,,,2024
School,,,,,,,,2024
Mississippi State,21.0,14.0,0.6,14.19,9.16,2593.0,2417.0,2024
Mississippi Valley State,1.0,30.0,0.032,-26.17,-3.91,1719.0,2409.0,2024
Missouri,8.0,24.0,0.25,3.27,7.3,2309.0,2438.0,2024
Missouri State,17.0,16.0,0.515,0.98,1.01,2351.0,2352.0,2024
Monmouth,18.0,15.0,0.545,-3.17,-2.98,2390.0,2396.0,2024
Montana,24.0,12.0,0.667,-1.41,-4.11,2768.0,2586.0,2024
Montana State,17.0,18.0,0.486,-5.34,-4.46,2635.0,2606.0,2024
Morehead State,26.0,9.0,0.743,0.51,-5.52,2635.0,2220.0,2024
Morgan State,11.0,20.0,0.355,-16.07,-5.9,2253.0,2402.0,2024
Mount St. Mary's,13.0,19.0,0.406,-6.54,-7.45,2327.0,2298.0,2024
Murray State,12.0,20.0,0.375,0.36,1.59,2232.0,2237.0,2024
Navy,13.0,18.0,0.419,-11.7,-9.54,2060.0,2067.0,2024
NC State,26.0,15.0,0.634,12.81,8.93,3101.0,2942.0,2024
Nebraska,23.0,11.0,0.676,14.36,7.53,2643.0,2411.0,2024
Nevada,26.0,8.0,0.765,12.85,4.58,2582.0,2276.0,2024
Nevada-Las Vegas,21.0,13.0,0.618,8.38,6.25,2501.0,2341.0,2024
New Hampshire,16.0,15.0,0.516,-6.15,-3.61,2298.0,2297.0,2024
New Mexico,26.0,10.0,0.722,15.04,5.38,2916.0,2545.0,2024
New Mexico State,13.0,19.0,0.406,-8.62,0.74,2166.0,2318.0,2024
New Orleans,10.0,23.0,0.303,-16.8,-5.9,2427.0,2622.0,2024
nan,,,,,,,,2024
School,,,,,,,,2024
Niagara,16.0,16.0,0.5,-8.4,-7.21,2319.0,2307.0,2024
Nicholls State,20.0,14.0,0.588,-7.14,-5.37,2512.0,2514.0,2024
NJIT,7.0,21.0,0.25,-14.65,-4.46,1902.0,2101.0,2024
Norfolk State,24.0,11.0,0.686,-5.76,-7.76,2608.0,2364.0,2024
North Alabama,15.0,17.0,0.469,-7.17,-5.0,2447.0,2435.0,2024
North Carolina,29.0,8.0,0.784,21.36,9.9,3032.0,2608.0,2024
North Carolina A&T,7.0,25.0,0.219,-16.31,-3.94,2098.0,2494.0,2024
North Carolina Central,18.0,13.0,0.581,-7.88,-8.84,2375.0,2139.0,2024
North Dakota,18.0,14.0,0.563,-6.24,-6.1,2408.0,2300.0,2024
North Dakota State,15.0,17.0,0.469,-7.57,-3.15,2388.0,2366.0,2024
North Florida,16.0,16.0,0.5,-6.95,-4.84,2496.0,2427.0,2024
North Texas,19.0,15.0,0.559,8.41,4.28,2353.0,2169.0,2024
Northeastern,12.0,20.0,0.375,-6.09,-3.15,2221.0,2315.0,2024
Northern Arizona,14.0,19.0,0.424,-12.17,-4.17,2265.0,2529.0,2024
Northern Colorado,19.0,14.0,0.576,-4.44,-5.25,2617.0,2542.0,2024
Northern Illinois,11.0,20.0,0.355,-9.16,-1.37,2269.0,2399.0,2024
Northern Iowa,19.0,14.0,0.576,3.83,2.86,2417.0,2346.0,2024
Northern Kentucky,18.0,15.0,0.545,-3.66,-3.73,2470.0,2416.0,2024
Northwestern,22.0,12.0,0.647,12.77,8.5,2493.0,2348.0,2024
Northwestern State,9.0,23.0,0.281,-14.42,-6.32,2257.0,2429.0,2024
nan,,,,,,,,2024
School,,,,,,,,2024
Notre Dame,13.0,20.0,0.394,4.94,8.06,2113.0,2216.0,2024
Oakland,24.0,12.0,0.667,2.02,-1.24,2751.0,2634.0,2024
Ohio,20.0,13.0,0.606,0.48,-4.58,2551.0,2309.0,2024
Ohio State,22.0,14.0,0.611,13.64,8.37,2718.0,2528.0,2024
Oklahoma,20.0,12.0,0.625,14.66,8.07,2412.0,2201.0,2024
Oklahoma State,12.0,20.0,0.375,6.25,7.97,2272.0,2327.0,2024
Old Dominion,7.0,25.0,0.219,-8.35,-1.58,2268.0,2464.0,2024
Omaha,15.0,18.0,0.455,-7.38,-5.07,2441.0,2404.0,2024
Oral Roberts,12.0,19.0,0.387,-7.43,-2.6,2275.0,2334.0,2024
Oregon,24.0,12.0,0.667,12.22,8.91,2721.0,2602.0,2024
Oregon State,13.0,19.0,0.406,3.28,8.38,2204.0,2326.0,2024
Pacific,6.0,26.0,0.188,-17.42,-0.15,2071.0,2553.0,2024
Penn State,16.0,17.0,0.485,9.22,7.52,2478.0,2422.0,2024
Pennsylvania,11.0,18.0,0.379,-3.33,0.26,2159.0,2157.0,2024
Pepperdine,13.0,20.0,0.394,-2.14,0.7,2403.0,2443.0,2024
Pittsburgh,22.0,11.0,0.667,14.89,6.92,2495.0,2232.0,2024
Portland,12.0,21.0,0.364,-8.2,1.54,2360.0,2622.0,2024
Portland State,17.0,15.0,0.531,-7.15,-4.94,2302.0,2299.0,2024
Prairie View,10.0,21.0,0.323,-15.41,-6.92,2176.0,2368.0,2024
Presbyterian,14.0,19.0,0.424,-8.13,-5.57,2469.0,2413.0,2024
nan,,,,,,,,2024
School,,,,,,,,2024
Princeton,24.0,5.0,0.828,6.55,-1.6,2235.0,1932.0,2024
Providence,21.0,14.0,0.6,12.56,8.93,2534.0,2407.0,2024
Purdue,34.0,5.0,0.872,24.93,11.6,3211.0,2691.0,2024
Purdue Fort Wayne,23.0,13.0,0.639,-0.74,-6.09,2886.0,2577.0,2024
Queens (NC),14.0,19.0,0.424,-8.75,-3.49,2643.0,2693.0,2024
Quinnipiac,24.0,10.0,0.706,-3.08,-7.32,2630.0,2422.0,2024
Radford,16.0,17.0,0.485,-5.66,-3.47,2377.0,2361.0,2024
Rhode Island,12.0,20.0,0.375,-2.26,2.87,2322.0,2443.0,2024
Rice,11.0,21.0,0.344,-3.22,1.97,2304.0,2421.0,2024
Richmond,23.0,10.0,0.697,7.67,2.09,2372.0,2188.0,2024
Rider,15.0,17.0,0.469,-5.73,-4.28,2309.0,2308.0,2024
Robert Morris,10.0,22.0,0.313,-9.57,-4.31,2326.0,2425.0,2024
Rutgers,15.0,17.0,0.469,7.41,8.57,2092.0,2129.0,2024
Sacramento State,10.0,24.0,0.294,-10.87,-3.71,2282.0,2394.0,2024
Sacred Heart,16.0,16.0,0.5,-9.91,-9.45,2372.0,2313.0,2024
Saint Francis (PA),8.0,22.0,0.267,-18.6,-8.14,1955.0,2181.0,2024
Saint Joseph's,21.0,14.0,0.6,6.59,1.67,2641.0,2469.0,2024
Saint Louis,13.0,20.0,0.394,-1.57,4.15,2473.0,2620.0,2024
Saint Mary's (CA),26.0,8.0,0.765,16.31,3.46,2516.0,2013.0,2024
Saint Peter's,19.0,14.0,0.576,-4.58,-5.33,2140.0,2113.0,2024
nan,,,,,,,,2024
School,,,,,,,,2024
Sam Houston,21.0,12.0,0.636,-0.37,-1.72,2381.0,2282.0,2024
Samford,29.0,6.0,0.829,6.32,-3.23,3012.0,2607.0,2024
San Diego,18.0,15.0,0.545,-5.31,0.33,2392.0,2550.0,2024
San Diego State,26.0,11.0,0.703,14.68,8.37,2742.0,2467.0,2024
San Francisco,23.0,11.0,0.676,9.68,0.23,2643.0,2262.0,2024
San Jose State,9.0,23.0,0.281,-3.82,3.28,2228.0,2403.0,2024
Santa Clara,20.0,13.0,0.606,5.39,1.73,2538.0,2384.0,2024
Seattle,23.0,14.0,0.622,4.03,-1.64,2730.0,2471.0,2024
Seton Hall,25.0,12.0,0.676,12.67,8.8,2730.0,2587.0,2024
Siena,4.0,28.0,0.125,-19.2,-5.2,1934.0,2382.0,2024
South Alabama,16.0,16.0,0.5,-5.92,-3.37,2367.0,2421.0,2024
South Carolina,26.0,8.0,0.765,10.98,6.48,2450.0,2297.0,2024
South Carolina State,14.0,18.0,0.438,-11.85,-6.18,2245.0,2390.0,2024
South Carolina Upstate,10.0,20.0,0.333,-9.36,-3.02,2130.0,2188.0,2024
South Dakota,12.0,20.0,0.375,-12.55,-5.41,2434.0,2535.0,2024
South Dakota State,22.0,13.0,0.629,0.52,-2.7,2675.0,2490.0,2024
South Florida,25.0,8.0,0.758,7.37,0.97,2499.0,2288.0,2024
Southeast Missouri State,9.0,22.0,0.29,-18.25,-6.55,2078.0,2278.0,2024
Southeastern Louisiana,15.0,17.0,0.469,-11.31,-6.14,2209.0,2271.0,2024
Southern,18.0,14.0,0.563,-8.74,-6.09,2275.0,2198.0,2024
nan,,,,,,,,2024
School,,,,,,,,2024
Southern California,15.0,18.0,0.455,9.36,9.54,2446.0,2452.0,2024
Southern Illinois,19.0,13.0,0.594,4.1,0.52,2325.0,2183.0,2024
SIU Edwardsville,17.0,16.0,0.515,-9.08,-7.54,2360.0,2314.0,2024
Southern Indiana,8.0,24.0,0.25,-13.63,-5.59,2195.0,2335.0,2024
Southern Methodist,20.0,13.0,0.606,10.22,2.56,2535.0,2271.0,2024
Southern Mississippi,16.0,16.0,0.5,-5.93,-2.93,2236.0,2273.0,2024
Southern Utah,10.0,21.0,0.323,-5.72,-1.17,2326.0,2406.0,2024
St. Bonaventure,20.0,13.0,0.606,6.77,1.95,2424.0,2265.0,2024
St. John's (NY),20.0,13.0,0.606,16.49,9.58,2602.0,2374.0,2024
St. Thomas,20.0,13.0,0.606,-0.92,-5.72,2402.0,2140.0,2024
Stanford,14.0,18.0,0.438,7.35,7.48,2443.0,2447.0,2024
Stephen F. Austin,18.0,15.0,0.545,-0.95,-1.76,2463.0,2353.0,2024
Stetson,22.0,13.0,0.629,-5.09,-3.24,2687.0,2566.0,2024
Stonehill,4.0,27.0,0.129,-20.1,-6.1,1967.0,2360.0,2024
Stony Brook,20.0,15.0,0.571,-2.59,-2.62,2573.0,2531.0,2024
Syracuse,20.0,12.0,0.625,8.53,9.4,2442.0,2420.0,2024
Tarleton State,25.0,10.0,0.714,1.4,-0.97,2593.0,2402.0,2024
TCU,21.0,13.0,0.618,14.62,7.32,2687.0,2439.0,2024
Temple,16.0,20.0,0.444,-1.26,1.68,2551.0,2624.0,2024
Tennessee,27.0,9.0,0.75,21.81,10.42,2836.0,2426.0,2024
nan,,,,,,,,2024
School,,,,,,,,2024
Tennessee State,18.0,15.0,0.545,-9.64,-7.64,2400.0,2343.0,2024
Tennessee Tech,10.0,21.0,0.323,-15.04,-6.29,2089.0,2289.0,2024
Tennessee-Martin,21.0,11.0,0.656,-5.57,-7.25,2609.0,2455.0,2024
Texas,21.0,13.0,0.618,15.91,9.41,2563.0,2342.0,2024
Texas A&M,21.0,15.0,0.583,13.35,9.32,2736.0,2591.0,2024
Texas A&M-Corpus Christi,21.0,12.0,0.636,-4.45,-7.24,2480.0,2200.0,2024
Texas Southern,16.0,17.0,0.485,-9.09,-7.03,2316.0,2346.0,2024
Texas State,17.0,18.0,0.486,-3.71,-0.74,2445.0,2452.0,2024
Texas Tech,23.0,11.0,0.676,14.96,9.28,2561.0,2368.0,2024
Texas-Rio Grande Valley,6.0,25.0,0.194,-13.39,-0.9,2181.0,2473.0,2024
The Citadel,11.0,21.0,0.344,-6.53,-2.91,2260.0,2289.0,2024
Toledo,20.0,12.0,0.625,1.78,-2.09,2560.0,2436.0,2024
Towson,20.0,14.0,0.588,0.19,-2.27,2296.0,2164.0,2024
Troy,20.0,12.0,0.625,1.24,-3.17,2546.0,2261.0,2024
Tulane,14.0,17.0,0.452,3.65,2.68,2540.0,2481.0,2024
Tulsa,16.0,15.0,0.516,-1.2,-1.0,2325.0,2290.0,2024
UAB,23.0,12.0,0.657,5.14,3.73,2711.0,2627.0,2024
UC Davis,20.0,13.0,0.606,-1.33,-2.85,2351.0,2246.0,2024
UC Irvine,24.0,10.0,0.706,6.89,-0.93,2639.0,2321.0,2024
UC Riverside,16.0,18.0,0.471,-4.26,-1.23,2404.0,2448.0,2024
nan,,,,,,,,2024
School,,,,,,,,2024
UC San Diego,21.0,12.0,0.636,2.04,-2.8,2530.0,2290.0,2024
UC Santa Barbara,16.0,15.0,0.516,-3.19,-3.01,2337.0,2280.0,2024
UCF,17.0,16.0,0.515,11.92,8.17,2366.0,2242.0,2024
UCLA,16.0,17.0,0.485,7.5,7.84,2177.0,2160.0,2024
UNC Asheville,22.0,12.0,0.647,-1.92,-2.99,2682.0,2485.0,2024
UNC Greensboro,21.0,11.0,0.656,-0.27,-2.9,2422.0,2233.0,2024
UNC Wilmington,21.0,10.0,0.677,1.21,-2.9,2461.0,2202.0,2024
UT Arlington,20.0,14.0,0.588,2.38,0.69,2614.0,2492.0,2024
Utah,22.0,15.0,0.595,15.0,9.41,2915.0,2708.0,2024
Utah State,28.0,7.0,0.8,11.56,5.29,2788.0,2497.0,2024
Utah Tech,11.0,20.0,0.355,-8.08,-1.18,2194.0,2389.0,2024
Utah Valley,16.0,16.0,0.5,-1.33,-0.03,2199.0,2195.0,2024
