team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Illinois State,7.0,18.0,0.28,-5.45,0.38,1799.0,1870.0,2021
Illinois-Chicago,9.0,13.0,0.409,-12.06,-7.42,1489.0,1591.0,2021
Incarnate Word,8.0,14.0,0.364,-15.91,-8.33,1495.0,1578.0,2021
Indiana,12.0,15.0,0.444,12.79,12.45,1882.0,1873.0,2021
Indiana State,15.0,10.0,0.6,2.04,1.91,1662.0,1645.0,2021
Iona,12.0,6.0,0.667,-1.2,-6.42,1283.0,1189.0,2021
Iowa,22.0,9.0,0.71,21.4,10.43,2595.0,2255.0,2021
nan,,,,,,,,2021
School,,,,,,,,2021
Iowa State,2.0,22.0,0.083,-0.72,10.4,1574.0,1841.0,2021
IU Indy,8.0,10.0,0.444,-11.65,-7.03,1281.0,1364.0,2021
Jackson State,12.0,6.0,0.667,-11.27,-14.05,1181.0,1131.0,2021
Jacksonville,11.0,13.0,0.458,-11.15,-6.74,1622.0,1668.0,2021
Jacksonville State,18.0,9.0,0.667,-3.02,-6.06,2005.0,1851.0,2021
James Madison,13.0,7.0,0.65,-0.11,-3.17,1562.0,1409.0,2021
Kansas,21.0,9.0,0.7,15.29,10.26,2191.0,2010.0,2021
Kansas City,11.0,13.0,0.458,-4.92,-2.67,1683.0,1502.0,2021
Kansas State,9.0,20.0,0.31,0.76,9.04,1792.0,2037.0,2021
Kennesaw State,5.0,19.0,0.208,-14.15,-3.67,1571.0,1672.0,2021
Kent State,15.0,8.0,0.652,1.74,-1.9,1764.0,1635.0,2021
Kentucky,9.0,16.0,0.36,11.77,11.49,1761.0,1754.0,2021
La Salle,9.0,16.0,0.36,-3.57,2.85,1702.0,1838.0,2021
Lafayette,9.0,6.0,0.6,-5.38,-6.38,1165.0,1150.0,2021
Lamar,10.0,18.0,0.357,-13.1,-6.57,1843.0,2026.0,2021
Lehigh,4.0,11.0,0.267,-12.85,-4.58,1025.0,1149.0,2021
Liberty,23.0,6.0,0.793,4.06,-6.14,2157.0,1739.0,2021
Lipscomb,15.0,12.0,0.556,-7.07,-5.63,1922.0,1848.0,2021
Little Rock,11.0,15.0,0.423,-6.36,-5.4,1786.0,1782.0,2021
Long Beach State,6.0,12.0,0.333,-8.5,-2.83,1328.0,1430.0,2021
nan,,,,,,,,2021
School,,,,,,,,2021
Long Island University,9.0,9.0,0.5,-7.76,-8.82,1332.0,1313.0,2021
Longwood,12.0,17.0,0.414,-7.93,-6.4,1920.0,1966.0,2021
Louisiana,17.0,9.0,0.654,-4.84,-5.5,1934.0,1892.0,2021
Louisiana State,19.0,10.0,0.655,15.7,9.14,2371.0,2181.0,2021
Louisiana Tech,24.0,8.0,0.75,6.63,-0.21,2339.0,2094.0,2021
Louisiana-Monroe,7.0,19.0,0.269,-10.59,-5.9,1670.0,1792.0,2021
Louisville,13.0,7.0,0.65,10.35,8.9,1359.0,1330.0,2021
Loyola (IL),26.0,5.0,0.839,15.12,1.37,2202.0,1738.0,2021
Loyola (MD),6.0,11.0,0.353,-2.29,-3.47,1226.0,1206.0,2021
Loyola Marymount,13.0,9.0,0.591,5.55,4.05,1529.0,1496.0,2021
Maine,2.0,7.0,0.222,-15.66,-4.21,478.0,581.0,2021
Manhattan,7.0,13.0,0.35,-12.2,-8.35,1268.0,1345.0,2021
Marist,12.0,9.0,0.571,-8.99,-8.8,1332.0,1336.0,2021
Marquette,13.0,14.0,0.481,8.51,8.58,1883.0,1885.0,2021
Marshall,15.0,7.0,0.682,5.7,-1.66,1758.0,1596.0,2021
Maryland,17.0,14.0,0.548,13.94,11.97,2135.0,2034.0,2021
Maryland-Baltimore County,14.0,6.0,0.7,-1.05,-5.7,1391.0,1298.0,2021
Massachusetts,8.0,7.0,0.533,4.77,1.03,1151.0,1095.0,2021
Massachusetts-Lowell,11.0,12.0,0.478,-6.05,-3.61,1575.0,1631.0,2021
McNeese State,10.0,14.0,0.417,-18.34,-11.46,1927.0,1722.0,2021
nan,,,,,,,,2021
School,,,,,,,,2021
Memphis,20.0,8.0,0.714,13.81,4.13,2027.0,1756.0,2021
Mercer,18.0,11.0,0.621,1.28,-1.6,2225.0,2082.0,2021
Merrimack,9.0,9.0,0.5,-9.06,-8.67,1193.0,1200.0,2021
Miami (FL),10.0,17.0,0.37,3.23,7.75,1794.0,1916.0,2021
Miami (OH),12.0,11.0,0.522,-2.67,-2.72,1663.0,1647.0,2021
Michigan,23.0,5.0,0.821,22.0,11.25,2123.0,1822.0,2021
Michigan State,15.0,13.0,0.536,9.8,11.48,1944.0,1991.0,2021
Middle Tennessee,5.0,18.0,0.217,-10.78,-0.78,1426.0,1627.0,2021
Milwaukee,10.0,12.0,0.455,-7.71,-6.98,1662.0,1678.0,2021
Minnesota,14.0,15.0,0.483,11.04,11.73,2103.0,2123.0,2021
Mississippi,16.0,12.0,0.571,11.18,6.0,1927.0,1782.0,2021
Mississippi State,18.0,15.0,0.545,9.24,6.79,2287.0,2206.0,2021
Mississippi Valley State,2.0,22.0,0.083,-38.17,-7.63,1364.0,2097.0,2021
Missouri,16.0,10.0,0.615,12.37,10.87,1909.0,1870.0,2021
Missouri State,17.0,7.0,0.708,5.16,-0.02,1762.0,1594.0,2021
Monmouth,12.0,8.0,0.6,-5.88,-7.63,1521.0,1486.0,2021
Montana,15.0,13.0,0.536,-3.65,-1.57,1981.0,1876.0,2021
Montana State,13.0,10.0,0.565,-5.62,-4.62,1703.0,1655.0,2021
Morehead State,23.0,8.0,0.742,-0.95,-4.33,2132.0,1986.0,2021
Morgan State,14.0,8.0,0.636,-6.55,-11.24,1755.0,1606.0,2021
nan,,,,,,,,2021
School,,,,,,,,2021
Mount St. Mary's,12.0,11.0,0.522,-5.67,-6.67,1454.0,1431.0,2021
Murray State,13.0,13.0,0.5,-2.86,-8.2,1986.0,1739.0,2021
Navy,15.0,3.0,0.833,1.02,-3.48,1287.0,1206.0,2021
NC State,14.0,11.0,0.56,9.6,6.48,1820.0,1742.0,2021
Nebraska,7.0,20.0,0.259,6.08,12.28,1889.0,2004.0,2021
Nevada,16.0,10.0,0.615,5.4,2.12,1916.0,1812.0,2021
Nevada-Las Vegas,12.0,15.0,0.444,-1.48,1.01,1875.0,1822.0,2021
New Hampshire,10.0,9.0,0.526,-8.2,-6.7,1278.0,1266.0,2021
New Mexico,6.0,16.0,0.273,-12.38,-1.73,1436.0,1578.0,2021
New Mexico State,12.0,8.0,0.6,-1.21,-5.09,1422.0,1283.0,2021
New Orleans,10.0,15.0,0.4,-10.91,-9.74,1899.0,1910.0,2021
Niagara,9.0,11.0,0.45,-7.54,-6.99,1293.0,1304.0,2021
Nicholls State,18.0,7.0,0.72,-5.21,-8.71,1960.0,1831.0,2021
NJIT,7.0,12.0,0.368,-9.75,-5.7,1256.0,1333.0,2021
Norfolk State,17.0,8.0,0.68,-6.16,-8.51,1839.0,1742.0,2021
North Alabama,13.0,11.0,0.542,-10.05,-6.3,1756.0,1666.0,2021
North Carolina,18.0,11.0,0.621,14.79,9.52,2181.0,2028.0,2021
North Carolina A&T,11.0,10.0,0.524,-14.27,-8.06,1517.0,1523.0,2021
North Carolina Central,5.0,9.0,0.357,-15.99,-8.76,942.0,1003.0,2021
North Dakota,9.0,17.0,0.346,-10.35,-3.35,1787.0,1969.0,2021
nan,,,,,,,,2021
School,,,,,,,,2021
North Dakota State,15.0,12.0,0.556,-0.65,-2.72,1883.0,1827.0,2021
North Florida,8.0,15.0,0.348,-11.48,-4.62,1601.0,1725.0,2021
North Texas,18.0,10.0,0.643,7.58,1.02,1954.0,1745.0,2021
Northeastern,10.0,9.0,0.526,-1.09,0.02,1277.0,1298.0,2021
Northern Arizona,6.0,16.0,0.273,-12.97,-1.61,1390.0,1640.0,2021
Northern Colorado,11.0,11.0,0.5,-6.7,-4.22,1551.0,1519.0,2021
Northern Illinois,3.0,16.0,0.158,-17.9,-2.8,1184.0,1471.0,2021
Northern Iowa,10.0,15.0,0.4,-1.75,2.43,1738.0,1779.0,2021
Northern Kentucky,14.0,11.0,0.56,-6.78,-6.9,1784.0,1781.0,2021
Northwestern,9.0,15.0,0.375,9.71,11.76,1686.0,1681.0,2021
Northwestern State,11.0,18.0,0.379,-13.48,-4.94,2106.0,2312.0,2021
Notre Dame,11.0,15.0,0.423,7.73,9.38,1890.0,1933.0,2021
Oakland,12.0,18.0,0.4,-9.33,-2.8,2240.0,2436.0,2021
Ohio,17.0,8.0,0.68,5.48,-0.57,1980.0,1815.0,2021
Ohio State,21.0,10.0,0.677,18.25,12.19,2392.0,2204.0,2021
Oklahoma,16.0,11.0,0.593,13.52,8.86,2012.0,1886.0,2021
Oklahoma State,21.0,9.0,0.7,13.65,9.78,2297.0,2181.0,2021
Old Dominion,15.0,8.0,0.652,-1.1,-0.87,1571.0,1556.0,2021
Omaha,5.0,20.0,0.2,-12.73,-2.09,1683.0,1949.0,2021
Oral Roberts,18.0,11.0,0.621,1.73,-0.04,2352.0,2192.0,2021
nan,,,,,,,,2021
School,,,,,,,,2021
Oregon,21.0,7.0,0.75,16.15,9.65,2097.0,1915.0,2021
Oregon State,20.0,13.0,0.606,11.48,10.82,2325.0,2232.0,2021
Pacific,9.0,9.0,0.5,2.64,5.23,1256.0,1272.0,2021
Penn State,11.0,14.0,0.44,13.53,13.89,1816.0,1825.0,2021
Pepperdine,15.0,12.0,0.556,5.65,5.01,2076.0,1988.0,2021
Pittsburgh,10.0,12.0,0.455,7.8,6.75,1566.0,1543.0,2021
Portland,6.0,15.0,0.286,-12.58,5.08,1459.0,1748.0,2021
Portland State,9.0,13.0,0.409,-6.33,-4.66,1512.0,1463.0,2021
Prairie View,16.0,5.0,0.762,-8.02,-15.07,1497.0,1349.0,2021
Presbyterian,7.0,15.0,0.318,-13.96,-9.0,1411.0,1476.0,2021
Providence,13.0,13.0,0.5,8.94,8.82,1816.0,1813.0,2021
Purdue,18.0,10.0,0.643,15.55,11.23,1989.0,1868.0,2021
Purdue Fort Wayne,8.0,15.0,0.348,-12.15,-8.63,1728.0,1809.0,2021
Quinnipiac,9.0,13.0,0.409,-9.1,-7.6,1485.0,1518.0,2021
Radford,15.0,12.0,0.556,-6.2,-6.6,1826.0,1745.0,2021
Rhode Island,10.0,15.0,0.4,5.29,4.93,1786.0,1777.0,2021
Rice,15.0,13.0,0.536,-3.73,-1.49,2068.0,2062.0,2021
Richmond,14.0,9.0,0.609,9.04,5.0,1717.0,1587.0,2021
Rider,6.0,17.0,0.261,-12.24,-5.76,1553.0,1702.0,2021
Robert Morris,4.0,15.0,0.211,-13.2,-5.53,1374.0,1494.0,2021
nan,,,,,,,,2021
School,,,,,,,,2021
Rutgers,16.0,12.0,0.571,14.14,12.5,1939.0,1893.0,2021
Sacramento State,8.0,12.0,0.4,-7.76,-3.65,1443.0,1442.0,2021
Sacred Heart,9.0,9.0,0.5,-12.19,-7.47,1265.0,1350.0,2021
Saint Francis (PA),6.0,16.0,0.273,-10.3,-5.8,1515.0,1614.0,2021
Saint Joseph's,5.0,15.0,0.25,-4.56,5.89,1443.0,1652.0,2021
Saint Louis,14.0,7.0,0.667,11.76,2.19,1575.0,1374.0,2021
Saint Mary's (CA),14.0,10.0,0.583,8.05,6.43,1542.0,1503.0,2021
Saint Peter's,14.0,11.0,0.56,-5.48,-7.2,1580.0,1537.0,2021
Sam Houston,19.0,9.0,0.679,-3.29,-4.87,2229.0,1969.0,2021
Samford,6.0,13.0,0.316,-8.93,-1.63,1460.0,1510.0,2021
San Diego,3.0,11.0,0.214,-5.22,5.64,927.0,1079.0,2021
San Diego State,23.0,5.0,0.821,14.36,2.99,2062.0,1713.0,2021
San Francisco,11.0,14.0,0.44,6.0,3.84,1786.0,1732.0,2021
San Jose State,5.0,16.0,0.238,-17.5,0.98,1381.0,1708.0,2021
Santa Clara,12.0,8.0,0.6,-0.05,2.16,1393.0,1412.0,2021
Seattle,12.0,11.0,0.522,-5.24,-3.51,1677.0,1578.0,2021
Seton Hall,14.0,13.0,0.519,11.12,9.53,1924.0,1881.0,2021
Siena,12.0,5.0,0.706,-3.99,-8.58,1149.0,1071.0,2021
South Alabama,17.0,11.0,0.607,-6.03,-5.86,2075.0,1985.0,2021
South Carolina,6.0,15.0,0.286,3.39,10.01,1523.0,1662.0,2021
nan,,,,,,,,2021
School,,,,,,,,2021
South Carolina State,1.0,17.0,0.056,-24.9,-7.56,1102.0,1414.0,2021
South Carolina Upstate,5.0,18.0,0.217,-13.7,-5.2,1515.0,1712.0,2021
South Dakota,14.0,11.0,0.56,-1.25,-3.5,1899.0,1805.0,2021
South Dakota State,16.0,7.0,0.696,3.27,-2.05,1850.0,1690.0,2021
South Florida,9.0,13.0,0.409,-0.02,6.27,1449.0,1571.0,2021
Southeast Missouri State,11.0,16.0,0.407,-10.18,-7.51,1864.0,1936.0,2021
Southeastern Louisiana,8.0,18.0,0.308,-17.4,-8.02,1775.0,2019.0,2021
Southern,8.0,11.0,0.421,-13.49,-13.07,1327.0,1335.0,2021
Southern California,25.0,8.0,0.758,20.5,10.65,2473.0,2148.0,2021
Southern Illinois,12.0,14.0,0.462,-3.56,0.72,1704.0,1770.0,2021
SIU Edwardsville,9.0,17.0,0.346,-14.94,-6.02,1709.0,1897.0,2021
Southern Methodist,11.0,6.0,0.647,10.97,4.44,1269.0,1158.0,2021
Southern Mississippi,8.0,17.0,0.32,-6.88,-2.1,1605.0,1668.0,2021
Southern Utah,20.0,4.0,0.833,0.63,-5.69,2021.0,1669.0,2021
St. Bonaventure,16.0,5.0,0.762,13.44,4.49,1471.0,1283.0,2021
St. Francis (NY),9.0,10.0,0.474,-10.23,-8.38,1476.0,1511.0,2021
St. John's (NY),16.0,11.0,0.593,9.41,7.19,2132.0,2072.0,2021
Stanford,14.0,13.0,0.519,10.15,10.01,1883.0,1879.0,2021
Stephen F. Austin,16.0,5.0,0.762,-1.63,-8.46,1686.0,1484.0,2021
Stetson,12.0,15.0,0.444,-7.26,-4.51,1925.0,1896.0,2021
nan,,,,,,,,2021
School,,,,,,,,2021
Stony Brook,9.0,14.0,0.391,-6.14,-4.73,1522.0,1509.0,2021
Syracuse,18.0,10.0,0.643,13.27,8.59,2095.0,1964.0,2021
Tarleton State,10.0,10.0,0.5,-7.28,-3.02,1467.0,1246.0,2021
TCU,12.0,14.0,0.462,2.61,6.99,1738.0,1852.0,2021
Temple,5.0,11.0,0.313,2.57,5.57,1053.0,1101.0,2021
Tennessee,18.0,9.0,0.667,16.87,8.46,1941.0,1714.0,2021
Tennessee State,4.0,19.0,0.174,-14.1,-7.23,1573.0,1702.0,2021
Tennessee Tech,5.0,22.0,0.185,-14.13,-3.84,1797.0,2075.0,2021
Tennessee-Martin,8.0,16.0,0.333,-19.41,-5.89,1571.0,1847.0,2021
Texas,19.0,8.0,0.704,15.51,9.36,2008.0,1842.0,2021
Texas A&M,8.0,10.0,0.444,2.2,4.86,1157.0,1205.0,2021
Texas A&M-Corpus Christi,5.0,19.0,0.208,-16.77,-6.1,1554.0,1716.0,2021
Texas Southern,17.0,9.0,0.654,-6.15,-9.03,1921.0,1806.0,2021
Texas State,18.0,7.0,0.72,-3.85,-7.37,1660.0,1543.0,2021
Texas Tech,18.0,11.0,0.621,16.59,7.28,2103.0,1833.0,2021
Texas-Rio Grande Valley,9.0,10.0,0.474,-9.63,-5.23,1376.0,1287.0,2021
The Citadel,13.0,12.0,0.52,-6.07,-1.45,2019.0,1959.0,2021
Toledo,21.0,9.0,0.7,6.59,-1.88,2433.0,2179.0,2021
Towson,4.0,14.0,0.222,-9.83,-2.33,1214.0,1349.0,2021
Troy,11.0,17.0,0.393,-12.06,-4.06,1829.0,1942.0,2021
nan,,,,,,,,2021
School,,,,,,,,2021
Tulane,10.0,13.0,0.435,1.03,3.59,1470.0,1529.0,2021
Tulsa,11.0,12.0,0.478,4.19,5.43,1573.0,1509.0,2021
UAB,22.0,7.0,0.759,5.8,-3.83,2105.0,1748.0,2021
UC Davis,10.0,8.0,0.556,-5.83,-4.24,1295.0,1289.0,2021
UC Irvine,18.0,9.0,0.667,3.46,-0.86,1950.0,1712.0,2021
UC Riverside,14.0,8.0,0.636,4.12,-2.43,1544.0,1400.0,2021
UC San Diego,7.0,10.0,0.412,-6.95,0.98,1214.0,1226.0,2021
UC Santa Barbara,22.0,5.0,0.815,7.8,-2.08,2051.0,1696.0,2021
UCF,11.0,12.0,0.478,5.94,8.15,1546.0,1597.0,2021
UCLA,22.0,10.0,0.688,16.3,11.34,2349.0,2190.0,2021
UNC Asheville,10.0,10.0,0.5,-6.99,-7.59,1468.0,1456.0,2021
UNC Greensboro,21.0,9.0,0.7,3.48,-2.15,2189.0,2020.0,2021
UNC Wilmington,7.0,10.0,0.412,-6.84,-6.47,1297.0,1253.0,2021
UT Arlington,13.0,13.0,0.5,-7.23,-4.57,1916.0,1827.0,2021
Utah,12.0,13.0,0.48,11.86,9.54,1803.0,1745.0,2021
Utah State,20.0,9.0,0.69,10.99,1.32,2105.0,1808.0,2021
Utah Tech,8.0,13.0,0.381,-14.01,-3.43,1461.0,1603.0,2021
Utah Valley,11.0,11.0,0.5,-3.41,-1.61,1632.0,1635.0,2021
UTEP,12.0,12.0,0.5,1.07,1.26,1698.0,1644.0,2021
UTSA,15.0,11.0,0.577,-1.22,-0.17,2050.0,1906.0,2021
nan,,,,,,,,2021
School,,,,,,,,2021
Valparaiso,10.0,18.0,0.357,-4.21,1.14,1821.0,1902.0,2021
Vanderbilt,9.0,16.0,0.36,6.14,6.74,1794.0,1809.0,2021
Vermont,10.0,5.0,0.667,1.99,-7.61,1095.0,951.0,2021
Villanova,18.0,7.0,0.72,17.47,9.19,1870.0,1663.0,2021
Virginia,18.0,7.0,0.72,15.27,7.59,1705.0,1513.0,2021
Virginia Commonwealth,19.0,7.0,0.731,11.3,4.76,1864.0,1694.0,2021
VMI,13.0,12.0,0.52,-0.41,-0.78,2001.0,1897.0,2021
Virginia Tech,15.0,7.0,0.682,12.59,6.5,1585.0,1451.0,2021
Wagner,13.0,7.0,0.65,-5.35,-7.9,1425.0,1374.0,2021
Wake Forest,6.0,16.0,0.273,1.72,8.06,1458.0,1583.0,2021
Washington,5.0,21.0,0.192,1.88,11.61,1759.0,2012.0,2021
Washington State,14.0,13.0,0.519,8.12,6.93,1853.0,1821.0,2021
Weber State,17.0,6.0,0.739,3.14,-5.22,1881.0,1594.0,2021
