team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Cal State Fullerton,16.0,15.0,0.516,-2.87,-1.55,2303.0,2263.0,2010
Cal State Northridge,11.0,21.0,0.344,-5.81,-1.06,2282.0,2412.0,2010
California,24.0,11.0,0.686,17.29,8.26,2703.0,2387.0,2010
Campbell,19.0,11.0,0.633,-3.13,-4.96,2057.0,1900.0,2010
Canisius,15.0,17.0,0.469,-5.19,-4.09,2125.0,2160.0,2010
nan,,,,,,,,2010
School,,,,,,,,2010
Centenary (LA),8.0,21.0,0.276,-17.16,-5.08,2056.0,2320.0,2010
Central Arkansas,9.0,21.0,0.3,,,1897.0,2009.0,2010
Central Connecticut State,12.0,18.0,0.4,-14.68,-9.68,1834.0,1935.0,2010
Central Michigan,15.0,15.0,0.5,-3.58,-3.58,1937.0,1924.0,2010
Charleston Southern,13.0,17.0,0.433,-13.25,-8.12,2062.0,2030.0,2010
Charlotte,19.0,12.0,0.613,3.96,3.0,2276.0,2205.0,2010
Chattanooga,15.0,18.0,0.455,-8.56,-3.68,2305.0,2379.0,2010
Chicago State,9.0,23.0,0.281,-21.8,-7.61,2010.0,2287.0,2010
Cincinnati,19.0,16.0,0.543,9.98,8.45,2408.0,2327.0,2010
Clemson,21.0,11.0,0.656,15.71,7.9,2350.0,2065.0,2010
Cleveland State,16.0,17.0,0.485,0.57,2.12,2283.0,2254.0,2010
Coastal Carolina,28.0,7.0,0.8,-0.78,-10.14,2584.0,2103.0,2010
Colgate,10.0,19.0,0.345,-11.34,-6.52,1955.0,2069.0,2010
College of Charleston,22.0,12.0,0.647,-0.81,-2.46,2549.0,2493.0,2010
Colorado,15.0,16.0,0.484,7.01,7.7,2313.0,2299.0,2010
Colorado State,16.0,16.0,0.5,1.35,3.61,2120.0,2134.0,2010
Columbia,11.0,17.0,0.393,-11.75,-6.04,1686.0,1828.0,2010
Connecticut,18.0,16.0,0.529,12.5,9.15,2380.0,2266.0,2010
Coppin State,8.0,22.0,0.267,-14.89,-6.81,1833.0,2029.0,2010
Cornell,29.0,5.0,0.853,8.76,-0.91,2596.0,2192.0,2010
nan,,,,,,,,2010
School,,,,,,,,2010
Creighton,18.0,16.0,0.529,3.59,3.15,2374.0,2320.0,2010
Dartmouth,5.0,23.0,0.179,-18.46,-5.46,1513.0,1835.0,2010
Davidson,16.0,15.0,0.516,-2.26,-1.26,2240.0,2200.0,2010
Dayton,25.0,12.0,0.676,13.25,5.61,2599.0,2305.0,2010
Delaware,7.0,24.0,0.226,-7.86,1.37,1965.0,2251.0,2010
Delaware State,17.0,12.0,0.586,-9.08,-7.6,1697.0,1691.0,2010
Denver,19.0,13.0,0.594,-2.76,-4.89,2079.0,2012.0,2010
DePaul,8.0,23.0,0.258,1.61,7.58,1891.0,2073.0,2010
Detroit Mercy,20.0,14.0,0.588,1.35,-1.59,2360.0,2234.0,2010
Drake,14.0,19.0,0.424,0.54,3.34,2197.0,2259.0,2010
Drexel,16.0,16.0,0.5,-0.03,0.19,2044.0,2051.0,2010
Duke,35.0,5.0,0.875,25.21,9.21,3079.0,2441.0,2010
Duquesne,16.0,16.0,0.5,0.79,1.95,2251.0,2284.0,2010
East Carolina,10.0,21.0,0.323,-5.91,4.42,2082.0,2323.0,2010
East Tennessee State,20.0,15.0,0.571,-0.83,-1.47,2424.0,2362.0,2010
Eastern Illinois,19.0,12.0,0.613,-5.0,-5.0,2112.0,2023.0,2010
Eastern Kentucky,20.0,13.0,0.606,-2.07,-5.16,2351.0,2208.0,2010
Eastern Michigan,17.0,15.0,0.531,-3.46,-3.59,2124.0,2096.0,2010
Eastern Washington,9.0,21.0,0.3,-11.91,-1.91,2065.0,2288.0,2010
Elon,9.0,23.0,0.281,-10.4,-3.04,2141.0,2335.0,2010
nan,,,,,,,,2010
School,,,,,,,,2010
Evansville,9.0,21.0,0.3,-4.61,1.82,1944.0,2068.0,2010
Fairfield,23.0,11.0,0.676,0.4,-3.33,2414.0,2287.0,2010
FDU,11.0,21.0,0.344,-15.56,-6.42,2027.0,2279.0,2010
Florida,21.0,13.0,0.618,11.89,7.16,2455.0,2258.0,2010
Florida A&M,9.0,22.0,0.29,-18.8,-6.41,1965.0,2270.0,2010
Florida Atlantic,14.0,16.0,0.467,-4.48,-3.3,2202.0,2205.0,2010
Florida Gulf Coast,8.0,21.0,0.276,,,1875.0,2082.0,2010
Florida International,7.0,25.0,0.219,-12.81,-2.74,2176.0,2469.0,2010
Florida State,22.0,10.0,0.688,14.64,6.79,2183.0,1932.0,2010
Fordham,2.0,26.0,0.071,-13.18,2.08,1793.0,2220.0,2010
Fresno State,15.0,18.0,0.455,0.14,1.31,2188.0,2207.0,2010
Furman,13.0,17.0,0.433,-7.01,-4.83,2052.0,2059.0,2010
Gardner-Webb,8.0,21.0,0.276,-20.32,-5.61,2005.0,2257.0,2010
George Mason,17.0,15.0,0.531,-0.44,0.06,2145.0,2161.0,2010
George Washington,16.0,15.0,0.516,3.12,0.96,2180.0,2113.0,2010
Georgetown,23.0,11.0,0.676,17.03,9.56,2500.0,2246.0,2010
Georgia,14.0,17.0,0.452,7.33,8.04,2128.0,2150.0,2010
Georgia Southern,9.0,23.0,0.281,-12.57,-1.67,2260.0,2529.0,2010
Georgia State,12.0,20.0,0.375,-3.74,-1.48,1993.0,2039.0,2010
Georgia Tech,23.0,13.0,0.639,14.11,9.02,2621.0,2365.0,2010
nan,,,,,,,,2010
School,,,,,,,,2010
Gonzaga,27.0,7.0,0.794,12.11,3.83,2614.0,2291.0,2010
Grambling,7.0,21.0,0.25,-23.05,-12.75,1784.0,2048.0,2010
Green Bay,22.0,13.0,0.629,0.33,0.75,2397.0,2341.0,2010
Hampton,14.0,18.0,0.438,-6.75,-8.36,2102.0,2050.0,2010
Hartford,8.0,22.0,0.267,-13.77,-6.04,1868.0,2100.0,2010
Harvard,21.0,8.0,0.724,1.59,-3.91,2145.0,1928.0,2010
Hawaii,10.0,20.0,0.333,-4.91,0.33,2044.0,2187.0,2010
High Point,15.0,15.0,0.5,-14.63,-9.3,2169.0,2203.0,2010
Hofstra,19.0,15.0,0.559,1.65,-0.02,2406.0,2320.0,2010
Holy Cross,9.0,22.0,0.29,-8.03,-5.57,2147.0,2223.0,2010
Houston,19.0,16.0,0.543,6.74,3.48,2751.0,2624.0,2010
Houston Christian,12.0,21.0,0.364,,,2347.0,2604.0,2010
Howard,7.0,25.0,0.219,-19.49,-7.27,1868.0,2251.0,2010
Idaho,15.0,16.0,0.484,-0.19,0.48,2206.0,2188.0,2010
Idaho State,7.0,22.0,0.241,-10.29,0.13,1927.0,2176.0,2010
Illinois,21.0,15.0,0.583,11.58,9.58,2547.0,2406.0,2010
Illinois State,22.0,11.0,0.667,5.73,1.16,2283.0,2115.0,2010
Illinois-Chicago,8.0,22.0,0.267,-7.58,0.94,1876.0,2110.0,2010
Indiana,10.0,21.0,0.323,0.76,9.37,2053.0,2215.0,2010
Indiana State,17.0,15.0,0.531,1.11,2.4,2113.0,2123.0,2010
nan,,,,,,,,2010
School,,,,,,,,2010
Iona,21.0,10.0,0.677,2.31,-1.85,2050.0,1921.0,2010
Iowa,10.0,22.0,0.313,2.12,8.09,1937.0,2112.0,2010
Iowa State,15.0,17.0,0.469,9.6,8.37,2323.0,2254.0,2010
IU Indy,25.0,11.0,0.694,1.63,-4.08,2681.0,2420.0,2010
Jackson State,19.0,13.0,0.594,-13.21,-10.66,2028.0,2089.0,2010
Jacksonville,20.0,13.0,0.606,-1.71,-2.3,2304.0,2228.0,2010
Jacksonville State,11.0,19.0,0.367,-8.18,-4.22,2088.0,2144.0,2010
James Madison,13.0,20.0,0.394,-4.96,-1.52,2210.0,2307.0,2010
Kansas,33.0,3.0,0.917,24.68,8.25,2937.0,2312.0,2010
Kansas City,12.0,18.0,0.4,-13.88,-4.75,2002.0,2106.0,2010
Kansas State,29.0,8.0,0.784,19.88,10.28,2949.0,2584.0,2010
Kennesaw State,13.0,20.0,0.394,-10.08,-3.69,2182.0,2314.0,2010
Kent State,24.0,10.0,0.706,5.28,0.74,2382.0,2213.0,2010
Kentucky,35.0,3.0,0.921,21.13,6.82,3012.0,2468.0,2010
La Salle,12.0,18.0,0.4,-0.28,2.46,2111.0,2193.0,2010
Lafayette,19.0,13.0,0.594,-7.96,-8.99,2320.0,2287.0,2010
Lamar,14.0,18.0,0.438,-11.11,-4.22,2200.0,2288.0,2010
Lehigh,22.0,11.0,0.667,-3.33,-7.79,2478.0,2331.0,2010
Liberty,15.0,16.0,0.484,-13.22,-7.25,2093.0,2114.0,2010
Lipscomb,17.0,13.0,0.567,-2.07,-3.07,2373.0,2255.0,2010
nan,,,,,,,,2010
School,,,,,,,,2010
Little Rock,8.0,22.0,0.267,-10.06,-2.23,2028.0,2194.0,2010
Long Beach State,17.0,16.0,0.515,-0.42,1.55,2344.0,2347.0,2010
Long Island University,14.0,17.0,0.452,-11.56,-8.25,2162.0,2225.0,2010
Longwood,12.0,19.0,0.387,-14.69,-3.74,2297.0,2437.0,2010
Louisiana,13.0,17.0,0.433,-4.74,-4.74,2043.0,2025.0,2010
Louisiana State,11.0,20.0,0.355,0.97,5.93,1905.0,2059.0,2010
Louisiana Tech,24.0,11.0,0.686,2.89,-0.4,2557.0,2442.0,2010
Louisiana-Monroe,12.0,19.0,0.387,-10.75,-5.3,2108.0,2224.0,2010
Louisville,20.0,13.0,0.606,14.08,7.99,2505.0,2304.0,2010
Loyola (IL),14.0,16.0,0.467,-4.85,0.56,1945.0,2017.0,2010
Loyola (MD),13.0,17.0,0.433,-5.23,-4.09,1949.0,1983.0,2010
Loyola Marymount,18.0,16.0,0.529,-1.47,1.32,2578.0,2581.0,2010
Maine,19.0,11.0,0.633,-6.53,-6.26,1931.0,1864.0,2010
Manhattan,11.0,20.0,0.355,-4.68,-2.97,2031.0,2084.0,2010
Marist,1.0,29.0,0.033,-17.21,-2.85,1684.0,2115.0,2010
Marquette,22.0,12.0,0.647,15.17,8.23,2485.0,2198.0,2010
Marshall,24.0,10.0,0.706,7.8,1.57,2717.0,2347.0,2010
Maryland,24.0,9.0,0.727,17.75,7.95,2629.0,2254.0,2010
Maryland-Baltimore County,4.0,26.0,0.133,-16.92,-6.19,1893.0,2215.0,2010
Maryland-Eastern Shore,11.0,21.0,0.344,-16.18,-7.38,1945.0,2216.0,2010
nan,,,,,,,,2010
School,,,,,,,,2010
Massachusetts,12.0,20.0,0.375,-1.76,3.4,2262.0,2396.0,2010
McNeese State,10.0,20.0,0.333,-11.82,-4.34,2032.0,2106.0,2010
Memphis,24.0,10.0,0.706,11.74,3.65,2565.0,2233.0,2010
Mercer,16.0,17.0,0.485,-5.05,-1.2,2514.0,2478.0,2010
Miami (FL),20.0,13.0,0.606,11.35,7.01,2390.0,2136.0,2010
Miami (OH),14.0,18.0,0.438,0.56,1.43,1996.0,2024.0,2010
Michigan,15.0,17.0,0.469,10.04,9.37,2059.0,1970.0,2010
Michigan State,28.0,9.0,0.757,15.33,8.17,2658.0,2361.0,2010
Middle Tennessee,19.0,14.0,0.576,-1.99,-3.33,2282.0,2135.0,2010
Milwaukee,20.0,14.0,0.588,1.23,0.52,2370.0,2314.0,2010
Minnesota,21.0,14.0,0.6,15.64,7.32,2533.0,2242.0,2010
Mississippi,24.0,11.0,0.686,13.46,5.77,2743.0,2474.0,2010
Mississippi State,24.0,12.0,0.667,12.55,4.6,2622.0,2336.0,2010
Mississippi Valley State,9.0,23.0,0.281,-19.69,-9.88,2057.0,2315.0,2010
Missouri,23.0,11.0,0.676,17.39,6.36,2627.0,2252.0,2010
Missouri State,24.0,12.0,0.667,7.57,1.4,2572.0,2350.0,2010
Monmouth,12.0,19.0,0.387,-11.2,-7.82,1976.0,2065.0,2010
Montana,22.0,10.0,0.688,3.93,-2.35,2228.0,1960.0,2010
Montana State,15.0,14.0,0.517,-3.18,-2.45,1992.0,1962.0,2010
Morehead State,24.0,11.0,0.686,3.51,-3.07,2505.0,2216.0,2010
nan,,,,,,,,2010
School,,,,,,,,2010
Morgan State,27.0,10.0,0.73,-1.18,-6.15,2813.0,2606.0,2010
Mount St. Mary's,16.0,15.0,0.516,-4.38,-6.28,2045.0,1959.0,2010
Murray State,31.0,5.0,0.861,8.69,-3.89,2753.0,2175.0,2010
Navy,13.0,17.0,0.433,-12.01,-7.91,2138.0,2261.0,2010
NC State,20.0,16.0,0.556,8.47,7.3,2398.0,2322.0,2010
Nebraska,15.0,18.0,0.455,6.6,6.66,2194.0,2169.0,2010
Nevada,21.0,13.0,0.618,6.5,2.56,2703.0,2551.0,2010
Nevada-Las Vegas,25.0,9.0,0.735,12.57,4.82,2485.0,2168.0,2010
New Hampshire,13.0,17.0,0.433,-9.54,-6.29,1825.0,1873.0,2010
New Mexico,30.0,5.0,0.857,12.49,3.84,2655.0,2352.0,2010
New Mexico State,22.0,12.0,0.647,2.06,1.66,2662.0,2639.0,2010
New Orleans,8.0,22.0,0.267,-13.5,-4.5,1778.0,1986.0,2010
Niagara,18.0,15.0,0.545,0.32,-2.5,2382.0,2289.0,2010
Nicholls State,11.0,19.0,0.367,-10.99,-2.61,1967.0,2114.0,2010
NJIT,10.0,21.0,0.323,-19.59,-8.24,1905.0,2070.0,2010
Norfolk State,11.0,19.0,0.367,-11.89,-6.42,2119.0,2260.0,2010
North Carolina,20.0,17.0,0.541,10.14,9.83,2758.0,2661.0,2010
North Carolina A&T,11.0,22.0,0.333,-12.02,-5.66,2241.0,2376.0,2010
North Carolina Central,7.0,22.0,0.241,,,1748.0,2043.0,2010
North Dakota,8.0,23.0,0.258,,,1941.0,2225.0,2010
nan,,,,,,,,2010
School,,,,,,,,2010
North Dakota State,11.0,18.0,0.379,-8.53,-5.76,2047.0,2087.0,2010
North Florida,13.0,18.0,0.419,-9.53,-2.11,1830.0,2019.0,2010
North Texas,24.0,9.0,0.727,-2.49,-4.72,2437.0,2303.0,2010
Northeastern,20.0,13.0,0.606,6.48,2.21,2124.0,1983.0,2010
Northern Arizona,14.0,14.0,0.5,-7.54,-2.35,1965.0,2003.0,2010
Northern Colorado,25.0,8.0,0.758,2.06,-4.26,2426.0,2202.0,2010
Northern Illinois,10.0,20.0,0.333,-7.64,-2.05,2017.0,2158.0,2010
Northern Iowa,30.0,5.0,0.857,12.03,4.27,2216.0,1929.0,2010
Northwestern,20.0,14.0,0.588,8.32,4.99,2351.0,2238.0,2010
Northwestern State,10.0,19.0,0.345,-14.98,-4.7,2186.0,2333.0,2010
Notre Dame,23.0,12.0,0.657,13.14,6.22,2635.0,2393.0,2010
Oakland,26.0,9.0,0.743,-0.64,-2.96,2676.0,2504.0,2010
Ohio,22.0,15.0,0.595,4.56,-0.03,2763.0,2569.0,2010
Ohio State,29.0,8.0,0.784,19.49,7.37,2740.0,2274.0,2010
Oklahoma,13.0,18.0,0.419,6.24,7.79,2235.0,2283.0,2010
Oklahoma State,22.0,11.0,0.667,12.34,6.97,2437.0,2243.0,2010
Old Dominion,27.0,9.0,0.75,11.39,1.78,2415.0,2069.0,2010
Oral Roberts,20.0,13.0,0.606,-0.88,-3.85,2313.0,2182.0,2010
Oregon,16.0,16.0,0.5,4.0,5.96,2237.0,2247.0,2010
Oregon State,14.0,18.0,0.438,3.76,5.79,1929.0,1989.0,2010
nan,,,,,,,,2010
School,,,,,,,,2010
Pacific,23.0,12.0,0.657,2.9,-1.19,2297.0,2133.0,2010
Penn State,11.0,20.0,0.355,6.58,6.32,2013.0,2005.0,2010
Pennsylvania,6.0,22.0,0.214,-13.31,-3.31,1751.0,2031.0,2010
Pepperdine,7.0,24.0,0.226,-8.44,0.94,2044.0,2316.0,2010
Pittsburgh,25.0,9.0,0.735,14.3,7.39,2336.0,2101.0,2010
Portland,21.0,11.0,0.656,6.35,2.04,2306.0,2117.0,2010
Portland State,13.0,19.0,0.406,-3.49,-1.21,2496.0,2536.0,2010
Prairie View,16.0,14.0,0.533,-15.79,-12.11,1930.0,1865.0,2010
Presbyterian,5.0,26.0,0.161,,,1873.0,2267.0,2010
Princeton,22.0,9.0,0.71,-0.02,-5.56,1871.0,1652.0,2010
Providence,12.0,19.0,0.387,7.04,8.24,2554.0,2547.0,2010
Purdue,29.0,6.0,0.829,17.52,8.81,2467.0,2144.0,2010
Purdue Fort Wayne,16.0,15.0,0.516,-9.42,-4.73,2129.0,2112.0,2010
Quinnipiac,23.0,10.0,0.697,-3.5,-9.37,2415.0,2194.0,2010
Radford,19.0,12.0,0.613,-6.42,-6.9,2217.0,2127.0,2010
Rhode Island,26.0,10.0,0.722,9.16,3.33,2737.0,2528.0,2010
Rice,8.0,23.0,0.258,-5.72,1.15,1983.0,2161.0,2010
Richmond,26.0,9.0,0.743,10.03,3.43,2427.0,2196.0,2010
Rider,17.0,16.0,0.515,-3.71,-1.68,2295.0,2362.0,2010
Robert Morris,23.0,12.0,0.657,-3.71,-6.15,2399.0,2306.0,2010
nan,,,,,,,,2010
School,,,,,,,,2010
Rutgers,15.0,17.0,0.469,1.29,5.91,2160.0,2295.0,2010
Sacramento State,9.0,21.0,0.3,-12.41,-2.65,1935.0,2140.0,2010
Sacred Heart,14.0,15.0,0.483,-11.39,-8.72,2087.0,2123.0,2010
Saint Francis (PA),11.0,19.0,0.367,-15.87,-7.08,1875.0,2104.0,2010
Saint Joseph's,11.0,20.0,0.355,-2.13,3.97,2141.0,2330.0,2010
Saint Louis,23.0,13.0,0.639,5.46,2.55,2283.0,2168.0,2010
Saint Mary's (CA),28.0,6.0,0.824,13.38,2.2,2668.0,2258.0,2010
Saint Peter's,16.0,14.0,0.533,-2.73,-4.57,1863.0,1808.0,2010
Sam Houston,25.0,8.0,0.758,3.71,-3.37,2616.0,2284.0,2010
Samford,11.0,20.0,0.355,-7.32,-2.54,1789.0,1881.0,2010
San Diego,11.0,21.0,0.344,-2.6,1.98,1996.0,2119.0,2010
San Diego State,25.0,9.0,0.735,11.34,4.21,2389.0,2101.0,2010
San Francisco,12.0,18.0,0.4,-3.48,2.82,2116.0,2186.0,2010
San Jose State,14.0,17.0,0.452,-2.06,0.83,2289.0,2342.0,2010
Santa Clara,11.0,21.0,0.344,-5.84,1.66,2049.0,2225.0,2010
Savannah State,11.0,15.0,0.423,-12.9,-5.75,1528.0,1604.0,2010
Seattle,17.0,14.0,0.548,,,2489.0,2488.0,2010
Seton Hall,19.0,13.0,0.594,10.43,5.78,2563.0,2414.0,2010
Siena,27.0,7.0,0.794,8.48,-1.17,2554.0,2226.0,2010
South Alabama,17.0,15.0,0.531,-7.72,-3.82,2124.0,2177.0,2010
nan,,,,,,,,2010
School,,,,,,,,2010
South Carolina,15.0,16.0,0.484,8.26,7.29,2227.0,2197.0,2010
South Carolina State,18.0,14.0,0.563,-9.31,-8.65,2224.0,2225.0,2010
South Carolina Upstate,6.0,23.0,0.207,,,1741.0,1966.0,2010
South Dakota,22.0,10.0,0.688,,,2543.0,2346.0,2010
South Dakota State,14.0,16.0,0.467,-6.05,-5.05,2227.0,2197.0,2010
South Florida,20.0,13.0,0.606,8.72,7.21,2226.0,2176.0,2010
Southeast Missouri State,7.0,23.0,0.233,-14.49,-3.06,1927.0,2172.0,2010
Southeastern Louisiana,19.0,12.0,0.613,-3.97,-6.21,2255.0,2074.0,2010
Southern,5.0,25.0,0.167,-23.96,-10.96,1802.0,2173.0,2010
Southern California,16.0,14.0,0.533,8.93,6.47,1789.0,1715.0,2010
Southern Illinois,15.0,15.0,0.5,3.44,1.27,2104.0,2026.0,2010
SIU Edwardsville,5.0,23.0,0.179,,,1739.0,2122.0,2010
Southern Methodist,14.0,17.0,0.452,2.39,3.78,2053.0,1998.0,2010
Southern Mississippi,20.0,14.0,0.588,4.21,2.25,2200.0,2034.0,2010
Southern Utah,7.0,22.0,0.241,-17.42,-4.75,1861.0,2125.0,2010
St. Bonaventure,15.0,16.0,0.484,1.29,1.96,2173.0,2182.0,2010
St. Francis (NY),11.0,18.0,0.379,-13.83,-8.42,1753.0,1884.0,2010
St. John's (NY),17.0,16.0,0.515,9.23,8.7,2251.0,2190.0,2010
Stanford,14.0,18.0,0.438,5.71,6.5,2212.0,2237.0,2010
Stephen F. Austin,23.0,9.0,0.719,-2.42,-6.9,2126.0,1914.0,2010
nan,,,,,,,,2010
School,,,,,,,,2010
Stetson,7.0,22.0,0.241,-17.62,-2.14,1744.0,2097.0,2010
Stony Brook,22.0,10.0,0.688,-3.64,-7.64,2205.0,2047.0,2010
Syracuse,30.0,5.0,0.857,21.72,7.21,2832.0,2324.0,2010
TCU,13.0,19.0,0.406,-0.25,4.15,2169.0,2269.0,2010
Temple,29.0,6.0,0.829,12.44,4.27,2273.0,1987.0,2010
Tennessee,28.0,9.0,0.757,16.05,7.75,2720.0,2413.0,2010
Tennessee State,9.0,23.0,0.281,-9.57,-2.69,2154.0,2374.0,2010
Tennessee Tech,15.0,17.0,0.469,-9.58,-2.51,2375.0,2474.0,2010
Tennessee-Martin,4.0,25.0,0.138,-17.46,-2.06,1860.0,2215.0,2010
Texas,24.0,10.0,0.706,18.56,7.38,2761.0,2381.0,2010
Texas A&M,24.0,10.0,0.706,15.24,9.8,2426.0,2192.0,2010
Texas A&M-Corpus Christi,17.0,15.0,0.531,-2.05,-2.83,2184.0,2119.0,2010
Texas Southern,17.0,16.0,0.515,-11.12,-11.38,2241.0,2167.0,2010
Texas State,15.0,16.0,0.484,-7.38,-3.3,2392.0,2413.0,2010
Texas Tech,19.0,16.0,0.543,7.97,8.47,2684.0,2662.0,2010
Texas-Rio Grande Valley,6.0,27.0,0.182,-17.31,-4.47,2019.0,2382.0,2010
The Citadel,16.0,16.0,0.5,-3.44,-2.94,1950.0,1914.0,2010
Toledo,4.0,28.0,0.125,-14.39,-0.77,1734.0,2137.0,2010
Towson,10.0,21.0,0.323,-8.46,-0.75,2124.0,2363.0,2010
Troy,20.0,13.0,0.606,-3.04,-2.31,2467.0,2378.0,2010
nan,,,,,,,,2010
School,,,,,,,,2010
Tulane,8.0,22.0,0.267,-3.2,1.5,1864.0,2005.0,2010
Tulsa,23.0,12.0,0.657,8.46,2.84,2500.0,2284.0,2010
UAB,25.0,9.0,0.735,9.46,2.9,2276.0,2053.0,2010
UC Davis,14.0,18.0,0.438,-6.23,-3.01,2225.0,2262.0,2010
UC Irvine,14.0,18.0,0.438,-7.49,-3.75,2162.0,2228.0,2010
UC Riverside,12.0,17.0,0.414,-6.99,-2.61,1833.0,1859.0,2010
UC Santa Barbara,20.0,10.0,0.667,-0.13,-1.09,2028.0,1972.0,2010
UCF,15.0,17.0,0.469,-0.03,2.19,2133.0,2184.0,2010
UCLA,14.0,18.0,0.438,5.7,7.86,2139.0,2195.0,2010
UNC Asheville,15.0,16.0,0.484,-14.36,-6.47,2296.0,2401.0,2010
UNC Greensboro,8.0,23.0,0.258,-8.24,0.63,1966.0,2226.0,2010
UNC Wilmington,9.0,22.0,0.29,-4.35,0.94,2051.0,2215.0,2010
UT Arlington,16.0,14.0,0.533,-8.06,-3.97,2216.0,2205.0,2010
Utah,14.0,17.0,0.452,4.29,4.16,2059.0,2058.0,2010
Utah State,27.0,8.0,0.771,13.62,1.23,2559.0,2097.0,2010
Utah Valley,12.0,18.0,0.4,-16.18,-9.25,1906.0,1954.0,2010
UTEP,26.0,7.0,0.788,12.66,1.96,2484.0,2131.0,2010
UTSA,19.0,11.0,0.633,-2.9,-5.44,2121.0,1983.0,2010
Valparaiso,15.0,17.0,0.469,-2.9,0.34,2344.0,2378.0,2010
Vanderbilt,24.0,9.0,0.727,15.24,7.86,2537.0,2274.0,2010
nan,,,,,,,,2010
School,,,,,,,,2010
Vermont,25.0,10.0,0.714,-1.26,-6.69,2457.0,2267.0,2010
Villanova,25.0,8.0,0.758,16.72,7.75,2700.0,2404.0,2010
Virginia,15.0,16.0,0.484,8.8,6.93,2029.0,1971.0,2010
Virginia Commonwealth,27.0,9.0,0.75,10.23,0.64,2737.0,2392.0,2010
VMI,10.0,19.0,0.345,-19.91,-7.21,2569.0,2799.0,2010
Virginia Tech,25.0,9.0,0.735,11.65,5.13,2473.0,2215.0,2010
Wagner,5.0,26.0,0.161,-18.05,-8.78,1884.0,2164.0,2010
Wake Forest,20.0,11.0,0.645,11.45,8.85,2257.0,2155.0,2010
Washington,26.0,10.0,0.722,15.64,7.49,2851.0,2519.0,2010
Washington State,16.0,15.0,0.516,5.31,4.65,2229.0,2190.0,2010
Weber State,20.0,11.0,0.645,3.71,-1.04,2361.0,2202.0,2010
West Virginia,31.0,7.0,0.816,19.16,10.26,2752.0,2414.0,2010
Western Carolina,22.0,12.0,0.647,-1.24,-2.91,2525.0,2352.0,2010
Western Illinois,13.0,17.0,0.433,-11.84,-5.84,1771.0,1804.0,2010
Western Kentucky,21.0,13.0,0.618,2.32,-2.18,2422.0,2269.0,2010
Western Michigan,18.0,15.0,0.545,0.43,-1.17,2287.0,2195.0,2010
