team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Coppin State,13.0,19.0,0.406,-9.56,-4.59,2043.0,2161.0,2009
Cornell,21.0,10.0,0.677,2.71,-4.01,2281.0,2007.0,2009
nan,,,,,,,,2009
School,,,,,,,,2009
Creighton,27.0,8.0,0.771,8.69,0.92,2565.0,2293.0,2009
Dartmouth,9.0,19.0,0.321,-13.28,-6.03,1750.0,1897.0,2009
Davidson,27.0,8.0,0.771,8.26,-3.33,2724.0,2306.0,2009
Dayton,27.0,8.0,0.771,7.16,1.76,2339.0,2150.0,2009
Delaware,13.0,19.0,0.406,-4.83,-2.64,2174.0,2244.0,2009
Delaware State,8.0,24.0,0.25,-14.53,-4.78,1847.0,2098.0,2009
Denver,15.0,16.0,0.484,-4.58,-4.97,1884.0,1872.0,2009
DePaul,9.0,24.0,0.273,-1.21,6.88,2123.0,2390.0,2009
Detroit Mercy,7.0,23.0,0.233,-8.08,0.65,1694.0,1937.0,2009
Drake,17.0,16.0,0.515,1.32,1.41,2128.0,2063.0,2009
Drexel,15.0,14.0,0.517,-0.8,-1.28,1788.0,1774.0,2009
Duke,30.0,7.0,0.811,20.1,9.07,2867.0,2439.0,2009
Duquesne,21.0,13.0,0.618,6.04,2.48,2683.0,2541.0,2009
East Carolina,13.0,17.0,0.433,-3.0,1.26,2176.0,2214.0,2009
East Tennessee State,23.0,11.0,0.676,3.21,-1.87,2657.0,2383.0,2009
Eastern Illinois,12.0,18.0,0.4,-9.18,-5.47,1936.0,1982.0,2009
Eastern Kentucky,18.0,13.0,0.581,-2.82,-5.45,2247.0,2061.0,2009
Eastern Michigan,8.0,24.0,0.25,-11.69,-1.79,1834.0,2040.0,2009
Eastern Washington,12.0,18.0,0.4,-7.13,-1.81,1905.0,2055.0,2009
Elon,11.0,20.0,0.355,-11.97,-4.62,2041.0,2197.0,2009
nan,,,,,,,,2009
School,,,,,,,,2009
Evansville,17.0,14.0,0.548,1.87,2.29,2081.0,2038.0,2009
Fairfield,17.0,15.0,0.531,-2.29,-0.44,2093.0,2152.0,2009
FDU,7.0,23.0,0.233,-17.59,-5.18,1909.0,2282.0,2009
Florida,25.0,11.0,0.694,12.83,3.88,2774.0,2427.0,2009
Florida A&M,10.0,21.0,0.323,-17.22,-5.72,1899.0,2228.0,2009
Florida Atlantic,6.0,26.0,0.188,-9.68,-2.1,2079.0,2319.0,2009
Florida Gulf Coast,11.0,20.0,0.355,,,2021.0,2218.0,2009
Florida International,13.0,20.0,0.394,-7.71,-1.52,2071.0,2240.0,2009
Florida State,25.0,10.0,0.714,11.37,7.91,2392.0,2271.0,2009
Fordham,3.0,25.0,0.107,-14.14,1.08,1718.0,2144.0,2009
Fresno State,13.0,21.0,0.382,-4.11,0.96,2299.0,2372.0,2009
Furman,6.0,24.0,0.2,-16.07,-4.62,1830.0,2130.0,2009
Gardner-Webb,13.0,17.0,0.433,-8.32,-5.04,2220.0,2244.0,2009
George Mason,22.0,11.0,0.667,3.78,-1.98,2189.0,1999.0,2009
George Washington,10.0,18.0,0.357,-2.08,0.31,1853.0,1920.0,2009
Georgetown,16.0,15.0,0.516,14.39,8.97,2148.0,1980.0,2009
Georgia,12.0,20.0,0.375,-1.81,5.5,2077.0,2237.0,2009
Georgia Southern,8.0,22.0,0.267,-13.5,-3.7,2114.0,2363.0,2009
Georgia State,12.0,20.0,0.375,-6.13,-1.83,1929.0,2036.0,2009
Georgia Tech,12.0,19.0,0.387,5.56,7.32,2208.0,2216.0,2009
nan,,,,,,,,2009
School,,,,,,,,2009
Gonzaga,28.0,6.0,0.824,17.95,3.55,2684.0,2142.0,2009
Grambling,6.0,23.0,0.207,-23.07,-10.1,1766.0,2084.0,2009
Green Bay,22.0,11.0,0.667,5.63,0.73,2399.0,2196.0,2009
Hampton,16.0,16.0,0.5,-10.79,-7.58,1851.0,1902.0,2009
Hartford,7.0,26.0,0.212,-13.24,-2.93,1998.0,2316.0,2009
Harvard,14.0,14.0,0.5,-7.57,-6.05,1890.0,1888.0,2009
Hawaii,13.0,17.0,0.433,-2.51,-1.34,1921.0,1956.0,2009
High Point,9.0,21.0,0.3,-13.1,-5.89,1931.0,2001.0,2009
Hofstra,21.0,11.0,0.656,-3.42,-2.9,2128.0,2126.0,2009
Holy Cross,18.0,14.0,0.563,-3.56,-5.91,2067.0,1992.0,2009
Houston,21.0,12.0,0.636,8.26,1.29,2501.0,2259.0,2009
Houston Christian,5.0,25.0,0.167,,,2050.0,2469.0,2009
Howard,8.0,23.0,0.258,-16.62,-6.58,1900.0,2186.0,2009
Idaho,17.0,16.0,0.515,-0.56,-0.15,2176.0,2167.0,2009
Idaho State,13.0,19.0,0.406,-3.22,0.17,2089.0,2189.0,2009
Illinois,24.0,10.0,0.706,14.38,6.73,2204.0,1944.0,2009
Illinois State,24.0,10.0,0.706,7.83,1.52,2414.0,2155.0,2009
Illinois-Chicago,16.0,15.0,0.516,0.98,0.02,2087.0,2035.0,2009
Indiana,6.0,25.0,0.194,-2.03,8.98,1862.0,2190.0,2009
Indiana State,11.0,21.0,0.344,-3.38,2.04,2019.0,2181.0,2009
nan,,,,,,,,2009
School,,,,,,,,2009
Iona,12.0,19.0,0.387,-3.24,-2.37,1930.0,1957.0,2009
Iowa,15.0,17.0,0.469,6.65,6.84,1927.0,1908.0,2009
Iowa State,15.0,17.0,0.469,3.48,5.68,2078.0,2100.0,2009
IU Indy,16.0,14.0,0.533,-2.92,-2.51,1964.0,1899.0,2009
Jackson State,18.0,15.0,0.545,-9.5,-8.22,2307.0,2328.0,2009
Jacksonville,18.0,14.0,0.563,1.62,-0.05,2363.0,2210.0,2009
Jacksonville State,11.0,17.0,0.393,-8.2,-4.78,1962.0,1981.0,2009
James Madison,21.0,15.0,0.583,-1.14,-2.91,2540.0,2465.0,2009
Kansas,27.0,8.0,0.771,18.02,7.9,2674.0,2290.0,2009
Kansas City,7.0,24.0,0.226,-10.11,-1.25,2008.0,2263.0,2009
Kansas State,22.0,12.0,0.647,12.18,5.24,2556.0,2266.0,2009
Kennesaw State,7.0,22.0,0.241,,,1690.0,1990.0,2009
Kent State,19.0,15.0,0.559,0.66,-0.97,2343.0,2199.0,2009
Kentucky,22.0,14.0,0.611,12.69,4.82,2669.0,2386.0,2009
La Salle,18.0,13.0,0.581,3.45,1.12,2207.0,2135.0,2009
Lafayette,8.0,22.0,0.267,-14.08,-6.14,1959.0,2197.0,2009
Lamar,15.0,15.0,0.5,-5.0,-1.04,2198.0,2156.0,2009
Lehigh,15.0,14.0,0.517,-8.31,-8.28,1854.0,1827.0,2009
Liberty,23.0,12.0,0.657,-5.39,-5.49,2644.0,2493.0,2009
Lipscomb,17.0,14.0,0.548,-2.58,-3.49,2368.0,2161.0,2009
nan,,,,,,,,2009
School,,,,,,,,2009
Little Rock,23.0,8.0,0.742,-0.66,-3.72,2059.0,1964.0,2009
Long Beach State,15.0,15.0,0.5,-1.57,-0.27,2138.0,2177.0,2009
Long Island University,16.0,14.0,0.533,-6.92,-8.63,2119.0,2058.0,2009
Longwood,17.0,14.0,0.548,-12.38,-6.51,2400.0,2349.0,2009
Louisiana,10.0,20.0,0.333,-6.3,-2.23,1999.0,2116.0,2009
Louisiana State,27.0,8.0,0.771,11.87,3.27,2617.0,2316.0,2009
Louisiana Tech,15.0,18.0,0.455,-2.38,-1.98,2088.0,2083.0,2009
Louisiana-Monroe,10.0,20.0,0.333,-11.75,-3.2,1961.0,2155.0,2009
Louisville,31.0,6.0,0.838,20.87,8.41,2748.0,2287.0,2009
Loyola (IL),14.0,18.0,0.438,-5.51,-0.67,2026.0,2154.0,2009
Loyola (MD),12.0,20.0,0.375,-5.65,-0.65,2147.0,2294.0,2009
Loyola Marymount,3.0,28.0,0.097,-14.79,1.8,1726.0,2214.0,2009
Maine,9.0,21.0,0.3,-11.33,-4.4,1980.0,2085.0,2009
Manhattan,16.0,14.0,0.533,-4.09,-3.4,1931.0,1927.0,2009
Marist,10.0,23.0,0.303,-7.24,-1.85,2111.0,2289.0,2009
Marquette,25.0,10.0,0.714,15.06,7.87,2739.0,2432.0,2009
Marshall,15.0,17.0,0.469,0.14,2.73,2276.0,2255.0,2009
Maryland,21.0,14.0,0.6,11.1,8.99,2512.0,2419.0,2009
Maryland-Baltimore County,15.0,17.0,0.469,-8.74,-4.16,2102.0,2207.0,2009
Maryland-Eastern Shore,7.0,23.0,0.233,-22.6,-8.8,1757.0,2089.0,2009
nan,,,,,,,,2009
School,,,,,,,,2009
Massachusetts,12.0,18.0,0.4,0.64,3.54,2146.0,2211.0,2009
McNeese State,11.0,18.0,0.379,-5.47,-3.99,1853.0,1865.0,2009
Memphis,33.0,4.0,0.892,20.92,4.63,2779.0,2176.0,2009
Mercer,17.0,15.0,0.531,-7.1,0.12,2392.0,2429.0,2009
Miami (FL),19.0,13.0,0.594,11.76,9.04,2325.0,2123.0,2009
Miami (OH),17.0,13.0,0.567,3.16,0.46,1847.0,1766.0,2009
Michigan,21.0,14.0,0.6,11.9,9.74,2341.0,2213.0,2009
Michigan State,31.0,7.0,0.816,17.71,9.37,2737.0,2420.0,2009
Middle Tennessee,18.0,14.0,0.563,-1.32,-2.78,2254.0,2114.0,2009
Milwaukee,17.0,14.0,0.548,-0.54,0.8,2108.0,2108.0,2009
Minnesota,22.0,11.0,0.667,11.32,7.19,2189.0,2032.0,2009
Mississippi,16.0,15.0,0.516,5.82,5.41,2254.0,2241.0,2009
Mississippi State,23.0,13.0,0.639,9.1,4.62,2677.0,2479.0,2009
Mississippi Valley State,7.0,25.0,0.219,-18.44,-7.22,2029.0,2388.0,2009
Missouri,31.0,7.0,0.816,19.56,6.72,3096.0,2571.0,2009
Missouri State,11.0,20.0,0.355,-1.9,1.9,1887.0,1984.0,2009
Monmouth,8.0,23.0,0.258,-14.84,-5.91,1925.0,2188.0,2009
Montana,17.0,12.0,0.586,-2.92,-3.53,1905.0,1868.0,2009
Montana State,14.0,17.0,0.452,-6.38,-2.45,2053.0,2152.0,2009
Morehead State,20.0,16.0,0.556,-3.14,-3.61,2511.0,2411.0,2009
nan,,,,,,,,2009
School,,,,,,,,2009
Morgan State,23.0,12.0,0.657,-2.29,-6.53,2333.0,2182.0,2009
Mount St. Mary's,19.0,14.0,0.576,-1.47,-5.78,2241.0,2079.0,2009
Murray State,19.0,12.0,0.613,-0.09,-3.95,2119.0,1959.0,2009
Navy,19.0,11.0,0.633,-5.35,-7.68,2129.0,2059.0,2009
NC State,16.0,14.0,0.533,8.38,6.74,2189.0,2087.0,2009
Nebraska,18.0,13.0,0.581,8.92,4.82,1999.0,1872.0,2009
Nevada,21.0,13.0,0.618,4.28,1.4,2400.0,2249.0,2009
Nevada-Las Vegas,21.0,11.0,0.656,8.68,4.34,2200.0,2061.0,2009
New Hampshire,14.0,16.0,0.467,-9.4,-5.57,1876.0,1936.0,2009
New Mexico,22.0,12.0,0.647,11.37,3.6,2510.0,2246.0,2009
New Mexico State,17.0,15.0,0.531,2.25,0.28,2443.0,2380.0,2009
New Orleans,11.0,19.0,0.367,-9.79,-4.08,1863.0,2000.0,2009
Niagara,26.0,9.0,0.743,6.21,-2.25,2665.0,2369.0,2009
Nicholls State,20.0,11.0,0.645,-3.08,-4.08,2029.0,1866.0,2009
NJIT,1.0,30.0,0.032,,,1545.0,2083.0,2009
Norfolk State,13.0,18.0,0.419,-13.31,-9.49,2119.0,2219.0,2009
North Carolina,34.0,4.0,0.895,25.46,8.35,3413.0,2735.0,2009
North Carolina A&T,16.0,16.0,0.5,-13.0,-8.37,2145.0,2138.0,2009
North Carolina Central,4.0,27.0,0.129,,,1888.0,2468.0,2009
North Dakota State,26.0,7.0,0.788,6.18,-2.72,2659.0,2279.0,2009
nan,,,,,,,,2009
School,,,,,,,,2009
North Florida,8.0,22.0,0.267,,,1697.0,2095.0,2009
North Texas,20.0,12.0,0.625,-1.14,-2.77,2472.0,2390.0,2009
Northeastern,19.0,13.0,0.594,1.91,-0.24,2001.0,1932.0,2009
Northern Arizona,8.0,19.0,0.296,-6.14,-1.7,1795.0,1829.0,2009
Northern Colorado,14.0,18.0,0.438,-4.57,-3.64,2259.0,2266.0,2009
Northern Illinois,10.0,20.0,0.333,-10.0,-5.13,1985.0,2123.0,2009
Northern Iowa,23.0,11.0,0.676,5.63,2.24,2290.0,2158.0,2009
Northwestern,17.0,14.0,0.548,8.56,6.93,1967.0,1876.0,2009
Northwestern State,11.0,20.0,0.355,-18.7,-3.34,2188.0,2475.0,2009
Notre Dame,21.0,15.0,0.583,12.26,8.7,2727.0,2544.0,2009
Oakland,23.0,13.0,0.639,1.8,-1.6,2699.0,2546.0,2009
Ohio,15.0,17.0,0.469,-1.56,-1.4,2075.0,2080.0,2009
Ohio State,22.0,11.0,0.667,12.48,8.23,2206.0,2046.0,2009
Oklahoma,30.0,6.0,0.833,18.07,6.88,2833.0,2430.0,2009
Oklahoma State,23.0,12.0,0.657,13.78,7.44,2830.0,2608.0,2009
Old Dominion,25.0,10.0,0.714,2.86,-2.23,2333.0,2110.0,2009
Oral Roberts,16.0,15.0,0.516,3.68,-0.05,2194.0,2058.0,2009
Oregon,8.0,23.0,0.258,1.51,10.28,2088.0,2360.0,2009
Oregon State,18.0,18.0,0.5,4.25,7.55,2189.0,2279.0,2009
Pacific,21.0,13.0,0.618,2.22,-1.59,2254.0,2120.0,2009
nan,,,,,,,,2009
School,,,,,,,,2009
Penn State,27.0,11.0,0.711,9.49,5.71,2545.0,2378.0,2009
Pennsylvania,10.0,18.0,0.357,-7.78,-3.33,1835.0,1935.0,2009
Pepperdine,9.0,23.0,0.281,-11.23,1.88,1974.0,2342.0,2009
Pittsburgh,31.0,5.0,0.861,21.21,8.61,2787.0,2320.0,2009
Portland,19.0,13.0,0.594,2.89,-0.05,2249.0,2154.0,2009
Portland State,23.0,10.0,0.697,1.14,-3.16,2417.0,2262.0,2009
Prairie View,17.0,16.0,0.515,-12.47,-9.81,2318.0,2235.0,2009
Presbyterian,12.0,17.0,0.414,,,1729.0,1867.0,2009
Princeton,13.0,14.0,0.481,-7.82,-7.66,1561.0,1545.0,2009
Providence,19.0,14.0,0.576,7.82,7.23,2577.0,2531.0,2009
Purdue,27.0,10.0,0.73,16.44,7.17,2555.0,2212.0,2009
Purdue Fort Wayne,13.0,17.0,0.433,-5.42,-0.64,1970.0,2055.0,2009
Quinnipiac,15.0,16.0,0.484,-9.16,-8.57,2058.0,2088.0,2009
Radford,21.0,12.0,0.636,-4.55,-4.37,2491.0,2372.0,2009
Rhode Island,23.0,11.0,0.676,7.89,1.21,2696.0,2469.0,2009
Rice,10.0,22.0,0.313,-5.05,3.18,2040.0,2273.0,2009
Richmond,20.0,16.0,0.556,2.61,1.08,2518.0,2431.0,2009
Rider,19.0,13.0,0.594,-2.63,-2.98,2303.0,2271.0,2009
Robert Morris,24.0,11.0,0.686,-0.7,-5.23,2467.0,2288.0,2009
Rutgers,11.0,21.0,0.344,1.07,6.6,2021.0,2131.0,2009
nan,,,,,,,,2009
School,,,,,,,,2009
Sacramento State,2.0,27.0,0.069,-17.77,-2.29,1652.0,2100.0,2009
Sacred Heart,17.0,14.0,0.548,-4.4,-6.85,2277.0,2167.0,2009
Saint Francis (PA),6.0,23.0,0.207,-15.7,-6.24,1771.0,2041.0,2009
Saint Joseph's,17.0,15.0,0.531,4.21,2.21,2184.0,2120.0,2009
Saint Louis,18.0,14.0,0.563,1.02,0.99,1977.0,1944.0,2009
Saint Mary's (CA),28.0,7.0,0.8,9.52,1.49,2569.0,2243.0,2009
Saint Peter's,11.0,19.0,0.367,-8.39,-3.43,1780.0,1911.0,2009
Sam Houston,18.0,12.0,0.6,-0.39,-2.59,2279.0,2078.0,2009
Samford,16.0,16.0,0.5,-8.28,-6.38,1972.0,1990.0,2009
San Diego,16.0,16.0,0.5,-0.37,1.57,1973.0,1953.0,2009
San Diego State,26.0,10.0,0.722,11.54,4.74,2416.0,2147.0,2009
San Francisco,11.0,19.0,0.367,-5.91,0.3,2030.0,2113.0,2009
San Jose State,13.0,17.0,0.433,-2.64,0.44,2024.0,2040.0,2009
Santa Clara,16.0,17.0,0.485,-0.55,0.41,2164.0,2119.0,2009
Savannah State,15.0,14.0,0.517,-12.95,-1.16,1733.0,1805.0,2009
Seton Hall,17.0,15.0,0.531,7.53,6.47,2376.0,2331.0,2009
Siena,27.0,8.0,0.771,8.05,0.99,2709.0,2462.0,2009
South Alabama,20.0,13.0,0.606,-2.62,-3.75,2301.0,2204.0,2009
South Carolina,21.0,10.0,0.677,8.78,4.2,2425.0,2209.0,2009
South Carolina State,17.0,14.0,0.548,-10.31,-9.47,2166.0,2092.0,2009
nan,,,,,,,,2009
School,,,,,,,,2009
South Carolina Upstate,9.0,21.0,0.3,,,1812.0,2055.0,2009
South Dakota State,13.0,20.0,0.394,-5.83,-1.45,2280.0,2346.0,2009
South Florida,9.0,22.0,0.29,2.63,8.18,1830.0,2002.0,2009
Southeast Missouri State,3.0,27.0,0.1,-18.72,-3.75,2035.0,2416.0,2009
Southeastern Louisiana,13.0,17.0,0.433,-6.22,-2.89,2127.0,2007.0,2009
Southern,8.0,23.0,0.258,-17.64,-11.5,1957.0,2173.0,2009
Southern California,22.0,13.0,0.629,14.09,9.15,2397.0,2224.0,2009
Southern Illinois,13.0,18.0,0.419,0.35,3.19,1966.0,2037.0,2009
SIU Edwardsville,10.0,20.0,0.333,,,2116.0,2292.0,2009
Southern Methodist,9.0,21.0,0.3,-3.27,3.62,1937.0,2047.0,2009
Southern Mississippi,15.0,17.0,0.469,1.54,3.81,2136.0,2133.0,2009
Southern Utah,11.0,20.0,0.355,-5.44,-2.12,2017.0,2114.0,2009
St. Bonaventure,15.0,15.0,0.5,-2.57,-1.12,2103.0,2135.0,2009
St. Francis (NY),10.0,20.0,0.333,-12.66,-6.66,1970.0,2128.0,2009
St. John's (NY),16.0,18.0,0.471,4.28,6.83,2242.0,2298.0,2009
Stanford,20.0,14.0,0.588,10.58,6.91,2488.0,2332.0,2009
Stephen F. Austin,24.0,8.0,0.75,1.1,-3.21,2099.0,1795.0,2009
Stetson,13.0,17.0,0.433,-6.88,1.17,1989.0,2058.0,2009
Stony Brook,16.0,14.0,0.533,-4.82,-6.49,1951.0,1828.0,2009
Syracuse,28.0,10.0,0.737,17.24,9.48,3046.0,2725.0,2009
nan,,,,,,,,2009
School,,,,,,,,2009
TCU,14.0,17.0,0.452,2.23,3.96,1978.0,1988.0,2009
Temple,22.0,12.0,0.647,9.05,3.9,2333.0,2158.0,2009
Tennessee,21.0,13.0,0.618,13.6,7.71,2665.0,2465.0,2009
Tennessee State,12.0,18.0,0.4,-10.79,-4.47,2185.0,2353.0,2009
Tennessee Tech,12.0,18.0,0.4,-6.64,-4.68,2209.0,2189.0,2009
Tennessee-Martin,22.0,10.0,0.688,0.06,-4.9,2523.0,2242.0,2009
Texas,23.0,12.0,0.657,14.83,8.09,2532.0,2296.0,2009
Texas A&M,24.0,10.0,0.706,10.52,6.13,2440.0,2281.0,2009
Texas A&M-Corpus Christi,18.0,15.0,0.545,-3.49,-1.46,2255.0,2228.0,2009
Texas Southern,7.0,25.0,0.219,-16.56,-7.46,2063.0,2354.0,2009
Texas State,14.0,16.0,0.467,-4.73,-3.93,2445.0,2319.0,2009
Texas Tech,14.0,19.0,0.424,5.04,8.04,2563.0,2607.0,2009
Texas-Rio Grande Valley,10.0,17.0,0.37,-13.68,-3.01,1763.0,1871.0,2009
The Citadel,20.0,13.0,0.606,-4.48,-5.98,2206.0,2134.0,2009
Toledo,7.0,25.0,0.219,-10.48,-0.96,1893.0,2173.0,2009
Towson,12.0,22.0,0.353,-7.3,-1.27,2213.0,2399.0,2009
Troy,19.0,13.0,0.594,-3.64,-4.22,2500.0,2470.0,2009
Tulane,14.0,17.0,0.452,-1.3,0.9,2017.0,2055.0,2009
Tulsa,25.0,11.0,0.694,8.41,4.84,2405.0,2210.0,2009
UAB,22.0,12.0,0.647,10.05,3.67,2461.0,2244.0,2009
nan,,,,,,,,2009
School,,,,,,,,2009
UC Davis,13.0,19.0,0.406,-4.13,-3.4,2338.0,2372.0,2009
UC Irvine,12.0,19.0,0.387,-5.8,-1.8,2028.0,2134.0,2009
UC Riverside,17.0,13.0,0.567,-5.22,-3.76,1806.0,1818.0,2009
UC Santa Barbara,16.0,15.0,0.516,-1.74,-1.1,2030.0,2021.0,2009
UCF,17.0,14.0,0.548,1.73,1.26,2222.0,2166.0,2009
UCLA,26.0,9.0,0.743,18.64,7.19,2642.0,2241.0,2009
UNC Asheville,15.0,16.0,0.484,-11.34,-4.19,2261.0,2410.0,2009
UNC Greensboro,5.0,25.0,0.167,-16.01,-4.33,1888.0,2216.0,2009
UNC Wilmington,7.0,25.0,0.219,-13.82,-0.66,2280.0,2673.0,2009
UT Arlington,16.0,14.0,0.533,-2.37,-3.37,2341.0,2223.0,2009
Utah,24.0,10.0,0.706,12.59,5.72,2421.0,2195.0,2009
Utah State,30.0,5.0,0.857,9.33,0.07,2534.0,2169.0,2009
Utah Valley,17.0,11.0,0.607,,,1981.0,1787.0,2009
UTEP,23.0,14.0,0.622,6.67,3.21,2788.0,2660.0,2009
UTSA,19.0,13.0,0.594,-4.67,-4.17,2404.0,2285.0,2009
Valparaiso,9.0,22.0,0.29,-4.43,2.22,1900.0,2031.0,2009
Vanderbilt,19.0,12.0,0.613,8.18,3.81,2185.0,2033.0,2009
Vermont,24.0,9.0,0.727,4.64,-4.27,2533.0,2222.0,2009
Villanova,30.0,8.0,0.789,17.45,8.72,2919.0,2560.0,2009
Virginia,10.0,18.0,0.357,5.87,8.34,1960.0,2029.0,2009
nan,,,,,,,,2009
School,,,,,,,,2009
Virginia Commonwealth,24.0,10.0,0.706,7.7,-0.65,2440.0,2156.0,2009
VMI,24.0,8.0,0.75,-3.3,-7.49,3002.0,2737.0,2009
Virginia Tech,19.0,15.0,0.559,8.79,6.88,2470.0,2405.0,2009
Wagner,16.0,14.0,0.533,-10.39,-8.6,2021.0,2049.0,2009
Wake Forest,24.0,7.0,0.774,15.63,7.36,2510.0,2193.0,2009
Washington,26.0,9.0,0.743,16.78,8.19,2750.0,2431.0,2009
Washington State,17.0,16.0,0.515,11.29,7.5,1954.0,1829.0,2009
Weber State,21.0,10.0,0.677,1.11,-2.39,2175.0,2055.0,2009
West Virginia,23.0,12.0,0.657,18.57,8.34,2521.0,2163.0,2009
Western Carolina,16.0,15.0,0.516,-7.17,-5.13,2293.0,2251.0,2009
Western Illinois,9.0,20.0,0.31,-10.86,-4.04,1701.0,1889.0,2009
Western Kentucky,25.0,9.0,0.735,3.68,-1.23,2454.0,2278.0,2009
Western Michigan,10.0,21.0,0.323,-5.69,-3.19,1918.0,2004.0,2009
Wichita State,17.0,17.0,0.5,2.05,2.08,2138.0,2124.0,2009
William & Mary,10.0,20.0,0.333,-5.97,-2.79,1844.0,1903.0,2009
Winston-Salem,8.0,22.0,0.267,,,1741.0,2022.0,2009
