team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Cal State Bakersfield,24.0,9.0,0.727,2.58,-5.15,2405.0,2104.0,2016
Cal State Fullerton,10.0,20.0,0.333,-7.12,-0.76,2104.0,2227.0,2016
Cal State Northridge,10.0,20.0,0.333,-6.85,-0.85,2143.0,2261.0,2016
California,23.0,11.0,0.676,15.39,7.87,2545.0,2289.0,2016
Campbell,12.0,18.0,0.4,-11.07,-6.67,2207.0,2203.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Canisius,14.0,19.0,0.424,-5.62,-3.77,2526.0,2587.0,2016
Central Arkansas,7.0,21.0,0.25,-15.17,-6.81,2110.0,2344.0,2016
Central Connecticut State,4.0,25.0,0.138,-22.35,-9.24,1888.0,2268.0,2016
Central Michigan,17.0,16.0,0.515,-0.67,-1.3,2495.0,2401.0,2016
Charleston Southern,9.0,21.0,0.3,-10.92,-2.59,2146.0,2253.0,2016
Charlotte,14.0,19.0,0.424,-3.14,-1.72,2584.0,2631.0,2016
Chattanooga,29.0,6.0,0.829,3.24,-3.46,2652.0,2364.0,2016
Chicago State,4.0,28.0,0.125,-17.52,-1.38,2140.0,2478.0,2016
Cincinnati,22.0,11.0,0.667,15.19,5.25,2418.0,2090.0,2016
Clemson,17.0,14.0,0.548,12.03,6.87,2159.0,1999.0,2016
Cleveland State,9.0,23.0,0.281,-9.17,0.09,1947.0,2169.0,2016
Coastal Carolina,21.0,12.0,0.636,-1.85,-4.22,2410.0,2196.0,2016
Colgate,13.0,17.0,0.433,-8.61,-6.06,2093.0,2145.0,2016
College of Charleston,17.0,14.0,0.548,2.37,0.04,2028.0,1921.0,2016
Colorado,22.0,12.0,0.647,12.04,7.64,2576.0,2407.0,2016
Colorado State,18.0,16.0,0.529,2.31,1.53,2700.0,2626.0,2016
Columbia,25.0,10.0,0.714,3.45,-2.55,2670.0,2399.0,2016
Connecticut,25.0,11.0,0.694,15.89,6.28,2631.0,2285.0,2016
Coppin State,9.0,22.0,0.29,-15.75,-6.06,2240.0,2497.0,2016
Cornell,10.0,18.0,0.357,-9.55,-1.04,1992.0,2193.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Creighton,20.0,15.0,0.571,13.69,6.44,2787.0,2533.0,2016
Dartmouth,10.0,18.0,0.357,-5.58,-3.29,1992.0,1989.0,2016
Davidson,20.0,13.0,0.606,5.74,5.14,2608.0,2576.0,2016
Dayton,25.0,8.0,0.758,11.34,4.76,2393.0,2176.0,2016
Delaware,7.0,23.0,0.233,-8.62,0.85,1986.0,2270.0,2016
Delaware State,7.0,25.0,0.219,-20.88,-6.85,1980.0,2336.0,2016
Denver,16.0,15.0,0.516,-3.34,-3.24,2021.0,2024.0,2016
DePaul,9.0,22.0,0.29,0.83,8.34,2092.0,2325.0,2016
Detroit Mercy,16.0,15.0,0.516,-2.44,-0.82,2595.0,2567.0,2016
Drake,7.0,24.0,0.226,-5.15,0.92,2093.0,2230.0,2016
Drexel,6.0,25.0,0.194,-5.42,1.88,1958.0,2183.0,2016
Duke,25.0,11.0,0.694,19.23,10.59,2920.0,2609.0,2016
Duquesne,17.0,17.0,0.5,1.41,1.35,2704.0,2677.0,2016
East Carolina,12.0,20.0,0.375,-0.38,3.22,2186.0,2301.0,2016
East Tennessee State,24.0,12.0,0.667,-1.49,-2.29,2813.0,2687.0,2016
Eastern Illinois,13.0,17.0,0.433,-8.35,-3.52,2145.0,2213.0,2016
Eastern Kentucky,15.0,16.0,0.484,-3.53,-3.86,2497.0,2453.0,2016
Eastern Michigan,18.0,15.0,0.545,-0.14,1.24,2553.0,2460.0,2016
Eastern Washington,18.0,16.0,0.529,-4.47,-6.03,2769.0,2617.0,2016
Elon,16.0,16.0,0.5,-0.67,0.66,2429.0,2413.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Evansville,25.0,9.0,0.735,8.1,-0.39,2526.0,2221.0,2016
Fairfield,19.0,14.0,0.576,-3.84,-3.14,2522.0,2545.0,2016
FDU,18.0,15.0,0.545,-10.9,-8.31,2558.0,2600.0,2016
Florida,21.0,15.0,0.583,14.69,9.19,2677.0,2479.0,2016
Florida A&M,8.0,21.0,0.276,-21.74,-10.67,1863.0,2128.0,2016
Florida Atlantic,8.0,25.0,0.242,-10.3,-1.72,2189.0,2445.0,2016
Florida Gulf Coast,21.0,14.0,0.6,-0.79,-3.82,2703.0,2473.0,2016
Florida International,13.0,19.0,0.406,-5.25,-4.81,2277.0,2242.0,2016
Florida State,20.0,14.0,0.588,12.16,8.16,2652.0,2516.0,2016
Fordham,17.0,14.0,0.548,1.87,-0.09,2206.0,2128.0,2016
Fresno State,25.0,10.0,0.714,5.27,2.24,2630.0,2475.0,2016
Furman,19.0,16.0,0.543,-2.83,-4.2,2487.0,2333.0,2016
Gardner-Webb,17.0,16.0,0.515,-6.92,-3.96,2476.0,2451.0,2016
George Mason,11.0,21.0,0.344,-1.79,3.62,2140.0,2313.0,2016
George Washington,28.0,10.0,0.737,11.43,4.24,2875.0,2602.0,2016
Georgetown,15.0,18.0,0.455,10.31,8.49,2430.0,2370.0,2016
Georgia,20.0,14.0,0.588,9.41,8.47,2401.0,2369.0,2016
Georgia Southern,14.0,17.0,0.452,-5.65,-3.14,2353.0,2307.0,2016
Georgia State,16.0,14.0,0.533,-2.8,-2.19,1971.0,1950.0,2016
Georgia Tech,21.0,15.0,0.583,12.51,9.95,2637.0,2545.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Gonzaga,28.0,8.0,0.778,16.92,4.23,2840.0,2360.0,2016
Grambling,7.0,24.0,0.226,-19.62,-8.48,1924.0,2110.0,2016
Grand Canyon,27.0,7.0,0.794,1.43,-5.6,2581.0,2316.0,2016
Green Bay,23.0,13.0,0.639,1.16,-0.67,3013.0,2880.0,2016
Hampton,21.0,11.0,0.656,-8.74,-8.45,2363.0,2370.0,2016
Hartford,10.0,23.0,0.303,-14.29,-5.69,2336.0,2588.0,2016
Harvard,14.0,16.0,0.467,-0.96,-0.25,2001.0,1985.0,2016
Hawaii,28.0,6.0,0.824,9.03,-1.04,2620.0,2267.0,2016
High Point,21.0,11.0,0.656,-0.52,-4.24,2473.0,2258.0,2016
Hofstra,24.0,10.0,0.706,5.02,0.77,2681.0,2509.0,2016
Holy Cross,15.0,20.0,0.429,-11.2,-6.11,2267.0,2445.0,2016
Houston,22.0,10.0,0.688,10.3,2.17,2476.0,2216.0,2016
Houston Christian,17.0,17.0,0.5,-10.39,-5.26,2604.0,2582.0,2016
Howard,12.0,20.0,0.375,-14.43,-8.33,2311.0,2433.0,2016
Idaho,21.0,13.0,0.618,-5.19,-5.88,2372.0,2251.0,2016
Idaho State,16.0,15.0,0.516,-9.83,-6.69,2297.0,2357.0,2016
Illinois,15.0,19.0,0.441,4.39,7.03,2452.0,2542.0,2016
Illinois State,18.0,14.0,0.563,3.4,2.59,2149.0,2114.0,2016
Illinois-Chicago,5.0,25.0,0.167,-14.52,-0.81,2019.0,2348.0,2016
Incarnate Word,17.0,12.0,0.586,-9.2,-6.2,2145.0,2140.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Indiana,27.0,8.0,0.771,19.59,6.9,2891.0,2447.0,2016
Indiana State,15.0,17.0,0.469,0.04,2.2,2170.0,2222.0,2016
Iona,22.0,11.0,0.667,3.59,-1.78,2628.0,2451.0,2016
Iowa,22.0,11.0,0.667,17.01,8.71,2561.0,2287.0,2016
Iowa State,23.0,12.0,0.657,16.93,10.16,2862.0,2625.0,2016
IU Indy,13.0,19.0,0.406,-5.86,0.11,2181.0,2362.0,2016
Jackson State,20.0,16.0,0.556,-8.66,-9.54,2455.0,2352.0,2016
Jacksonville,16.0,16.0,0.5,-9.34,-6.09,2444.0,2431.0,2016
Jacksonville State,8.0,23.0,0.258,-10.26,-3.95,2100.0,2234.0,2016
James Madison,21.0,11.0,0.656,6.17,0.5,2405.0,2197.0,2016
Kansas,33.0,5.0,0.868,23.87,11.22,3089.0,2570.0,2016
Kansas City,12.0,19.0,0.387,-6.31,-2.24,2152.0,2240.0,2016
Kansas State,17.0,16.0,0.515,12.31,9.79,2334.0,2251.0,2016
Kennesaw State,11.0,20.0,0.355,-8.58,-1.61,2239.0,2399.0,2016
Kent State,19.0,13.0,0.594,-1.53,-1.47,2361.0,2317.0,2016
Kentucky,27.0,9.0,0.75,20.23,8.84,2861.0,2451.0,2016
La Salle,9.0,22.0,0.29,-6.09,4.65,1987.0,2279.0,2016
Lafayette,6.0,24.0,0.2,-15.0,-6.0,2142.0,2412.0,2016
Lamar,11.0,19.0,0.367,-14.69,-8.77,2263.0,2310.0,2016
Lehigh,17.0,15.0,0.531,-4.42,-5.2,2268.0,2210.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Liberty,13.0,19.0,0.406,-10.42,-3.73,2070.0,2188.0,2016
Lipscomb,12.0,21.0,0.364,-8.85,-3.81,2590.0,2689.0,2016
Little Rock,30.0,5.0,0.857,7.12,-1.76,2487.0,2129.0,2016
Long Beach State,20.0,15.0,0.571,4.09,4.57,2613.0,2568.0,2016
Long Island University,16.0,15.0,0.516,-11.79,-11.01,2362.0,2386.0,2016
Longwood,10.0,23.0,0.303,-11.42,-5.15,2397.0,2503.0,2016
Louisiana,19.0,15.0,0.559,2.62,-1.94,2706.0,2476.0,2016
Louisiana State,19.0,14.0,0.576,8.79,7.0,2602.0,2543.0,2016
Louisiana Tech,23.0,10.0,0.697,-0.07,-4.4,2624.0,2395.0,2016
Louisiana-Monroe,20.0,14.0,0.588,-0.18,-1.46,2471.0,2360.0,2016
Louisville,23.0,8.0,0.742,21.57,7.74,2324.0,1895.0,2016
Loyola (IL),15.0,17.0,0.469,-0.7,1.11,2059.0,2082.0,2016
Loyola (MD),9.0,21.0,0.3,-10.9,-5.24,2090.0,2260.0,2016
Loyola Marymount,14.0,17.0,0.452,-3.63,0.87,2208.0,2319.0,2016
Maine,8.0,22.0,0.267,-17.39,-6.49,2279.0,2606.0,2016
Manhattan,13.0,18.0,0.419,-7.48,-3.12,2133.0,2268.0,2016
Marist,7.0,23.0,0.233,-11.69,-4.52,2145.0,2360.0,2016
Marquette,20.0,13.0,0.606,7.66,5.57,2517.0,2448.0,2016
Marshall,17.0,16.0,0.515,0.83,-0.3,2838.0,2801.0,2016
Maryland,27.0,9.0,0.75,16.71,8.31,2725.0,2400.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Maryland-Baltimore County,7.0,25.0,0.219,-15.37,-6.87,2307.0,2579.0,2016
Maryland-Eastern Shore,10.0,22.0,0.313,-14.23,-6.17,2178.0,2399.0,2016
Massachusetts,14.0,18.0,0.438,0.64,2.96,2353.0,2427.0,2016
Massachusetts-Lowell,11.0,18.0,0.379,-13.59,-6.17,2221.0,2401.0,2016
McNeese State,9.0,20.0,0.31,-15.24,-6.74,2083.0,2301.0,2016
Memphis,19.0,15.0,0.559,9.84,3.58,2603.0,2390.0,2016
Mercer,19.0,15.0,0.559,-3.11,-4.55,2446.0,2339.0,2016
Miami (FL),27.0,8.0,0.771,18.52,10.69,2633.0,2359.0,2016
Miami (OH),13.0,20.0,0.394,-5.91,-0.25,2089.0,2249.0,2016
Michigan,23.0,13.0,0.639,13.75,7.92,2656.0,2426.0,2016
Michigan State,29.0,6.0,0.829,22.59,6.94,2793.0,2245.0,2016
Middle Tennessee,25.0,10.0,0.714,2.66,-0.7,2539.0,2410.0,2016
Milwaukee,20.0,13.0,0.606,2.89,-2.02,2618.0,2391.0,2016
Minnesota,8.0,23.0,0.258,0.86,6.86,2108.0,2294.0,2016
Mississippi,20.0,12.0,0.625,7.91,4.81,2405.0,2306.0,2016
Mississippi State,14.0,17.0,0.452,8.18,6.02,2323.0,2256.0,2016
Mississippi Valley State,8.0,27.0,0.229,-19.86,-8.11,2293.0,2704.0,2016
Missouri,10.0,21.0,0.323,2.5,6.88,2126.0,2262.0,2016
Missouri State,13.0,19.0,0.406,-3.52,2.58,2153.0,2321.0,2016
Monmouth,28.0,8.0,0.778,5.29,-1.85,2861.0,2604.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Montana,21.0,12.0,0.636,-0.72,-4.29,2393.0,2225.0,2016
Montana State,14.0,17.0,0.452,-6.91,-5.35,2369.0,2411.0,2016
Morehead State,23.0,14.0,0.622,1.04,-1.65,2722.0,2553.0,2016
Morgan State,9.0,22.0,0.29,-12.57,-7.97,2089.0,2223.0,2016
Mount St. Mary's,14.0,19.0,0.424,-9.93,-7.99,2218.0,2282.0,2016
Murray State,17.0,14.0,0.548,-1.58,-3.06,2212.0,2093.0,2016
Navy,19.0,14.0,0.576,-4.99,-7.05,2230.0,2135.0,2016
NC State,16.0,17.0,0.485,9.83,9.04,2482.0,2456.0,2016
Nebraska,16.0,18.0,0.471,8.84,5.57,2456.0,2345.0,2016
Nevada,24.0,14.0,0.632,2.85,1.79,2878.0,2740.0,2016
Nevada-Las Vegas,18.0,15.0,0.545,5.5,3.17,2581.0,2427.0,2016
New Hampshire,20.0,13.0,0.606,-7.89,-7.05,2342.0,2297.0,2016
New Mexico,17.0,15.0,0.531,5.21,2.58,2432.0,2348.0,2016
New Mexico State,23.0,11.0,0.676,3.59,-3.54,2424.0,2145.0,2016
New Orleans,10.0,20.0,0.333,-14.21,-8.17,2249.0,2325.0,2016
Niagara,7.0,25.0,0.219,-11.26,-3.86,2067.0,2304.0,2016
Nicholls State,11.0,23.0,0.324,-16.68,-5.23,2298.0,2598.0,2016
NJIT,20.0,15.0,0.571,-4.17,-4.56,2629.0,2587.0,2016
Norfolk State,17.0,17.0,0.5,-7.55,-6.73,2494.0,2494.0,2016
North Carolina,33.0,7.0,0.825,23.44,10.69,3311.0,2801.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
North Carolina A&T,10.0,22.0,0.313,-16.78,-8.49,2169.0,2433.0,2016
North Carolina Central,13.0,19.0,0.406,-13.0,-10.03,2220.0,2235.0,2016
North Dakota,17.0,16.0,0.515,-3.68,-4.91,2474.0,2366.0,2016
North Dakota State,20.0,13.0,0.606,-0.93,-2.99,2271.0,2129.0,2016
North Florida,22.0,12.0,0.647,-1.41,-3.92,2865.0,2704.0,2016
North Texas,12.0,20.0,0.375,-9.83,-3.23,2386.0,2505.0,2016
Northeastern,18.0,15.0,0.545,1.6,1.35,2376.0,2339.0,2016
Northern Arizona,5.0,25.0,0.167,-18.29,-2.83,2054.0,2438.0,2016
Northern Colorado,10.0,21.0,0.323,-12.22,-4.01,2292.0,2482.0,2016
Northern Illinois,21.0,13.0,0.618,-0.46,-1.2,2463.0,2285.0,2016
Northern Iowa,23.0,13.0,0.639,8.78,4.44,2475.0,2303.0,2016
Northern Kentucky,9.0,21.0,0.3,-6.87,-0.69,2116.0,2233.0,2016
Northwestern,20.0,12.0,0.625,10.16,4.12,2304.0,2111.0,2016
Northwestern State,8.0,20.0,0.286,-15.74,-5.66,2224.0,2413.0,2016
Notre Dame,24.0,12.0,0.667,14.1,9.57,2704.0,2541.0,2016
Oakland,23.0,12.0,0.657,6.3,-1.61,3023.0,2746.0,2016
Ohio,23.0,12.0,0.657,1.9,-1.18,2746.0,2617.0,2016
Ohio State,21.0,14.0,0.6,9.39,7.08,2462.0,2381.0,2016
Oklahoma,29.0,8.0,0.784,19.76,11.14,2948.0,2629.0,2016
Oklahoma State,12.0,20.0,0.375,8.18,8.81,2128.0,2148.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Old Dominion,25.0,13.0,0.658,4.66,-2.31,2604.0,2339.0,2016
Omaha,18.0,14.0,0.563,-0.24,-2.04,2729.0,2619.0,2016
Oral Roberts,14.0,17.0,0.452,-2.69,0.59,2356.0,2384.0,2016
Oregon,31.0,7.0,0.816,18.05,8.64,2990.0,2614.0,2016
Oregon State,19.0,13.0,0.594,10.39,9.26,2301.0,2244.0,2016
Pacific,8.0,20.0,0.286,-3.57,2.35,1948.0,2009.0,2016
Penn State,16.0,16.0,0.5,3.17,6.95,2107.0,2228.0,2016
Pennsylvania,11.0,17.0,0.393,-6.18,-2.15,1911.0,2013.0,2016
Pepperdine,18.0,14.0,0.563,2.33,1.68,2349.0,2287.0,2016
Pittsburgh,21.0,12.0,0.636,15.47,8.75,2476.0,2220.0,2016
Portland,12.0,20.0,0.375,-2.21,0.56,2483.0,2552.0,2016
Portland State,13.0,18.0,0.419,-8.15,-5.94,2408.0,2409.0,2016
Prairie View,7.0,24.0,0.226,-17.43,-6.82,1873.0,2202.0,2016
Presbyterian,11.0,20.0,0.355,-13.38,-4.98,2093.0,2259.0,2016
Princeton,22.0,7.0,0.759,7.17,-1.72,2294.0,1989.0,2016
Providence,24.0,11.0,0.686,11.94,8.46,2577.0,2455.0,2016
Purdue,26.0,9.0,0.743,20.17,7.46,2726.0,2281.0,2016
Purdue Fort Wayne,24.0,10.0,0.706,0.0,-1.66,2701.0,2585.0,2016
Quinnipiac,9.0,21.0,0.3,-10.38,-4.98,1969.0,2131.0,2016
Radford,16.0,15.0,0.516,-5.17,-3.45,2266.0,2248.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Rhode Island,17.0,15.0,0.531,7.92,3.29,2220.0,2072.0,2016
Rice,12.0,20.0,0.375,-8.8,-2.7,2427.0,2576.0,2016
Richmond,16.0,16.0,0.5,7.28,4.56,2450.0,2363.0,2016
Rider,13.0,20.0,0.394,-5.0,-3.6,2177.0,2223.0,2016
Robert Morris,10.0,22.0,0.313,-13.53,-7.75,2082.0,2267.0,2016
Rutgers,7.0,25.0,0.219,-7.06,6.43,2166.0,2571.0,2016
Sacramento State,14.0,17.0,0.452,-8.63,-5.32,2210.0,2237.0,2016
Sacred Heart,12.0,18.0,0.4,-13.01,-9.05,2217.0,2336.0,2016
Saint Francis (PA),13.0,17.0,0.433,-12.57,-9.06,2110.0,2181.0,2016
Saint Joseph's,28.0,8.0,0.778,12.1,4.93,2780.0,2522.0,2016
Saint Louis,11.0,21.0,0.344,-2.73,3.49,2106.0,2305.0,2016
Saint Mary's (CA),29.0,6.0,0.829,13.6,1.24,2576.0,2132.0,2016
Saint Peter's,14.0,16.0,0.467,-5.0,-4.3,1966.0,1987.0,2016
Sam Houston,18.0,16.0,0.529,-6.06,-6.5,2551.0,2427.0,2016
Samford,14.0,19.0,0.424,-5.94,-4.49,2440.0,2442.0,2016
San Diego,9.0,21.0,0.3,-7.78,1.42,1822.0,2074.0,2016
San Diego State,28.0,10.0,0.737,11.89,4.33,2605.0,2303.0,2016
San Francisco,15.0,15.0,0.5,-2.92,-0.68,2329.0,2362.0,2016
San Jose State,9.0,22.0,0.29,-5.79,1.35,2186.0,2290.0,2016
Santa Clara,11.0,20.0,0.355,-4.67,1.86,2083.0,2272.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Savannah State,16.0,16.0,0.5,-15.39,-8.59,1992.0,2167.0,2016
Seattle,15.0,17.0,0.469,-9.62,-5.02,2074.0,2140.0,2016
Seton Hall,25.0,9.0,0.735,14.66,8.28,2522.0,2305.0,2016
Siena,21.0,13.0,0.618,1.73,-3.19,2659.0,2492.0,2016
South Alabama,14.0,19.0,0.424,-8.18,-2.02,2284.0,2426.0,2016
South Carolina,25.0,9.0,0.735,12.01,5.83,2583.0,2357.0,2016
South Carolina State,19.0,15.0,0.559,-9.99,-8.24,2485.0,2485.0,2016
South Carolina Upstate,10.0,22.0,0.313,-13.78,-4.39,2315.0,2495.0,2016
South Dakota,14.0,18.0,0.438,-5.58,-0.88,2443.0,2537.0,2016
South Dakota State,26.0,8.0,0.765,5.44,-1.22,2591.0,2316.0,2016
South Florida,8.0,25.0,0.242,-2.85,5.24,2085.0,2352.0,2016
Southeast Missouri State,5.0,24.0,0.172,-16.05,-3.43,1944.0,2252.0,2016
Southeastern Louisiana,12.0,21.0,0.364,-13.61,-7.55,2344.0,2489.0,2016
Southern,22.0,13.0,0.629,-7.68,-9.37,2534.0,2406.0,2016
Southern California,21.0,13.0,0.618,13.52,7.64,2737.0,2537.0,2016
Southern Illinois,22.0,10.0,0.688,2.79,-1.3,2360.0,2229.0,2016
SIU Edwardsville,6.0,22.0,0.214,-10.78,-2.6,1839.0,2068.0,2016
Southern Methodist,25.0,5.0,0.833,18.42,4.56,2319.0,1903.0,2016
Southern Mississippi,8.0,21.0,0.276,-10.58,-3.66,1866.0,2045.0,2016
Southern Utah,6.0,24.0,0.2,-17.36,-4.22,2040.0,2429.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
St. Bonaventure,22.0,9.0,0.71,6.55,1.87,2409.0,2264.0,2016
St. Francis (NY),15.0,17.0,0.469,-11.24,-9.24,2095.0,2131.0,2016
St. John's (NY),8.0,24.0,0.25,-1.9,7.94,2174.0,2472.0,2016
Stanford,15.0,15.0,0.5,8.06,10.41,2088.0,2111.0,2016
Stephen F. Austin,28.0,6.0,0.824,9.23,-5.47,2728.0,2153.0,2016
Stetson,12.0,22.0,0.353,-10.78,-4.35,2729.0,2807.0,2016
Stony Brook,26.0,7.0,0.788,3.75,-5.28,2515.0,2115.0,2016
Syracuse,23.0,14.0,0.622,14.62,9.75,2589.0,2409.0,2016
TCU,12.0,21.0,0.364,4.07,8.62,2209.0,2359.0,2016
Temple,21.0,12.0,0.636,7.69,6.57,2267.0,2230.0,2016
Tennessee,15.0,19.0,0.441,7.8,7.86,2554.0,2556.0,2016
Tennessee State,20.0,11.0,0.645,-1.81,-5.3,2273.0,2134.0,2016
Tennessee Tech,19.0,12.0,0.613,-3.21,-3.66,2416.0,2340.0,2016
Tennessee-Martin,20.0,15.0,0.571,-5.57,-4.72,2554.0,2494.0,2016
Texas,20.0,13.0,0.606,14.8,11.71,2355.0,2253.0,2016
Texas A&M,28.0,9.0,0.757,18.45,8.45,2828.0,2458.0,2016
Texas A&M-Corpus Christi,25.0,8.0,0.758,-3.18,-5.44,2428.0,2308.0,2016
Texas Southern,18.0,15.0,0.545,-4.64,-6.94,2403.0,2327.0,2016
Texas State,15.0,16.0,0.484,-5.36,-4.29,2046.0,1993.0,2016
Texas Tech,19.0,13.0,0.594,12.41,10.25,2305.0,2236.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Texas-Rio Grande Valley,8.0,22.0,0.267,-17.88,-4.25,1993.0,2330.0,2016
The Citadel,10.0,22.0,0.313,-15.95,-4.75,2753.0,2962.0,2016
Toledo,17.0,15.0,0.531,2.96,-2.36,2482.0,2286.0,2016
Towson,20.0,13.0,0.606,-0.06,-1.57,2358.0,2227.0,2016
Troy,9.0,22.0,0.29,-9.21,-2.07,2145.0,2329.0,2016
Tulane,12.0,22.0,0.353,-0.85,3.79,2240.0,2398.0,2016
Tulsa,20.0,12.0,0.625,9.79,5.76,2356.0,2227.0,2016
UAB,26.0,7.0,0.788,3.5,-3.07,2606.0,2323.0,2016
UC Davis,11.0,19.0,0.367,-5.58,-1.26,1914.0,1980.0,2016
UC Irvine,28.0,10.0,0.737,5.33,0.77,2706.0,2512.0,2016
UC Riverside,14.0,19.0,0.424,-5.66,-3.08,2299.0,2300.0,2016
UC Santa Barbara,19.0,14.0,0.576,3.79,1.44,2335.0,2219.0,2016
UCF,12.0,18.0,0.4,0.18,3.01,2062.0,2147.0,2016
UCLA,15.0,17.0,0.469,10.48,9.69,2480.0,2455.0,2016
UNC Asheville,22.0,12.0,0.647,1.1,-3.25,2552.0,2313.0,2016
UNC Greensboro,15.0,19.0,0.441,-6.01,-3.23,2469.0,2494.0,2016
UNC Wilmington,25.0,8.0,0.758,6.25,0.35,2620.0,2379.0,2016
UT Arlington,24.0,11.0,0.686,5.02,-3.42,2762.0,2417.0,2016
Utah,27.0,9.0,0.75,15.5,8.79,2778.0,2502.0,2016
Utah State,16.0,15.0,0.516,2.68,2.06,2274.0,2217.0,2016
nan,,,,,,,,2016
School,,,,,,,,2016
Utah Valley,12.0,18.0,0.4,-9.58,-3.58,2280.0,2360.0,2016
UTEP,19.0,14.0,0.576,-3.81,-4.93,2554.0,2471.0,2016
UTSA,5.0,27.0,0.156,-16.36,-3.36,2317.0,2698.0,2016
Valparaiso,30.0,7.0,0.811,10.71,0.02,2782.0,2323.0,2016
Vanderbilt,19.0,14.0,0.576,17.2,8.68,2506.0,2225.0,2016
Vermont,23.0,14.0,0.622,-1.51,-4.73,2774.0,2611.0,2016
Villanova,35.0,5.0,0.875,24.08,9.71,3118.0,2543.0,2016
Virginia,29.0,8.0,0.784,22.04,11.12,2626.0,2222.0,2016
Virginia Commonwealth,25.0,11.0,0.694,13.83,4.35,2781.0,2440.0,2016
VMI,9.0,21.0,0.3,-12.96,-3.15,2081.0,2264.0,2016
Virginia Tech,20.0,15.0,0.571,9.93,7.53,2624.0,2540.0,2016
Wagner,23.0,11.0,0.676,-4.79,-9.52,2389.0,2209.0,2016
Wake Forest,11.0,20.0,0.355,5.53,10.53,2295.0,2450.0,2016
