team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
UTEP,20.0,14.0,0.588,0.27,-0.48,2352.0,2265.0,2022
UTSA,10.0,22.0,0.313,-10.46,-1.49,2153.0,2313.0,2022
Valparaiso,14.0,18.0,0.438,-1.61,0.83,2264.0,2257.0,2022
Vanderbilt,19.0,17.0,0.528,11.0,8.05,2548.0,2442.0,2022
Vermont,28.0,6.0,0.824,7.81,-5.7,2544.0,2065.0,2022
Villanova,30.0,8.0,0.789,19.31,10.29,2726.0,2383.0,2022
Virginia,21.0,14.0,0.6,8.88,6.6,2184.0,2104.0,2022
Virginia Commonwealth,22.0,10.0,0.688,9.83,5.17,2146.0,1997.0,2022
VMI,16.0,16.0,0.5,-2.47,-2.05,2529.0,2375.0,2022
Virginia Tech,23.0,13.0,0.639,14.48,6.48,2549.0,2261.0,2022
Wagner,21.0,6.0,0.778,-1.12,-9.01,2010.0,1747.0,2022
Wake Forest,25.0,10.0,0.714,13.24,4.75,2749.0,2452.0,2022
nan,,,,,,,,2022
School,,,,,,,,2022
Washington,17.0,15.0,0.531,5.03,6.72,2260.0,2314.0,2022
Washington State,22.0,15.0,0.595,12.57,5.97,2644.0,2400.0,2022
Weber State,21.0,12.0,0.636,-1.73,-5.21,2513.0,2319.0,2022
West Virginia,16.0,17.0,0.485,10.23,10.74,2259.0,2276.0,2022
Western Carolina,11.0,21.0,0.344,-10.48,-1.9,2261.0,2472.0,2022
Western Illinois,16.0,16.0,0.5,-6.34,-5.51,2493.0,2470.0,2022
Western Kentucky,19.0,13.0,0.594,3.3,0.23,2414.0,2214.0,2022
Western Michigan,8.0,23.0,0.258,-13.51,-2.3,2027.0,2329.0,2022
Wichita State,15.0,13.0,0.536,8.11,6.0,1917.0,1858.0,2022
William & Mary,5.0,27.0,0.156,-13.91,-1.88,2044.0,2380.0,2022
Winthrop,23.0,9.0,0.719,-1.56,-3.63,2407.0,2246.0,2022
Wisconsin,25.0,8.0,0.758,13.13,9.16,2308.0,2177.0,2022
Wofford,19.0,13.0,0.594,2.01,-1.55,2322.0,2120.0,2022
Wright State,22.0,14.0,0.611,-1.94,-5.11,2729.0,2585.0,2022
Wyoming,25.0,9.0,0.735,9.36,3.6,2466.0,2227.0,2022
Xavier,23.0,13.0,0.639,13.23,8.34,2668.0,2492.0,2022
Yale,19.0,12.0,0.613,-0.1,-1.34,2226.0,2143.0,2022
Youngstown State,19.0,15.0,0.559,-6.28,-7.12,2470.0,2374.0,2022
