team_name,wins,losses,win_pct,srs,sos,points_for,points_against,year
Central Arkansas,9.0,24.0,0.273,-15.16,-4.29,2318.0,2578.0,2025
Central Connecticut State,25.0,7.0,0.781,-4.47,-11.21,2312.0,2012.0,2025
Central Michigan,14.0,17.0,0.452,-4.51,-2.8,2341.0,2237.0,2025
Charleston Southern,10.0,22.0,0.313,-11.12,-2.45,2307.0,2503.0,2025
Charlotte,11.0,22.0,0.333,-5.45,-0.63,2328.0,2460.0,2025
Chattanooga,29.0,9.0,0.763,2.37,-2.94,3030.0,2772.0,2025
Chicago State,4.0,28.0,0.125,-21.12,-4.97,2001.0,2518.0,2025
Cincinnati,19.0,16.0,0.543,14.23,9.28,2491.0,2318.0,2025
Clemson,27.0,7.0,0.794,17.81,7.51,2586.0,2236.0,2025
Cleveland State,23.0,13.0,0.639,-1.55,-3.85,2631.0,2395.0,2025
Coastal Carolina,10.0,22.0,0.313,-12.13,-5.93,2136.0,2275.0,2025
Colgate,14.0,19.0,0.424,-7.71,-6.4,2379.0,2388.0,2025
College of Charleston,24.0,9.0,0.727,-0.6,-3.38,2549.0,2437.0,2025
Colorado,14.0,21.0,0.4,9.62,11.74,2441.0,2515.0,2025
Colorado State,26.0,10.0,0.722,13.94,6.05,2707.0,2423.0,2025
Columbia,12.0,15.0,0.444,-9.18,-5.7,2117.0,2109.0,2025
Connecticut,24.0,11.0,0.686,17.87,8.87,2696.0,2381.0,2025
nan,,,,,,,,2025
School,,,,,,,,2025
Coppin State,6.0,24.0,0.2,-21.26,-5.71,1867.0,2292.0,2025
Cornell,18.0,11.0,0.621,0.91,-3.76,2467.0,2248.0,2025
Creighton,25.0,11.0,0.694,16.49,11.04,2717.0,2521.0,2025
Dartmouth,14.0,14.0,0.5,-4.74,-5.43,2166.0,2013.0,2025
Davidson,17.0,16.0,0.515,1.02,0.46,2393.0,2334.0,2025
Dayton,23.0,11.0,0.676,8.14,4.05,2564.0,2408.0,2025
Delaware,16.0,20.0,0.444,-6.11,-4.14,2780.0,2803.0,2025
Delaware State,16.0,14.0,0.533,-12.24,-9.05,2360.0,2229.0,2025
Denver,11.0,21.0,0.344,-10.4,-3.02,2316.0,2483.0,2025
DePaul,14.0,20.0,0.412,5.3,7.33,2463.0,2532.0,2025
Detroit Mercy,8.0,24.0,0.25,-13.46,-3.11,2146.0,2428.0,2025
Drake,31.0,4.0,0.886,9.6,1.27,2444.0,2062.0,2025
Drexel,18.0,15.0,0.545,-3.64,-5.61,2322.0,2207.0,2025
Duke,35.0,4.0,0.897,30.72,10.26,3246.0,2448.0,2025
Duquesne,13.0,19.0,0.406,1.18,0.89,2212.0,2155.0,2025
East Carolina,19.0,14.0,0.576,-0.69,-0.82,2502.0,2434.0,2025
East Tennessee State,19.0,13.0,0.594,-1.07,-5.2,2301.0,2128.0,2025
East Texas A&M,5.0,26.0,0.161,-12.38,-1.86,1995.0,2321.0,2025
Eastern Illinois,12.0,19.0,0.387,-12.62,-5.91,2062.0,2140.0,2025
Eastern Kentucky,18.0,14.0,0.563,-3.86,-4.46,2491.0,2408.0,2025
nan,,,,,,,,2025
School,,,,,,,,2025
Eastern Michigan,16.0,16.0,0.5,-9.21,-5.38,2355.0,2449.0,2025
Eastern Washington,10.0,22.0,0.313,-8.85,-2.11,2283.0,2415.0,2025
Elon,17.0,16.0,0.515,-4.32,-4.94,2433.0,2315.0,2025
Evansville,11.0,21.0,0.344,-6.02,0.34,2113.0,2263.0,2025
Fairfield,12.0,20.0,0.375,-14.52,-7.68,2161.0,2324.0,2025
FDU,13.0,20.0,0.394,-11.96,-8.06,2431.0,2415.0,2025
Florida,36.0,4.0,0.9,27.78,12.6,3391.0,2784.0,2025
Florida A&M,14.0,17.0,0.452,-13.37,-6.03,2235.0,2334.0,2025
Florida Atlantic,18.0,16.0,0.529,3.72,1.96,2677.0,2569.0,2025
Florida Gulf Coast,19.0,15.0,0.559,-2.89,-4.92,2454.0,2370.0,2025
Florida International,10.0,23.0,0.303,-6.72,-1.66,2285.0,2380.0,2025
Florida State,17.0,15.0,0.531,8.43,6.43,2383.0,2319.0,2025
Fordham,12.0,21.0,0.364,-4.44,0.59,2452.0,2573.0,2025
Fresno State,6.0,26.0,0.188,-5.6,4.4,2262.0,2582.0,2025
Furman,25.0,10.0,0.714,-0.15,-3.27,2702.0,2443.0,2025
Gardner-Webb,11.0,20.0,0.355,-8.21,-3.86,2287.0,2422.0,2025
George Mason,27.0,9.0,0.75,7.2,0.83,2564.0,2296.0,2025
George Washington,21.0,13.0,0.618,2.0,-1.7,2489.0,2327.0,2025
Georgetown,18.0,16.0,0.529,8.18,5.77,2447.0,2365.0,2025
Georgia,20.0,13.0,0.606,16.36,10.94,2486.0,2307.0,2025
nan,,,,,,,,2025
School,,,,,,,,2025
Georgia Southern,17.0,16.0,0.515,-7.53,-5.47,2449.0,2505.0,2025
Georgia State,14.0,19.0,0.424,-7.51,-3.01,2479.0,2583.0,2025
Georgia Tech,17.0,17.0,0.5,6.3,5.89,2485.0,2471.0,2025
Gonzaga,26.0,9.0,0.743,23.75,7.27,3024.0,2447.0,2025
Grambling,12.0,22.0,0.353,-12.44,-7.57,2271.0,2301.0,2025
Grand Canyon,26.0,8.0,0.765,4.97,-2.63,2661.0,2362.0,2025
Green Bay,4.0,28.0,0.125,-13.21,-2.53,2237.0,2570.0,2025
Hampton,17.0,16.0,0.515,-5.21,-4.01,2391.0,2309.0,2025
Harvard,12.0,15.0,0.444,-7.89,-3.92,1848.0,1945.0,2025
Hawaii,15.0,16.0,0.484,-3.57,-1.02,2173.0,2208.0,2025
High Point,29.0,6.0,0.829,5.3,-5.19,2858.0,2413.0,2025
Hofstra,15.0,18.0,0.455,-4.97,-3.88,2202.0,2141.0,2025
Holy Cross,13.0,19.0,0.406,-12.54,-7.37,2227.0,2307.0,2025
Houston,35.0,5.0,0.875,28.45,13.45,2946.0,2346.0,2025
Houston Christian,12.0,20.0,0.375,-8.17,-2.97,2111.0,2220.0,2025
Howard,12.0,20.0,0.375,-12.02,-6.88,2480.0,2538.0,2025
Idaho,14.0,19.0,0.424,-8.0,-3.49,2430.0,2493.0,2025
Idaho State,15.0,15.0,0.5,-3.95,-4.02,2230.0,2099.0,2025
Illinois,22.0,13.0,0.629,21.59,12.79,2927.0,2619.0,2025
Illinois State,22.0,14.0,0.611,1.91,-0.57,2727.0,2585.0,2025
nan,,,,,,,,2025
School,,,,,,,,2025
Illinois-Chicago,17.0,14.0,0.548,-0.63,0.58,2357.0,2286.0,2025
Incarnate Word,19.0,17.0,0.528,-5.61,-5.23,2659.0,2508.0,2025
Indiana,19.0,13.0,0.594,14.63,12.0,2389.0,2305.0,2025
Indiana State,14.0,18.0,0.438,-3.15,-0.65,2563.0,2545.0,2025
Iona,17.0,17.0,0.5,-8.58,-7.78,2369.0,2396.0,2025
Iowa,17.0,16.0,0.515,12.85,10.06,2722.0,2630.0,2025
Iowa State,25.0,10.0,0.714,22.33,10.33,2812.0,2392.0,2025
IU Indy,10.0,22.0,0.313,-11.52,-4.24,2402.0,2458.0,2025
Jackson State,16.0,18.0,0.471,-9.39,-6.24,2428.0,2535.0,2025
Jacksonville,19.0,14.0,0.576,-4.29,-3.8,2379.0,2360.0,2025
Jacksonville State,23.0,13.0,0.639,1.76,0.12,2653.0,2464.0,2025
James Madison,20.0,12.0,0.625,-1.72,-2.68,2365.0,2256.0,2025
Kansas,21.0,13.0,0.618,20.09,13.56,2587.0,2365.0,2025
Kansas City,13.0,20.0,0.394,-5.66,-3.04,2386.0,2218.0,2025
Kansas State,16.0,17.0,0.485,10.89,9.67,2337.0,2297.0,2025
Kennesaw State,19.0,14.0,0.576,0.5,0.83,2526.0,2417.0,2025
Kent State,24.0,12.0,0.667,1.42,-2.67,2647.0,2459.0,2025
Kentucky,24.0,12.0,0.667,21.26,14.04,3040.0,2780.0,2025
La Salle,14.0,19.0,0.424,-3.64,1.02,2376.0,2465.0,2025
Lafayette,13.0,20.0,0.394,-10.19,-8.35,2261.0,2274.0,2025
nan,,,,,,,,2025
School,,,,,,,,2025
Lamar,20.0,13.0,0.606,-2.17,-2.64,2306.0,2170.0,2025
Le Moyne,9.0,23.0,0.281,-17.81,-8.35,2371.0,2566.0,2025
Lehigh,11.0,19.0,0.367,-10.29,-6.71,2110.0,2143.0,2025
Liberty,28.0,7.0,0.8,7.42,-0.99,2655.0,2219.0,2025
Lindenwood,16.0,17.0,0.485,-13.17,-7.27,2348.0,2354.0,2025
Lipscomb,25.0,10.0,0.714,4.39,-4.43,2752.0,2371.0,2025
Little Rock,19.0,14.0,0.576,-6.86,-7.67,2287.0,2219.0,2025
Long Beach State,7.0,25.0,0.219,-10.29,-0.53,2152.0,2374.0,2025
Long Island University,17.0,16.0,0.515,-10.97,-9.97,2235.0,2156.0,2025
Longwood,18.0,14.0,0.563,-4.63,-5.04,2504.0,2371.0,2025
Louisiana,12.0,21.0,0.364,-10.7,-2.33,2159.0,2410.0,2025
Louisiana State,14.0,18.0,0.438,9.93,9.68,2363.0,2355.0,2025
Louisiana Tech,20.0,12.0,0.625,1.45,-0.72,2364.0,2188.0,2025
Louisiana-Monroe,7.0,25.0,0.219,-15.1,-4.3,2205.0,2417.0,2025
Louisville,27.0,8.0,0.771,18.49,9.49,2747.0,2432.0,2025
Loyola (IL),25.0,12.0,0.676,3.41,0.19,2721.0,2553.0,2025
Loyola (MD),12.0,19.0,0.387,-11.85,-8.48,2145.0,2205.0,2025
Loyola Marymount,17.0,15.0,0.531,1.2,2.94,2279.0,2290.0,2025
Maine,20.0,14.0,0.588,-6.58,-8.4,2409.0,2248.0,2025
Manhattan,17.0,14.0,0.548,-7.67,-8.37,2365.0,2327.0,2025
nan,,,,,,,,2025
School,,,,,,,,2025
Marist,20.0,10.0,0.667,-8.95,-10.45,1979.0,1934.0,2025
Marquette,23.0,11.0,0.676,18.19,10.37,2603.0,2337.0,2025
Marshall,20.0,13.0,0.606,-2.26,-4.52,2499.0,2366.0,2025
Maryland,27.0,9.0,0.75,23.33,9.41,2919.0,2418.0,2025
Maryland-Baltimore County,13.0,19.0,0.406,-11.56,-8.21,2559.0,2522.0,2025
Maryland-Eastern Shore,6.0,25.0,0.194,-20.65,-4.47,2090.0,2410.0,2025
Massachusetts,12.0,20.0,0.375,-3.08,0.15,2333.0,2399.0,2025
Massachusetts-Lowell,17.0,15.0,0.531,-7.64,-7.6,2543.0,2371.0,2025
McNeese State,28.0,7.0,0.8,9.14,-1.05,2680.0,2256.0,2025
Memphis,29.0,6.0,0.829,12.15,5.66,2795.0,2568.0,2025
Mercer,14.0,19.0,0.424,-8.44,-5.11,2511.0,2485.0,2025
Mercyhurst,15.0,16.0,0.484,-15.65,-9.68,2105.0,2167.0,2025
Merrimack,18.0,15.0,0.545,-4.65,-6.04,2166.0,2120.0,2025
Miami (FL),7.0,24.0,0.226,0.38,7.03,2294.0,2500.0,2025
Miami (OH),25.0,9.0,0.735,-0.92,-5.36,2740.0,2473.0,2025
Michigan,27.0,10.0,0.73,20.21,13.69,2885.0,2644.0,2025
Michigan State,30.0,7.0,0.811,22.43,11.89,2874.0,2484.0,2025
Middle Tennessee,22.0,12.0,0.647,2.52,1.02,2608.0,2466.0,2025
Milwaukee,21.0,11.0,0.656,0.35,-3.79,2510.0,2295.0,2025
Minnesota,15.0,17.0,0.469,8.48,10.14,2178.0,2231.0,2025
nan,,,,,,,,2025
School,,,,,,,,2025
Mississippi,24.0,12.0,0.667,18.28,12.8,2779.0,2582.0,2025
Mississippi State,21.0,13.0,0.618,17.14,11.79,2704.0,2522.0,2025
Mississippi Valley State,3.0,28.0,0.097,-34.6,-4.77,1678.0,2506.0,2025
Missouri,22.0,12.0,0.647,19.49,9.49,2844.0,2504.0,2025
Missouri State,9.0,23.0,0.281,-3.94,0.52,2175.0,2268.0,2025
Monmouth,13.0,20.0,0.394,-8.14,-3.11,2321.0,2487.0,2025
Montana,25.0,10.0,0.714,-1.45,-1.6,2680.0,2565.0,2025
Montana State,15.0,18.0,0.455,-2.77,-2.71,2354.0,2298.0,2025
Morehead State,15.0,17.0,0.469,-13.65,-7.52,2116.0,2199.0,2025
Morgan State,14.0,18.0,0.438,-15.13,-8.55,2559.0,2584.0,2025
Mount St. Mary's,23.0,13.0,0.639,-7.91,-6.48,2524.0,2538.0,2025
Murray State,16.0,17.0,0.485,0.81,0.4,2371.0,2282.0,2025
Navy,15.0,19.0,0.441,-9.9,-8.78,2407.0,2393.0,2025
NC State,12.0,19.0,0.387,5.56,6.36,2158.0,2183.0,2025
Nebraska,21.0,14.0,0.6,13.86,10.46,2660.0,2541.0,2025
Nevada,17.0,16.0,0.515,9.44,5.25,2386.0,2248.0,2025
Nevada-Las Vegas,18.0,15.0,0.545,6.65,5.53,2285.0,2248.0,2025
New Hampshire,8.0,24.0,0.25,-19.8,-7.47,2124.0,2450.0,2025
New Mexico,27.0,8.0,0.771,15.2,6.52,2819.0,2472.0,2025
New Mexico State,17.0,15.0,0.531,0.86,0.41,2229.0,2110.0,2025
nan,,,,,,,,2025
School,,,,,,,,2025
New Orleans,4.0,27.0,0.129,-15.16,-0.61,2105.0,2556.0,2025
Niagara,11.0,20.0,0.355,-12.79,-8.56,2122.0,2214.0,2025
Nicholls State,20.0,13.0,0.606,-2.13,-2.46,2443.0,2296.0,2025
NJIT,6.0,25.0,0.194,-17.92,-7.85,2023.0,2269.0,2025
Norfolk State,24.0,11.0,0.686,-3.72,-6.65,2696.0,2440.0,2025
North Alabama,24.0,11.0,0.686,1.02,-5.5,2753.0,2471.0,2025
North Carolina,23.0,14.0,0.622,17.27,11.22,2987.0,2763.0,2025
North Carolina A&T,7.0,25.0,0.219,-13.28,-4.31,2213.0,2439.0,2025
North Carolina Central,14.0,19.0,0.424,-12.91,-8.05,2600.0,2501.0,2025
North Dakota,12.0,21.0,0.364,-7.39,-1.49,2550.0,2624.0,2025
North Dakota State,21.0,11.0,0.656,1.11,-3.58,2595.0,2386.0,2025
North Florida,15.0,17.0,0.469,-8.48,-3.74,2651.0,2712.0,2025
North Texas,27.0,9.0,0.75,7.7,0.84,2447.0,2165.0,2025
Northeastern,17.0,15.0,0.531,-4.64,-5.08,2243.0,2229.0,2025
Northern Arizona,18.0,16.0,0.529,-6.53,-5.73,2581.0,2435.0,2025
Northern Colorado,25.0,10.0,0.714,1.1,-3.84,2822.0,2545.0,2025
Northern Illinois,6.0,25.0,0.194,-16.6,-4.52,2199.0,2383.0,2025
Northern Iowa,20.0,13.0,0.606,5.24,0.46,2418.0,2223.0,2025
Northern Kentucky,17.0,16.0,0.515,-4.79,-3.14,2371.0,2377.0,2025
Northwestern,17.0,16.0,0.515,14.4,11.13,2390.0,2282.0,2025
nan,,,,,,,,2025
School,,,,,,,,2025
Northwestern State,16.0,16.0,0.5,-5.07,-1.44,2146.0,2204.0,2025
Notre Dame,15.0,18.0,0.455,7.07,6.92,2397.0,2392.0,2025
Oakland,16.0,18.0,0.471,-2.67,-0.95,2402.0,2436.0,2025
Ohio,16.0,16.0,0.5,-2.63,-4.37,2554.0,2449.0,2025
Ohio State,17.0,15.0,0.531,17.86,12.58,2522.0,2353.0,2025
Oklahoma,20.0,14.0,0.588,14.86,11.22,2661.0,2537.0,2025
Oklahoma State,17.0,18.0,0.486,6.89,10.18,2556.0,2671.0,2025
Old Dominion,15.0,20.0,0.429,-9.71,-4.25,2376.0,2502.0,2025
Omaha,22.0,13.0,0.629,-1.61,-2.43,2707.0,2634.0,2025
Oral Roberts,7.0,23.0,0.233,-11.71,-0.78,2200.0,2356.0,2025
Oregon,25.0,10.0,0.714,18.0,12.32,2679.0,2480.0,2025
Oregon State,20.0,13.0,0.606,8.62,2.24,2516.0,2276.0,2025
Pacific,9.0,24.0,0.273,-7.11,2.09,2295.0,2500.0,2025
Penn State,16.0,15.0,0.516,13.57,7.7,2452.0,2270.0,2025
Pennsylvania,8.0,19.0,0.296,-10.56,-2.74,1878.0,2089.0,2025
Pepperdine,13.0,22.0,0.371,-2.82,2.56,2560.0,2681.0,2025
Pittsburgh,17.0,15.0,0.531,13.27,8.24,2428.0,2267.0,2025
Portland,12.0,20.0,0.375,-7.29,2.17,2334.0,2574.0,2025
Portland State,19.0,13.0,0.594,-4.41,-5.27,2418.0,2227.0,2025
Prairie View,5.0,27.0,0.156,-19.3,-7.3,2286.0,2637.0,2025
nan,,,,,,,,2025
School,,,,,,,,2025
Presbyterian,14.0,19.0,0.424,-6.68,-4.35,2449.0,2341.0,2025
Princeton,19.0,11.0,0.633,-2.85,-2.49,2209.0,2162.0,2025
Providence,12.0,20.0,0.375,7.17,8.33,2283.0,2320.0,2025
Purdue,24.0,12.0,0.667,20.8,13.91,2781.0,2533.0,2025
Purdue Fort Wayne,19.0,13.0,0.594,-1.0,-4.06,2583.0,2388.0,2025
Queens (NC),20.0,15.0,0.571,-5.41,-4.95,2685.0,2611.0,2025
Quinnipiac,20.0,13.0,0.606,-5.94,-7.72,2439.0,2358.0,2025
Radford,20.0,13.0,0.606,-2.72,-3.43,2441.0,2314.0,2025
Rhode Island,18.0,13.0,0.581,1.06,-0.91,2419.0,2328.0,2025
Rice,13.0,19.0,0.406,-2.08,-2.12,2249.0,2249.0,2025
Richmond,10.0,22.0,0.313,-5.48,1.45,2137.0,2302.0,2025
Rider,14.0,19.0,0.424,-12.06,-7.24,2211.0,2370.0,2025
Robert Morris,26.0,9.0,0.743,0.4,-4.92,2694.0,2485.0,2025
Rutgers,15.0,17.0,0.469,10.41,10.94,2465.0,2482.0,2025
Sacramento State,7.0,25.0,0.219,-14.1,-4.06,2119.0,2257.0,2025
Sacred Heart,15.0,18.0,0.455,-9.0,-8.41,2502.0,2481.0,2025
Saint Francis (PA),16.0,18.0,0.471,-12.76,-7.41,2415.0,2433.0,2025
Saint Joseph's,22.0,13.0,0.629,7.28,0.85,2627.0,2402.0,2025
Saint Louis,19.0,15.0,0.559,3.04,2.04,2527.0,2423.0,2025
Saint Mary's (CA),29.0,6.0,0.829,17.43,6.46,2551.0,2138.0,2025
nan,,,,,,,,2025
School,,,,,,,,2025
Saint Peter's,12.0,16.0,0.429,-10.64,-8.45,1848.0,1842.0,2025
Sam Houston,13.0,19.0,0.406,-2.86,1.31,2411.0,2433.0,2025
Samford,22.0,11.0,0.667,1.13,-3.58,2736.0,2492.0,2025
San Diego,6.0,27.0,0.182,-8.37,1.63,2314.0,2629.0,2025
San Diego State,21.0,10.0,0.677,12.77,8.14,2194.0,2004.0,2025
San Francisco,25.0,10.0,0.714,10.46,3.87,2660.0,2420.0,2025
San Jose State,15.0,20.0,0.429,0.5,4.05,2525.0,2568.0,2025
Santa Clara,21.0,13.0,0.618,13.22,4.25,2786.0,2481.0,2025
Seattle,14.0,18.0,0.438,-0.21,-1.35,2254.0,2125.0,2025
Seton Hall,7.0,25.0,0.219,-0.26,8.36,1970.0,2246.0,2025
Siena,14.0,18.0,0.438,-7.46,-7.58,2311.0,2307.0,2025
South Alabama,21.0,11.0,0.656,1.52,-4.12,2334.0,2066.0,2025
South Carolina,12.0,20.0,0.375,9.89,11.55,2233.0,2286.0,2025
South Carolina State,20.0,13.0,0.606,-4.62,-9.05,2624.0,2324.0,2025
South Carolina Upstate,6.0,26.0,0.188,-15.67,-2.7,2393.0,2673.0,2025
South Dakota,19.0,14.0,0.576,-5.69,-3.49,2812.0,2763.0,2025
South Dakota State,20.0,12.0,0.625,2.15,-1.82,2546.0,2352.0,2025
South Florida,13.0,19.0,0.406,-2.15,-0.18,2381.0,2385.0,2025
Southeast Missouri State,21.0,12.0,0.636,-4.84,-7.8,2442.0,2212.0,2025
Southeastern Louisiana,18.0,14.0,0.563,-4.0,-4.67,2324.0,2232.0,2025
nan,,,,,,,,2025
School,,,,,,,,2025
Southern,20.0,12.0,0.625,-6.83,-7.9,2392.0,2184.0,2025
Southern California,17.0,18.0,0.486,12.97,10.86,2685.0,2611.0,2025
Southern Illinois,14.0,19.0,0.424,-2.22,1.07,2405.0,2458.0,2025
SIU Edwardsville,22.0,12.0,0.647,-6.12,-7.44,2436.0,2260.0,2025
Southern Indiana,10.0,20.0,0.333,-13.86,-8.4,2144.0,2204.0,2025
Southern Methodist,24.0,11.0,0.686,14.35,5.72,2797.0,2495.0,2025
Southern Mississippi,11.0,22.0,0.333,-9.91,-3.33,2352.0,2507.0,2025
Southern Utah,12.0,19.0,0.387,-10.63,-2.13,2163.0,2285.0,2025
St. Bonaventure,22.0,12.0,0.647,2.92,0.07,2334.0,2218.0,2025
St. John's (NY),31.0,5.0,0.861,21.25,8.56,2825.0,2368.0,2025
St. Thomas,24.0,10.0,0.706,1.01,-4.51,2827.0,2544.0,2025
Stanford,21.0,14.0,0.6,8.78,6.07,2571.0,2476.0,2025
Stephen F. Austin,14.0,17.0,0.452,-8.01,-3.29,2065.0,2118.0,2025
Stetson,8.0,24.0,0.25,-16.7,-4.7,2293.0,2608.0,2025
Stonehill,15.0,17.0,0.469,-13.12,-9.55,2198.0,2242.0,2025
Stony Brook,8.0,24.0,0.25,-13.84,-4.42,2128.0,2372.0,2025
Syracuse,14.0,19.0,0.424,4.95,8.04,2464.0,2566.0,2025
Tarleton State,12.0,20.0,0.375,-10.31,-0.31,2025.0,2227.0,2025
TCU,16.0,16.0,0.5,10.49,11.64,2162.0,2199.0,2025
Temple,17.0,15.0,0.531,-0.24,-0.37,2520.0,2487.0,2025
nan,,,,,,,,2025
School,,,,,,,,2025
Tennessee,30.0,8.0,0.789,24.2,13.25,2813.0,2397.0,2025
Tennessee State,17.0,16.0,0.515,-8.01,-8.71,2577.0,2418.0,2025
Tennessee Tech,15.0,17.0,0.469,-11.09,-7.82,2308.0,2371.0,2025
Tennessee-Martin,14.0,19.0,0.424,-11.18,-8.18,2455.0,2373.0,2025
Texas,19.0,16.0,0.543,15.65,9.79,2747.0,2542.0,2025
Texas A&M,23.0,11.0,0.676,19.3,13.39,2537.0,2336.0,2025
Texas A&M-Corpus Christi,20.0,14.0,0.588,-0.99,-3.39,2576.0,2291.0,2025
Texas Southern,15.0,17.0,0.469,-10.27,-8.23,2325.0,2307.0,2025
Texas State,16.0,16.0,0.5,-3.6,-3.77,2439.0,2346.0,2025
Texas Tech,28.0,9.0,0.757,23.05,10.62,2993.0,2533.0,2025
Texas-Rio Grande Valley,16.0,15.0,0.516,-6.05,-3.38,2378.0,2294.0,2025
The Citadel,5.0,25.0,0.167,-18.37,-4.49,1997.0,2251.0,2025
Toledo,18.0,15.0,0.545,-6.03,-2.78,2603.0,2645.0,2025
Towson,22.0,11.0,0.667,-1.92,-3.57,2309.0,2201.0,2025
Troy,23.0,11.0,0.676,3.55,-2.1,2495.0,2235.0,2025
Tulane,19.0,15.0,0.559,1.24,-0.73,2533.0,2393.0,2025
Tulsa,13.0,20.0,0.394,-5.93,-1.9,2352.0,2430.0,2025
UAB,24.0,13.0,0.649,4.7,-0.1,3040.0,2822.0,2025
UC Davis,15.0,17.0,0.469,-6.41,-1.51,2175.0,2249.0,2025
UC Irvine,32.0,7.0,0.821,7.6,-0.8,2962.0,2613.0,2025
nan,,,,,,,,2025
School,,,,,,,,2025
UC Riverside,21.0,13.0,0.618,-1.47,0.38,2542.0,2550.0,2025
UC San Diego,30.0,5.0,0.857,12.63,-1.92,2777.0,2163.0,2025
UC Santa Barbara,21.0,13.0,0.618,0.28,-3.5,2527.0,2340.0,2025
UCF,20.0,17.0,0.541,10.59,11.22,2951.0,2974.0,2025
UCLA,23.0,11.0,0.676,19.68,10.71,2522.0,2217.0,2025
UNC Asheville,21.0,11.0,0.656,-5.36,-4.71,2630.0,2450.0,2025
UNC Greensboro,20.0,12.0,0.625,-0.99,-4.13,2332.0,2092.0,2025
UNC Wilmington,27.0,8.0,0.771,2.36,-3.95,2771.0,2459.0,2025
UT Arlington,13.0,18.0,0.419,-5.55,-2.83,2302.0,2320.0,2025
Utah,16.0,17.0,0.485,11.44,8.5,2493.0,2396.0,2025
Utah State,26.0,8.0,0.765,13.56,5.35,2716.0,2381.0,2025
Utah Tech,7.0,26.0,0.212,-10.29,-1.65,2305.0,2508.0,2025
